"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Kittitas","COUNTY WIDE - KITTITAS Commissioner 3","Steve Verhey","(Prefers Democratic Party)","4672","39.0537","COUNTY WIDE - KITTITAS"
"Kittitas","COUNTY WIDE - KITTITAS Coroner","Nicholas (Nick) Henderson","(Prefers Republican Party)","6274","52.9362","COUNTY WIDE - KITTITAS"
"Kittitas","COUNTY WIDE - KITTITAS Coroner","Scott Hammond","(States No Party Preference)","5578","47.0638","COUNTY WIDE - KITTITAS"
"Kittitas","COUNTY WIDE - KITTITAS Prosecuting Attorney","Greg Zempel","(Prefers Republican Party)","9130","100","COUNTY WIDE - KITTITAS"
"Kittitas","COUNTY WIDE - KITTITAS Sheriff","Gene Dana","(Prefers Democratic Party)","9399","100","COUNTY WIDE - KITTITAS"
"Kittitas","COUNTY WIDE - KITTITAS Treasurer","Deanna Jo Panattoni","(Prefers Republican Party)","5240","47.3565","COUNTY WIDE - KITTITAS"
"Kittitas","COUNTY WIDE - KITTITAS Treasurer","Brett Wachsmith","(Prefers Republican Party)","5825","52.6435","COUNTY WIDE - KITTITAS"
"Kittitas","Supreme Court Justice Position 1","Mary Yu","","7561","100","Supreme Court"
"Kittitas","Supreme Court Justice Position 3","Mary E. Fairhurst","","7482","100","Supreme Court"
"Kittitas","Supreme Court Justice Position 4","Eddie Yoon","","2362","25.9162","Supreme Court"
"Kittitas","Supreme Court Justice Position 4","Charles W. Johnson","","6752","74.0838","Supreme Court"
"Kittitas","Supreme Court Justice Position 7","Debra L. Stephens","","6768","73.1359","Supreme Court"
"Kittitas","Supreme Court Justice Position 7","John (Zamboni) Scannell","","2486","26.8641","Supreme Court"
"Kittitas","Court of Appeals, Division 3, District 3 Judge Position 1","Stephen M. Brown","","7222","100","Court of Appeals, Division 3, District 3"
"Kittitas","Court of Appeals, Division 3, District 3 Judge Position 2","Rob Lawrence-Berrey","","7205","100","Court of Appeals, Division 3, District 3"
"Kittitas","LOWER COUNTY DISTRICT COURT District Court Judge","Jim Hurson","","5920","100","LOWER COUNTY DISTRICT COURT"
"Kittitas","UPPER COUNTY DISTRICT COURT District Court Judge","Darrel Ellis","","2329","100","UPPER COUNTY DISTRICT COURT"
"Kittitas","PUBLIC UTILITY DISTRICT 1 Commissioner 1","Pat Kelleher","","4693","46.5575","PUBLIC UTILITY DISTRICT 1"
"Kittitas","PUBLIC UTILITY DISTRICT 1 Commissioner 1","Paul V Rogers","","5387","53.4425","PUBLIC UTILITY DISTRICT 1"
"Klickitat","State Measures Initiative Measure No. 1351 Concerns K-12 education","Yes","","3745","46.1037","State Measures"
"Klickitat","State Measures Initiative Measure No. 1351 Concerns K-12 education","No","","4378","53.8963","State Measures"
"Klickitat","State Measures Initiative Measure No. 591 Concerns firearms","Yes","","4842","58.8264","State Measures"
"Klickitat","State Measures Initiative Measure No. 591 Concerns firearms","No","","3389","41.1736","State Measures"
"Klickitat","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","Yes","","3747","45.3248","State Measures"
"Klickitat","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","No","","4520","54.6752","State Measures"
"Klickitat","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Repealed","","4305","56.4812","Advisory Votes"
"Klickitat","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Maintained","","3317","43.5188","Advisory Votes"
"Klickitat","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Repealed","","4155","56.5845","Advisory Votes"
"Klickitat","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Maintained","","3188","43.4155","Advisory Votes"
"Klickitat","Congressional District 3 U.S. Representative","Jaime Herrera Beutler","(Prefers Republican Party)","5071","62.9703","Congressional District 3"
"Klickitat","Congressional District 3 U.S. Representative","Bob Dingethal","(Prefers Democratic Party)","2982","37.0297","Congressional District 3"
"Klickitat","Legislative District 14 State Representative Pos. 1","Norm Johnson","(Prefers Republican Party)","4435","58.6175","Legislative District 14"
"Klickitat","Legislative District 14 State Representative Pos. 1","Michael S. Brumback","(States No Party Preference)","3131","41.3825","Legislative District 14"
"Klickitat","Legislative District 14 State Representative Pos. 2","Gina R. McCabe","(Prefers Republican Party)","5200","66.0821","Legislative District 14"
"Klickitat","Legislative District 14 State Representative Pos. 2","Paul George","(Prefers Democratic Party)","2669","33.9179","Legislative District 14"
"Klickitat","KLICKITAT COUNTY Klickitat County Assessor","Crista A. Schroder","(Prefers Republican Party)","4295","56.2173","KLICKITAT COUNTY"
"Klickitat","KLICKITAT COUNTY Klickitat County Assessor","Darlene R. Johnson","(Prefers Republican Party)","3345","43.7827","KLICKITAT COUNTY"
"Klickitat","KLICKITAT COUNTY Klickitat County Auditor","Brenda Sorensen","(Prefers Republican Party)","6321","100","KLICKITAT COUNTY"
"Klickitat","KLICKITAT COUNTY Klickitat County Clerk","Renea Campbell","(Prefers Republican Party)","6225","100","KLICKITAT COUNTY"
"Klickitat","KLICKITAT COUNTY Klickitat County Commissioner 2","David M. Sauter","(Prefers Republican Party)","4796","66.1882","KLICKITAT COUNTY"
"Klickitat","KLICKITAT COUNTY Klickitat County Commissioner 2","Mike Richards","(Prefers Republican Party)","2450","33.8118","KLICKITAT COUNTY"
"Klickitat","KLICKITAT COUNTY Klickitat County Prosecuting Attorney","Lori Hoctor","(Prefers Republican Party)","3474","44.0975","KLICKITAT COUNTY"
"Klickitat","KLICKITAT COUNTY Klickitat County Prosecuting Attorney","David Quesnel","(States No Party Preference)","4404","55.9025","KLICKITAT COUNTY"
"Klickitat","KLICKITAT COUNTY Klickitat County Sheriff","Bob Songer","(Prefers Republican Party)","3952","51.0594","KLICKITAT COUNTY"
"Klickitat","KLICKITAT COUNTY Klickitat County Sheriff","Marc Boardman","(Prefers Republican Party)","3788","48.9406","KLICKITAT COUNTY"
"Klickitat","KLICKITAT COUNTY Klickitat County Treasurer","Greg Gallagher","(Prefers Republican Party)","5767","100","KLICKITAT COUNTY"
"Klickitat","Supreme Court Justice Position 1","Mary Yu","","5168","100","Supreme Court"
"Klickitat","Supreme Court Justice Position 3","Mary E. Fairhurst","","5101","100","Supreme Court"
"Klickitat","Supreme Court Justice Position 4","Eddie Yoon","","1723","28.0528","Supreme Court"
"Klickitat","Supreme Court Justice Position 4","Charles W. Johnson","","4419","71.9472","Supreme Court"
"Klickitat","Supreme Court Justice Position 7","Debra L. Stephens","","4497","73.0982","Supreme Court"
"Klickitat","Supreme Court Justice Position 7","John (Zamboni) Scannell","","1655","26.9018","Supreme Court"
"Klickitat","Court of Appeals, Division 3, District 3 Judge Position 1","Stephen M. Brown","","4936","100","Court of Appeals, Division 3, District 3"
"Klickitat","Court of Appeals, Division 3, District 3 Judge Position 2","Rob Lawrence-Berrey","","4873","100","Court of Appeals, Division 3, District 3"
"Klickitat","EAST DISTRICT COURT Klickitat County East District Court Judge","Rick L. Hansen","","3091","100","EAST DISTRICT COURT"
"Klickitat","WEST DISTRICT COURT Klickitat County West District Court Judge","Jeff Baker","","2673","77.1429","WEST DISTRICT COURT"
"Klickitat","WEST DISTRICT COURT Klickitat County West District Court Judge","Dave Brown","","792","22.8571","WEST DISTRICT COURT"
"Klickitat","PUBLIC UTILITY DISTRICT # 1 Utility Commissioner #3","Dan G. Gunkel","","3933","52.8203","PUBLIC UTILITY DISTRICT # 1"
"Klickitat","PUBLIC UTILITY DISTRICT # 1 Utility Commissioner #3","Sherry L. Carver","","3513","47.1797","PUBLIC UTILITY DISTRICT # 1"
"Klickitat","PARK &amp; RECREATIONAL DIST. # 2 Klickitat County Park and Recreation District # 2| Proposition No. 1 Funding for District-Wide Recreational Facilities-6 Year Levy","Yes","","1927","43.4792","PARK &amp; RECREATIONAL DIST. # 2"
"Klickitat","PARK &amp; RECREATIONAL DIST. # 2 Klickitat County Park and Recreation District # 2| Proposition No. 1 Funding for District-Wide Recreational Facilities-6 Year Levy","No","","2505","56.5208","PARK &amp; RECREATIONAL DIST. # 2"
"Lewis","State Measures Initiative Measure No. 1351 Concerns K-12 education","Yes","","10046","41.5536","State Measures"
"Lewis","State Measures Initiative Measure No. 1351 Concerns K-12 education","No","","14130","58.4464","State Measures"
"Lewis","State Measures Initiative Measure No. 591 Concerns firearms","Yes","","16447","67.4749","State Measures"
"Lewis","State Measures Initiative Measure No. 591 Concerns firearms","No","","7928","32.5251","State Measures"
"Lewis","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","Yes","","8078","32.8134","State Measures"
"Lewis","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","No","","16540","67.1866","State Measures"
"Lewis","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Repealed","","12692","56.3038","Advisory Votes"
"Lewis","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Maintained","","9850","43.6962","Advisory Votes"
"Lewis","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Repealed","","11965","54.3888","Advisory Votes"
"Lewis","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Maintained","","10034","45.6112","Advisory Votes"
"Lewis","Congressional District 3 U.S. Representative","Jaime Herrera Beutler","(Prefers Republican Party)","18522","77.5044","Congressional District 3"
"Lewis","Congressional District 3 U.S. Representative","Bob Dingethal","(Prefers Democratic Party)","5376","22.4956","Congressional District 3"
"Lewis","Legislative District 19 State Representative Pos. 1","Dean Takko","(Prefers Democratic Party)","963","48.006","Legislative District 19"
"Lewis","Legislative District 19 State Representative Pos. 1","David A. Steenson","(Prefers Libertarian Party)","1043","51.994","Legislative District 19"
"Lewis","Legislative District 19 State Representative Pos. 2","Brian Blake","(Prefers Democratic Party)","882","39.8915","Legislative District 19"
"Lewis","Legislative District 19 State Representative Pos. 2","Hugh Fleet","(Prefers Republican Party)","1329","60.1085","Legislative District 19"
"Lewis","Legislative District 20 State Representative Pos. 1","Richard DeBolt","(Prefers G.O.P. Party)","14858","72.2701","Legislative District 20"
"Lewis","Legislative District 20 State Representative Pos. 1","Michael Savoca","(States No Party Preference)","5701","27.7299","Legislative District 20"
"Lewis","Legislative District 20 State Representative Pos. 2","Ed Orcutt","(Prefers Republican Party)","12736","69.5348","Legislative District 20"
"Lewis","Legislative District 20 State Representative Pos. 2","John Morgan","(Prefers Republican Party)","5580","30.4652","Legislative District 20"
"Lewis","County Assessor","Dianne Dorey","(Prefers Republican Party)","10691","50.0679","County"
"Lewis","County Assessor","Candy Hallom","(Prefers Republican Party)","10662","49.9321","County"
"Lewis","County Auditor","Larry Grove","(Prefers Republican Party)","16008","70.1982","County"
"Lewis","County Auditor","Jenifer R. Slemp","(Prefers Democratic Party)","6796","29.8018","County"
"Lewis","County Clerk","Kathy A Brack","(Prefers Republican Party)","17654","100","County"
"Lewis","County Comm Dist 3","Gary Stamper","(Prefers Republican Party)","10795","54.783","County"
"Lewis","County Comm Dist 3","Rich Bainbridge","(Prefers Republican Party)","8910","45.217","County"
"Lewis","County Coroner","Warren McLeod","(Prefers Republican Party)","17618","100","County"
"Lewis","County District Ct Judge Dept 1","Wade S. Samuelson","","16097","100","County"
"Lewis","County District Ct Judge Dept 2","R.W. Buzzard","","16643","100","County"
"Lewis","County Prosecuting Attorney","Jonathan L. Meyer","(Prefers Republican Party)","17427","100","County"
"Lewis","County Sheriff","Rob Snaza","(Prefers Republican Party)","17546","77.3292","County"
"Lewis","County Sheriff","Brian Green","(Prefers Independent Party)","5144","22.6708","County"
"Lewis","County Treasurer","Arny Davis","(Prefers Republican Party)","17029","100","County"
"Lewis","PUD District Comm Dist 1","Ben Kostick","","14067","100","PUD District"
"Lewis","Supreme Court Justice Position 1","Mary Yu","","14853","100","Supreme Court"
"Lewis","Supreme Court Justice Position 3","Mary E. Fairhurst","","14937","100","Supreme Court"
"Lewis","Supreme Court Justice Position 4","Eddie Yoon","","4747","25.9839","Supreme Court"
"Lewis","Supreme Court Justice Position 4","Charles W. Johnson","","13522","74.0161","Supreme Court"
"Lewis","Supreme Court Justice Position 7","Debra L. Stephens","","12434","67.9491","Supreme Court"
"Lewis","Supreme Court Justice Position 7","John (Zamboni) Scannell","","5865","32.0509","Supreme Court"
"Lewis","Court of Appeals, Division 2, District 3 Judge Position 1","Rich Melnick","","14597","100","Court of Appeals, Division 2, District 3"
"Lewis","Winlock City Annexation of the City of Winlock to the Timberland Regional Library Annexation into Timberland Regional Library ","Yes","","189","70.2602","Winlock City"
"Lewis","Winlock City Annexation of the City of Winlock to the Timberland Regional Library Annexation into Timberland Regional Library ","No","","80","29.7398","Winlock City"
"Lewis","Toledo School District #237 Toledo School Dist. #237 - Proposition No. 1 General Obligation Bonds - $23,500,000","Yes","","601","38.4763","Toledo School District #237"
"Lewis","Toledo School District #237 Toledo School Dist. #237 - Proposition No. 1 General Obligation Bonds - $23,500,000","No","","961","61.5237","Toledo School District #237"
"Lewis","Fire Dist. #11-Pe Ell Fire Protection Dist. #11-Pe Ell - 6-Year Permanent Fire Levy Lid Increase Levy Lid Increase","Yes","","156","48.9028","Fire Dist. #11-Pe Ell"
"Lewis","Fire Dist. #11-Pe Ell Fire Protection Dist. #11-Pe Ell - 6-Year Permanent Fire Levy Lid Increase Levy Lid Increase","No","","163","51.0972","Fire Dist. #11-Pe Ell"
"Lewis","Fire Dist. #15-Winlock Fire Protection Dist. #15-Winlock - 6 Yr Replacement EMS Levy Replacement of Expiring EMS Levy","Yes","","1318","78.0806","Fire Dist. #15-Winlock"
"Lewis","Fire Dist. #15-Winlock Fire Protection Dist. #15-Winlock - 6 Yr Replacement EMS Levy Replacement of Expiring EMS Levy","No","","370","21.9194","Fire Dist. #15-Winlock"
"Lewis","Fire Dist. #18-Glenoma Fire Protection Dist. #18-Glenoma - Proposition No. 1 - EMS Regular Property Tax Levy EMS Regular Property Tax Levy","Yes","","224","68.0851","Fire Dist. #18-Glenoma"
"Lewis","Fire Dist. #18-Glenoma Fire Protection Dist. #18-Glenoma - Proposition No. 1 - EMS Regular Property Tax Levy EMS Regular Property Tax Levy","No","","105","31.9149","Fire Dist. #18-Glenoma"
"Lincoln","State Measures Initiative Measure No. 1351 Concerns K-12 education","Yes","","1757","39.3241","State Measures"
"Lincoln","State Measures Initiative Measure No. 1351 Concerns K-12 education","No","","2711","60.6759","State Measures"
"Lincoln","State Measures Initiative Measure No. 591 Concerns firearms","Yes","","2791","62.3548","State Measures"
"Lincoln","State Measures Initiative Measure No. 591 Concerns firearms","No","","1685","37.6452","State Measures"
"Lincoln","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","Yes","","1416","31.1688","State Measures"
"Lincoln","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","No","","3127","68.8312","State Measures"
"Lincoln","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Repealed","","2340","56.6998","Advisory Votes"
"Lincoln","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Maintained","","1787","43.3002","Advisory Votes"
"Lincoln","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Repealed","","2327","57.7133","Advisory Votes"
"Lincoln","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Maintained","","1705","42.2867","Advisory Votes"
"Lincoln","Congressional District 5 U.S. Representative","Cathy McMorris Rodgers","(Prefers Republican Party)","3275","73.2007","Congressional District 5"
"Lincoln","Congressional District 5 U.S. Representative","Joseph (Joe) Pakootas","(Prefers Democratic Party)","1199","26.7993","Congressional District 5"
"Lincoln","Legislative District 13 State Senator","Judith (Judy) Warnick","(Prefers Republican Party)","3857","88.362","Legislative District 13"
"Lincoln","Legislative District 13 State Senator","Mohammad Said","(Prefers Democratic Party)","508","11.638","Legislative District 13"
"Lincoln","Legislative District 13 State Representative Pos. 1","Tom Dent","(Prefers Republican Party)","2647","64.4509","Legislative District 13"
"Lincoln","Legislative District 13 State Representative Pos. 1","Dannette (Dani) Bolyard","(Prefers Republican Party)","1460","35.5491","Legislative District 13"
"Lincoln","Legislative District 13 State Representative Pos. 2","Matt Manweller","(Prefers Republican Party)","3577","100","Legislative District 13"
"Lincoln","COUNTYWIDE COUNTY ASSESSOR","Mark Hammond","(Prefers Republican Party)","3726","100","COUNTYWIDE"
"Lincoln","COUNTYWIDE COUNTY AUDITOR","Shelly Johnston","(Prefers Democratic Party)","3505","100","COUNTYWIDE"
"Lincoln","COUNTYWIDE COUNTY CLERK","Peggy Semprimoznik","(Prefers Republican Party)","3758","100","COUNTYWIDE"
"Lincoln","COUNTYWIDE COUNTY COMMISSIONER 3","Rob Coffman","(Prefers Republican Party)","3729","100","COUNTYWIDE"
"Lincoln","COUNTYWIDE COUNTY PROSECUTING ATTORNEY","Jeff Barkdull","(Prefers Republican Party)","3465","100","COUNTYWIDE"
"Lincoln","COUNTYWIDE COUNTY SHERIFF","Wade W. Magers","(Prefers Republican Party)","3774","100","COUNTYWIDE"
"Lincoln","COUNTYWIDE COUNTY TREASURER","Linda M. Fisher","(Prefers Republican Party)","3781","100","COUNTYWIDE"
"Lincoln","COUNTYWIDE DISTRICT COURT JUDGE","Joshua F. Grant","","3372","100","COUNTYWIDE"
"Lincoln","Supreme Court Justice Position 1","Mary Yu","","2900","100","Supreme Court"
"Lincoln","Supreme Court Justice Position 3","Mary E. Fairhurst","","2908","100","Supreme Court"
"Lincoln","Supreme Court Justice Position 4","Eddie Yoon","","899","26.3482","Supreme Court"
"Lincoln","Supreme Court Justice Position 4","Charles W. Johnson","","2513","73.6518","Supreme Court"
"Lincoln","Supreme Court Justice Position 7","Debra L. Stephens","","2592","75.856","Supreme Court"
"Lincoln","Supreme Court Justice Position 7","John (Zamboni) Scannell","","825","24.144","Supreme Court"
"Lincoln","Court of Appeals, Division 3, District 1 Judge Position 2","Kevin M. Korsmo","","2896","100","Court of Appeals, Division 3, District 1"
"Lincoln","PUBLIC UTILITY DIST 1 PUBLIC UTILITY COMMISSIONER 1","Steve Krupke","","3411","100","PUBLIC UTILITY DIST 1"
"Mason","State Measures Initiative Measure No. 1351 Concerns K-12 education","Yes","","10033","49.2756","State Measures"
"Mason","State Measures Initiative Measure No. 1351 Concerns K-12 education","No","","10328","50.7244","State Measures"
"Mason","State Measures Initiative Measure No. 591 Concerns firearms","Yes","","11417","55.8534","State Measures"
"Mason","State Measures Initiative Measure No. 591 Concerns firearms","No","","9024","44.1466","State Measures"
"Mason","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","Yes","","9994","48.3877","State Measures"
"Mason","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","No","","10660","51.6123","State Measures"
"Mason","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Repealed","","10229","53.3566","Advisory Votes"
"Mason","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Maintained","","8942","46.6434","Advisory Votes"
"Mason","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Repealed","","8849","47.8066","Advisory Votes"
"Mason","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Maintained","","9661","52.1934","Advisory Votes"
"Mason","Congressional District 6 U.S. Representative","Derek Kilmer","(Prefers Democratic Party)","8683","55.832","Congressional District 6"
"Mason","Congressional District 6 U.S. Representative","Marty McClendon","(Prefers Republican Party)","6869","44.168","Congressional District 6"
"Mason","Congressional District 10 U.S. Representative","Denny Heck","(Prefers Democratic Party)","2628","59.3898","Congressional District 10"
"Mason","Congressional District 10 U.S. Representative","Joyce McDonald","(Prefers Republican Party)","1797","40.6102","Congressional District 10"
"Mason","Legislative District 35 State Senator","Irene Bowling","(Prefers Democratic Party)","9366","48.5562","Legislative District 35"
"Mason","Legislative District 35 State Senator","Tim Sheldon","(Prefers Democratic Party)","9923","51.4438","Legislative District 35"
"Mason","Legislative District 35 State Representative Pos. 1","Kathy Haigh","(Prefers Democratic Party)","9995","49.3824","Legislative District 35"
"Mason","Legislative District 35 State Representative Pos. 1","Dan Griffey","(Prefers Republican Party)","10245","50.6176","Legislative District 35"
"Mason","Legislative District 35 State Representative Pos. 2","Drew C. MacEwen","(Prefers Republican Party)","11546","58.0902","Legislative District 35"
"Mason","Legislative District 35 State Representative Pos. 2","Tammey Newton","(Prefers Democratic Party)","8330","41.9098","Legislative District 35"
"Mason","Mason County Assessor","Melody Peterson","(Prefers Democratic Party)","9566","53.0295","Mason County"
"Mason","Mason County Assessor","Patti J. McLean","(States No Party Preference)","8473","46.9705","Mason County"
"Mason","Mason County Auditor","Karen Herr","(Prefers Democratic Party)","14578","100","Mason County"
"Mason","Mason County Clerk","Ginger Brooks","(Prefers Democratic Party)","14325","100","Mason County"
"Mason","Mason County County Commissioner District 3","Terri Jeffreys","(Prefers Independent Party)","9412","59.6943","Mason County"
"Mason","Mason County County Commissioner District 3","B. Dean Byrd","(Prefers Independent Party)","6355","40.3057","Mason County"
"Mason","Mason County Coroner","Wes Stockwell","(Prefers Democratic Party)","14583","100","Mason County"
"Mason","Mason County Prosecutor","Michael Dorcy","(Prefers Republican Party)","14128","100","Mason County"
"Mason","Mason County Sheriff","Casey Salisbury","(Prefers Democratic Party)","14839","100","Mason County"
"Mason","Mason County Treasurer","Elisabeth (Lisa) Frazier","(Prefers Democratic Party)","14291","100","Mason County"
"Mason","Mason County District Court Judge","Victoria Meadows","","13808","100","Mason County"
"Mason","Supreme Court Justice Position 1","Mary Yu","","13321","100","Supreme Court"
"Mason","Supreme Court Justice Position 3","Mary E. Fairhurst","","13246","100","Supreme Court"
"Mason","Supreme Court Justice Position 4","Eddie Yoon","","4437","27.7139","Supreme Court"
"Mason","Supreme Court Justice Position 4","Charles W. Johnson","","11573","72.2861","Supreme Court"
"Mason","Supreme Court Justice Position 7","Debra L. Stephens","","11096","69.5718","Supreme Court"
"Mason","Supreme Court Justice Position 7","John (Zamboni) Scannell","","4853","30.4282","Supreme Court"
"Mason","Court of Appeals, Division 2, District 2 Judge Position 1","Lisa L. Sutton","","13214","100","Court of Appeals, Division 2, District 2"
"Mason","Public Utility Dist 1 Commissioner District 2","Ronald Gold","","934","100","Public Utility Dist 1"
"Mason","Public Utility Dist 3 Commissioner District 2","John Komen","","6468","42.2773","Public Utility Dist 3"
"Mason","Public Utility Dist 3 Commissioner District 2","Tom Farmer","","8831","57.7227","Public Utility Dist 3"
"Mason","Fire Protection Dist 2 Fire Protection District No. 2 Dissolution of Fire Protection District No. 2 ","Approved","","2406","77.5129","Fire Protection Dist 2"
"Mason","Fire Protection Dist 2 Fire Protection District No. 2 Dissolution of Fire Protection District No. 2 ","Rejected","","698","22.4871","Fire Protection Dist 2"
"Mason","Fire Protection Dist 8 Fire Protection District No. 8 Dissolution of Fire Protection District No. 8  ","Approved","","279","80.4035","Fire Protection Dist 8"
"Mason","Fire Protection Dist 8 Fire Protection District No. 8 Dissolution of Fire Protection District No. 8  ","Rejected","","68","19.5965","Fire Protection Dist 8"
"Okanogan","State Measures Initiative Measure No. 1351 Concerns K-12 education","Yes","","5561","45.3922","State Measures"
"Okanogan","State Measures Initiative Measure No. 1351 Concerns K-12 education","No","","6690","54.6078","State Measures"
"Okanogan","State Measures Initiative Measure No. 591 Concerns firearms","Yes","","6949","56.3905","State Measures"
"Okanogan","State Measures Initiative Measure No. 591 Concerns firearms","No","","5374","43.6095","State Measures"
"Okanogan","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","Yes","","4471","35.8598","State Measures"
"Okanogan","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","No","","7997","64.1402","State Measures"
"Okanogan","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Repealed","","6324","54.6964","Advisory Votes"
"Okanogan","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Maintained","","5238","45.3036","Advisory Votes"
"Okanogan","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Repealed","","6354","57.0582","Advisory Votes"
"Okanogan","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Maintained","","4782","42.9418","Advisory Votes"
"Okanogan","Congressional District 4 U.S. Representative","Clint Didier","(Prefers Republican Party)","5604","52.0673","Congressional District 4"
"Okanogan","Congressional District 4 U.S. Representative","Dan Newhouse","(Prefers Republican Party)","5159","47.9327","Congressional District 4"
"Okanogan","Legislative District 7 State Senator","Brian Dansel","(Prefers Republican Party)","4127","74.1866","Legislative District 7"
"Okanogan","Legislative District 7 State Senator","Tony Booth","(Prefers Republican Party)","1436","25.8134","Legislative District 7"
"Okanogan","Legislative District 7 State Representative Pos. 1","Shelly Short","(Prefers Republican Party)","4993","82.8027","Legislative District 7"
"Okanogan","Legislative District 7 State Representative Pos. 1","James R. Apker","(Prefers Libertarian Party)","1037","17.1973","Legislative District 7"
"Okanogan","Legislative District 7 State Representative Pos. 2","Joel Kretz","(Prefers Republican Party)","5201","84.942","Legislative District 7"
"Okanogan","Legislative District 7 State Representative Pos. 2","Ronnie Rae","(Prefers Centralist  Party)","922","15.058","Legislative District 7"
"Okanogan","Legislative District 12 State Representative Pos. 1","Cary Condotta","(Prefers Republican Party)","3599","100","Legislative District 12"
"Okanogan","Legislative District 12 State Representative Pos. 2","Brad Hawkins","(Prefers Republican Party)","3611","100","Legislative District 12"
"Okanogan","OKANOGAN COUNTY Assessor","Scott D. Furman","(Prefers Democratic Party)","7236","62.2719","OKANOGAN COUNTY"
"Okanogan","OKANOGAN COUNTY Assessor","Les V. Stokes","(Prefers Conservative Party)","4384","37.7281","OKANOGAN COUNTY"
"Okanogan","OKANOGAN COUNTY Auditor","Laurie Thomas","(Prefers Republican Party)","8853","100","OKANOGAN COUNTY"
"Okanogan","OKANOGAN COUNTY Clerk","Charleen Groomes","(Prefers Republican Party)","8621","100","OKANOGAN COUNTY"
"Okanogan","OKANOGAN COUNTY Commissioner District 3","Jim DeTro","(Prefers Republican Party)","8318","100","OKANOGAN COUNTY"
"Okanogan","OKANOGAN COUNTY Coroner","Dave Rodriguez","(Prefers Republican Party)","7970","71.9184","OKANOGAN COUNTY"
"Okanogan","OKANOGAN COUNTY Coroner","Gary V. Reams","(States No Party Preference)","3112","28.0816","OKANOGAN COUNTY"
"Okanogan","OKANOGAN COUNTY Prosecuting Attorney","Karl F. Sloan","(Prefers Democratic Party)","7960","100","OKANOGAN COUNTY"
"Okanogan","OKANOGAN COUNTY Sheriff","Frank Rogers","(Prefers Republican Party)","9169","100","OKANOGAN COUNTY"
"Okanogan","OKANOGAN COUNTY Treasurer","Leah McCormack","(Prefers Republican Party)","8653","100","OKANOGAN COUNTY"
"Okanogan","Supreme Court Justice Position 1","Mary Yu","","7171","100","Supreme Court"
"Okanogan","Supreme Court Justice Position 3","Mary E. Fairhurst","","7057","100","Supreme Court"
"Okanogan","Supreme Court Justice Position 4","Eddie Yoon","","2484","27.2279","Supreme Court"
"Okanogan","Supreme Court Justice Position 4","Charles W. Johnson","","6639","72.7721","Supreme Court"
"Okanogan","Supreme Court Justice Position 7","Debra L. Stephens","","6938","74.5701","Supreme Court"
"Okanogan","Supreme Court Justice Position 7","John (Zamboni) Scannell","","2366","25.4299","Supreme Court"
