MeasID,YEAR,CO#,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,TYPEREC,TOPICREC
201800409,2018,42,2,SANTA BARBARA,2018-11-06,Carpinteria,0,M,X,"To maintain sheriff's deputies; improve disaster preparedness/response and communication during wildfires, floods, and other natural disasters; repair streets, potholes; protect local beaches/creeks from water pollution; prevent cuts to local library, senior, youth programs; address homelessness; and other general services; shall the measure be adopted to establish a 1¼ȼ sales tax providing an estimated $2,300,000 annually until ended by voters; requiring annual audits, all funds for Carpinteria?",4,Sales Tax,100,General Services,3016,2340,5356,0.5631067961165048,M,1.0,Pass,0,201800401,3016,2340,5356,0.5631067961165048,1.0,Pass,1,100
201800410,2018,42,2,SANTA BARBARA,2018-11-06,Goleta,0,M,W,"Shall an ordinance be adopted establishing an annual salary for members of the City Council set at seventy-five percent (75%) of the nonfamily household median income for the City of Goleta as determined by the United States Census Bureau (resulting in a salary of $42,134) and for the Mayor at ninety percent (90%) of the nonfamily household median income for the City of Goleta (resulting in a salary of $50,561)?",70,Ordinance,42,Governance: Personnel/Labor Relations,7823,4239,12062,0.6485657436577682,M,1.0,Pass,0,201800402,7823,4239,12062,0.6485657436577682,1.0,Pass,70,40
201800411,2018,42,2,SANTA BARBARA,2018-11-06,Goleta,0,M,Z,"Shall an ordinance be adopted establishing a Cannabis Business Tax on gross receipts of cannabis businesses from the sale of cannabis and related products, whether at wholesale or retail, at a rate not to exceed 10%, with initial rates of 5% (retailers), 2% (manufacturers), 4% (cultivators), and 1% (distributors and nurseries) estimated to raise $334,000 to $1,423,000 for unrestricted general revenue purposes such as street repair, parks and police, until ended by voters?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,10518,2316,12834,0.8195418419822347,M,1.0,Pass,0,201800403,10518,2316,12834,0.8195418419822347,1.0,Pass,1,110
201800412,2018,42,2,SANTA BARBARA,2018-11-06,Lompoc,0,M,D,"Shall a measure imposing a CANNABIS TAX of six cents per $1.00 of non-medical retail sales proceeds, one cent per $1.00 of cultivation proceeds, flat $15,000 for net income less than $2 Million and $30,000 for net income of $2 Million and more of manufacturing/distribution proceeds, a total aggregate tax of six cents per $1.00 of microbusinesses proceeds, no tax on testing, with no sunset clause, estimated to collect $130,000 to $470,000, annually, be adopted?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,7884,2584,10468,0.7531524646541842,M,1.0,Pass,0,201800404,7884,2584,10468,0.7531524646541842,1.0,Pass,1,110
201800413,2018,42,2,SANTA BARBARA,2018-11-06,Santa Barbara,0,M,B,Shall the City Charter be amended to require City general elections to be held in even-numbered years instead of odd-numbered years?,20,Charter Amendment,48,Governance: Elections,23227,9588,32815,0.7078165473106811,M,1.0,Pass,0,201800405,23227,9588,32815,0.7078165473106811,1.0,Pass,20,40
201800414,2018,42,2,SANTA BARBARA,2018-11-06,Santa Barbara,0,M,C,"Shall the City Charter be amended to reflect the City’s court-ordered switch to district elections, with six Council districts and the Mayor elected citywide, and including new special election requirements for Council and Mayoral vacancies?",20,Charter Amendment,43,Governance: Organization,23775,7657,31432,0.756394756935607,M,1.0,Pass,0,201800406,23775,7657,31432,0.756394756935607,1.0,Pass,20,40
201800415,2018,42,2,SANTA BARBARA,2018-11-06,Santa Maria,0,M,U,"To maintain/enhance essential services including neighborhood police patrols; firefighter staffing; gang suppression/enforcement; crime/graffiti/vandalism prevention; 911 medical response times; library, recreation, homelessness, at-risk youth programs; providing durable fiscal stability; shall the measure be approved adopting an ordinance extending Measure U at the one cent rate until ended by voters, providing $18,000,000 annually, with no funds taken by Sacramento, requiring oversight, independent audits, all funds used locally?",4,Sales Tax,100,General Services,13403,4666,18069,0.7417676683823122,M,1.0,Pass,0,201800407,13403,4666,18069,0.7417676683823122,1.0,Pass,1,100
201800416,2018,42,2,SANTA BARBARA,2018-11-06,Solvang,0,M,F,"Shall an ordinance be adopted establishing a cannabis business tax on gross receipts of yes cannabis businesses from the sale of cannabis and cannabis products, at a rate not to exceed 10%, with initial rate of 5% and a maximum annual increase of 1% up to the maximum rate, to fund general municipal services such as street repair, parks, and law enforcement, until ended by voters?",2,Business Tax,100,General Services,2193,520,2713,0.8083302617029119,M,1.0,Pass,0,201800408,2193,520,2713,0.8083302617029119,1.0,Pass,1,100
201800417,2018,43,2,SANTA CLARA,2018-06-05,San Jose,0,M,B,"(INITIATIVE) Shall an initiative measure be adopted: (1) changing San José’s General Plan to create a Senior Housing Overlay to allow conversion of land designated for employment use to senior housing citywide; and (2) changing the Evergreen-East Hills Development Policy and Municipal Code, and adding a Specific Plan to allow development of up to 910 residential units on an approximately 200-acre Industrial Site in Evergreen for individuals 55 and over and other qualifying individuals?",40,Initiative,81,Housing: Affordable,99206,68936,168142,0.5900132031259293,M,1.0,Pass,0,201800409,99206,68936,168142,0.5900132031259293,1.0,Pass,40,80
201800418,2018,43,2,SANTA CLARA,2018-06-05,San Jose,0,M,C,"Shall San Jose's Charter be amended, notwithstanding any measure on the June 5, 2018 ballot or other San Jose law, to restrict development of non-employment uses on designated lands in outlying areas near San Jose's Urban Growth Boundary, including Almaden Valley, Coyote Valley, and Evergreen foothills, unless the City Council determines such Development will not adversely affect the City financially, will satisfy increased affordable housing requirements, and will mitigate environmental impacts and pay appropriate fees or road improvements to address traffic impacts?",20,Charter Amendment,21,Land Use: Growth Cap/Boundary,99235,63905,163140,0.6082812308446733,M,1.0,Pass,0,201800410,99235,63905,163140,0.6082812308446733,1.0,Pass,20,20
201800419,2018,43,2,SANTA CLARA,2018-06-05,Santa Clara,0,M,A,"Shall the City Charter be amended: to establish two districts starting in 2018 to be represented by three Council Members each; and, when available, use ranked choice voting to allow voters to select candidates in order of choice to determine the winners of elections of all city elected officers?",20,Charter Amendment,43,Governance: Organization,10023,9169,19192,0.5222488536890371,M,1.0,Pass,0,201800411,10023,9169,19192,0.5222488536890371,1.0,Pass,20,40
201800420,2018,43,2,SANTA CLARA,2018-11-06,Campbell,0,M,O,"To provide a police emergency operations center that is fully operational during a disaster and an
innovative library in seismically safe, accessible, and energy-efficient facilities meeting current safety codes, shall the City of Campbell’s measure to issue $50,000,000 in general obligation bonds with projected levies of $0.019 per $100 ($19 per $100,000) of assessed value, generating an estimated average of $3,025,000 annually to repay bonds through maturity, with citizen oversight and all funds spent locally, be adopted?",12,Revenue Bond,74,Facilities: Public Works,11071,4836,15907,0.6959829006097944,T,1.0,PassT,0,201800412,11071,4836,15907,0.6959829006097944,1.0,PassT,10,70
201800421,2018,43,2,SANTA CLARA,2018-11-06,Los Altos,0,M,C,"Shall an amendment to the City of Los Altos General Plan be adopted requiring voter approval of the sale, lease or certain changes in use of certain land designated as “Parks”, “Other Open Space” or “Public and Institutional” in the City’s General Plan?",70,Ordinance,26,Land Use: Voter Approval,8542,7562,16104,0.5304272230501739,M,1.0,Pass,0,201800413,8542,7562,16104,0.5304272230501739,1.0,Pass,70,20
201800422,2018,43,2,SANTA CLARA,2018-11-06,Los Altos,0,M,D,"Shall an ordinance be adopted increasing the maximum Transient Occupancy (Hotel) Tax rate from 11% to 14% of rent paid by a hotel guest for transient occupancy of any hotel/lodging, generating approximately $700,000 annually for unrestricted general revenue purposes, until ended by voters?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,9141,6369,15510,0.5893617021276596,M,1.0,Pass,0,201800414,9141,6369,15510,0.5893617021276596,1.0,Pass,1,110
201800423,2018,43,2,SANTA CLARA,2018-11-06,Los Gatos,0,M,G,"Shall the measure to fund essential Town services such as maintaining neighborhood police patrols; improving traffic flow to reduce congestion; repairing potholes and fixing neighborhood streets; maintaining the Town’s long-term financial stability and other unrestricted general revenue purposes by enacting a one-eighth cent ($0.125%) sales tax for 20 years, providing about $800,000 annually, requiring Independent Citizens Oversight with public review of spending, and all revenues controlled locally, be adopted?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,8062,6691,14753,0.5464651257371382,M,1.0,Pass,0,201800415,8062,6691,14753,0.5464651257371382,1.0,Pass,1,110
201800424,2018,43,2,SANTA CLARA,2018-11-06,Milpitas,0,M,R,"To provide funding to maintain general city services, including police/fire protection, 9-1-1 emergency response, senior/library services, park maintenance, pothole repair/street paving and attracting/retaining local businesses, shall an ordinance be adopted increasing the maximum transient occupancy tax paid by hotel guests from 10% up to as much as 14%, providing approximately $5,200,000 annually until ended by voters, subject to independent, public audits, with all funds used locally?",9,Transient Occupancy Tax,100,General Services,12552,5971,18523,0.6776440101495438,M,1.0,Pass,0,201800416,12552,5971,18523,0.6776440101495438,1.0,Pass,1,100
201800425,2018,43,2,SANTA CLARA,2018-11-06,Morgan Hill,0,M,H,"Shall the Morgan Hill ordinance providing funding, that cannot be taken by the State, for city services including, 9-1-1 emergency response times, neighborhood police patrols, and crime prevention; to repair potholes and maintain city streets; and for unrestricted general revenue purposes, by increasing the ongoing transient occupancy tax charged to hotel guests from l0% to 11%, providing approximately $270,000 annually, requiring financial audits, and all funds staying in Morgan Hill, be adopted?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,13008,3409,16417,0.7923493939209356,M,1.0,Pass,0,201800417,13008,3409,16417,0.7923493939209356,1.0,Pass,1,110
201800426,2018,43,2,SANTA CLARA,2018-11-06,Morgan Hill,0,M,I,"Shall the Morgan Hill ordinance, to fund general municipal expenses such as police, fire, roads,
recreation, and drug abuse prevention, by taxing cannabis (marijuana) businesses at annual rates not to exceed $15.00 per canopy square foot for cultivation (adjustable for inflation) and up to 10% of
gross receipts for all other cannabis businesses, which is expected to generate an estimated $340,000 to $750,000 annually and will be levied until repealed by the voters, be adopted?",2,Business Tax,100,General Services,12765,3380,16145,0.7906472592133788,M,1.0,Pass,0,201800418,12765,3380,16145,0.7906472592133788,1.0,Pass,1,100
201800427,2018,43,2,SANTA CLARA,2018-11-06,Morgan Hill,0,M,J,Shall the office of the City Clerk be appointive?,70,Ordinance,43,Governance: Organization,9437,5804,15241,0.6191850928416771,M,1.0,Pass,0,201800419,9437,5804,15241,0.6191850928416771,1.0,Pass,70,40
201800428,2018,43,2,SANTA CLARA,2018-11-06,Mountain View,0,M,P,"Shall the measure to fund critical City needs such as reducing traffic congestion, enhancing bicycle/pedestrian friendly routes, providing housing affordable for a range of incomes/homeless services, by imposing a business license tax of between $8 and $149 per employee on average, with larger companies paying more per employee, generating about $6 million yearly for unrestricted general revenue purposes, until ended by voters, with independent yearly audits, be adopted?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,19011,7747,26758,0.7104791090514986,M,1.0,Pass,0,201800420,19011,7747,26758,0.7104791090514986,1.0,Pass,1,110
201800429,2018,43,2,SANTA CLARA,2018-11-06,Mountain View,0,M,Q,"Shall the measure to maintain and protect essential public safety services, including 9-1-1, police and fire protection, emergency medical response; reduce traffic congestion and repair roads; and provide other critical City services, including library, park maintenance, senior services, by levying a tax of up to 9 percent on gross receipts of cannabis businesses, providing about 1 million dollars per year, for unrestricted general revenue purposes, until ended by voters, with independent yearly audits, be adopted?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,21694,4952,26646,0.81415597087743,M,1.0,Pass,0,201800421,21694,4952,26646,0.81415597087743,1.0,Pass,1,110
201800430,2018,43,2,SANTA CLARA,2018-11-06,Palo Alto,0,M,E,"To provide funding for vital City services such as ensuring modern, stable 911 emergency communications, earthquake safe fire stations and emergency command center; improving pedestrian and bicyclist safety; ensuring safe routes to schools; maintaining City streets and sidewalks; and other city services, shall the City of Palo Alto adopt an ordinance increasing the transient occupancy tax paid by hotel, motel, short-term rental guests by 1.5%, providing approximately $2.55 million annually until ended by voters, subject to annual audits?",9,Transient Occupancy Tax,100,General Services,20547,9249,29796,0.6895892066049134,M,1.0,Pass,0,201800422,20547,9249,29796,0.6895892066049134,1.0,Pass,1,100
201800431,2018,43,2,SANTA CLARA,2018-11-06,Palo Alto,0,M,F,"Shall the Palo Alto Municipal Code be amended to regulate and limit the amount that hospitals, medical clinics and other health care providers in Palo Alto may charge patients or other individuals, primary insurers, secondary insurers, and other payers, excluding government payers?",70,Ordinance,40,Governance,22463,6905,29368,0.7648801416507763,M,1.0,Pass,0,201800423,22463,6905,29368,0.7648801416507763,1.0,Pass,70,40
201800432,2018,43,2,SANTA CLARA,2018-11-06,San Jose,0,M,S,"Shall the City of San José Charter be amended to:1) Prioritize selecting contractors on cost, but enable consideration of factors like experience and work quality; 2) Increase opportunities for small, local, and economically disadvantaged businesses to compete for contracts; 3) Modify the bidding threshold from $100,000 to $600,000, adjusted annually for inflation; 4) Lower the “design-build” contract threshold from $5,000,000 to $1,000,000; and 5) Allow modernization of public noticing?",20,Charter Amendment,47,Governance: Contracting/Bidding/Leasing,218424,56377,274801,0.7948442691256582,M,1.0,Pass,0,201800424,218424,56377,274801,0.7948442691256582,1.0,Pass,20,40
201800433,2018,43,2,SANTA CLARA,2018-11-06,San Jose,0,M,T,"Shall San José issue $650,000,000 in general obligation bonds with an average levy of 11¢ per $1,000 of assessed value, averaging $34,208,000 annually until repaid, requiring community oversight and annual audits?",11,GO Bond,110,Revenues,197110,80687,277797,0.7095468993545647,T,1.0,PassT,0,201800425,197110,80687,277797,0.7095468993545647,1.0,PassT,10,110
201800434,2018,43,2,SANTA CLARA,2018-11-06,San Jose,0,M,U,Shall the City of San José Charter be amended to: 1) Remove the Mayor and Council’s ability to approve their salaries; 2) Require the Salary Setting Commission to adjust the base salaries for the Mayor and City Council once every five years; 3) Limit base salary increases after each 5-year adjustment to annual adjustments for inflation; and 4) Align the City Charter with State law to allow the City Council to place competing ordinances on the same ballot in Municipal Elections?,20,Charter Amendment,42,Governance: Personnel/Labor Relations,232246,38034,270280,0.8592792659464259,M,1.0,Pass,0,201800426,232246,38034,270280,0.8592792659464259,1.0,Pass,20,40
201800435,2018,43,2,SANTA CLARA,2018-11-06,San Jose,0,M,V,"To provide housing affordable for: working families; veterans; seniors; teachers, nurses, paramedics, and other workers; and helping homeless residents get off of local streets and out of neighborhood parks and creeks; Shall San José issue $450,000,000 in general obligation bonds with an average levy of 8 cents per $1,000 of assessed value, averaging $26,217,000 annually until repaid, requiring community oversight and annual audits?",11,GO Bond,81,Housing: Affordable,177525,99816,277341,0.6400964877172867,T,2.0,FailT,0,201800427,177525,99816,277341,0.6400964877172867,2.0,FailT,10,80
201800436,2018,43,2,SANTA CLARA,2018-11-06,Santa Clara,0,M,M,"To maintain fiscal stability/essential city services, including rapid 911 emergency response times; preventing cuts to police officers/firefighters; repairing streets/potholes; maintaining library/youth/senior services, shall an ordinance be adopted establishing a tax on commercial cannabis up to 10% of gross receipts and up to $25 per square foot for cultivation, generating approximately $2,200,000 annually until ended by voters, with annual independent audits, and all funds used locally?",2,Business Tax,100,General Services,25613,7789,33402,0.7668103706364888,M,1.0,Pass,0,201800428,25613,7789,33402,0.7668103706364888,1.0,Pass,1,100
201800437,2018,43,2,SANTA CLARA,2018-11-06,Santa Clara,0,M,N,"Shall the City of Santa Clara engage the voters in a public process to draft a Charter Amendment ballot measure to elect its Council Members, other than the Mayor, by district?",70,Ordinance,43,Governance: Organization,21902,9208,31110,0.7040180006428801,M,1.0,Pass,0,201800429,21902,9208,31110,0.7040180006428801,1.0,Pass,70,40
201800438,2018,43,2,SANTA CLARA,2018-11-06,Sunnyvale,0,M,K,"Shall the City of Sunnyvale adopt an ordinance increasing the transient occupancy tax paid only by hotel guests from 10.5% to 12.5%, providing approximately $2,900,000 additional revenue annually until ended by voters, with independent audits, and all funds used locally?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,32743,8951,41694,0.7853168321581043,M,1.0,Pass,0,201800430,32743,8951,41694,0.7853168321581043,1.0,Pass,1,110
201800439,2018,43,2,SANTA CLARA,2018-11-06,Sunnyvale,0,M,L,"Shall Sunnyvale City Charter section 604 be amended to allow the City Council to decide whether to
fill a City Council vacancy by calling a special election, or by making an appointment, with the person appointed to fill the vacancy holding the office until a successor is elected at the next regularly scheduled municipal or statewide election that can be consolidated?",20,Charter Amendment,43,Governance: Organization,28163,11290,39453,0.7138367171064305,M,1.0,Pass,0,201800431,28163,11290,39453,0.7138367171064305,1.0,Pass,20,40
201800440,2018,44,2,SANTA CRUZ,2018-06-05,Santa Cruz,0,M,S,"To protect Santa Cruz’s quality of life by maintaining: police community and neighborhood services and crime prevention; homeless and treatment services; funding for local non-profits providing children/senior/working family services; City programs for children/at-risk youth; support for parks/beaches/open spaces; fire prevention programs and other essential city services, shall the City of Santa Cruz enact a permanent ¼ percent sales tax to provide about $3 million annually for use in our local community?",4,Sales Tax,100,General Services,12134,4733,16867,0.7193928973735697,M,1.0,Pass,0,201800432,12134,4733,16867,0.7193928973735697,1.0,Pass,1,100
201800441,2018,44,2,SANTA CRUZ,2018-06-05,Santa Cruz,0,M,T,"With cultivation, possession and use of recreational marijuana made legal in 2016 by California voters, shall the Santa Cruz Municipal Code be amended to repeal Measure K, a 2006 ballot measure that requires Santa Cruz police officers and other law enforcement officers in the City of Santa Cruz to make enforcement of laws pertaining to the distribution, sale, cultivation or use of marijuana by adults their lowest law enforcement priority?",70,Ordinance,30,Safety,11591,4406,15997,0.7245733575045321,M,1.0,Pass,0,201800433,11591,4406,15997,0.7245733575045321,1.0,Pass,70,30
201800442,2018,44,2,SANTA CRUZ,2018-06-05,Santa Cruz,0,M,U,"Shall an Ordinance be adopted expressing the Santa Cruz community’s opposition to the proposed enrollment growth at the University of California, Santa Cruz?",70,Ordinance,10,Education,12606,3783,16389,0.7691744462749405,M,1.0,Pass,0,201800434,12606,3783,16389,0.7691744462749405,1.0,Pass,70,10
201800443,2018,44,2,SANTA CRUZ,2018-11-06,Capitola,0,M,I,"To protect the quality of life in the City of Capitola and to fund essential City services such as sidewalks, streets, and emergency response, shall Capitola voters enact an ordinance establishing a tax of no more than 7% on cannabis businesses in the city, generating estimated revenue of up to $310,000 annually per cannabis business, to remain in effect until changed or ended by voters, with all funds staying local?",2,Business Tax,100,General Services,3683,1178,4861,0.7576630322978811,M,1.0,Pass,0,201800435,3683,1178,4861,0.7576630322978811,1.0,Pass,1,100
201800444,2018,44,2,SANTA CRUZ,2018-11-06,Capitola,0,M,J,"To help fund youth programs, protect parks, beaches and open space, and support local businesses, shall a special tax measure paid only by hotel and short-term rental guests be approved increasing transient occupancy taxes from 10% to 12% until ended by voters, providing approximately $310,000 annually, and allocating dedicated portions to youth and early childhood programs, and local business groups for marketing and community improvements, and the balance to fund core City functions?",9,Transient Occupancy Tax,100,General Services,3642,1192,4834,0.7534133223003724,T,1.0,PassT,0,201800436,3642,1192,4834,0.7534133223003724,1.0,PassT,1,100
201800445,2018,44,2,SANTA CRUZ,2018-11-06,Capitola,0,M,K,"In order to assure that the City of Capitola’s finances are overseen by a trained and qualified individual, shall the office of City Treasurer be changed from elective to appointive?",70,Ordinance,43,Governance: Organization,3000,1622,4622,0.6490696668109044,M,1.0,Pass,0,201800437,3000,1622,4622,0.6490696668109044,1.0,Pass,70,40
201800446,2018,44,2,SANTA CRUZ,2018-11-06,Capitola,0,M,L,"Shall the Capitola Municipal Code be amended to direct Capitola constituent departments to take all steps necessary to preserve and maintain the Capitola segment of the Santa Cruz Regional Transportation Commission’s Rail Corridor and Trestle over Soquel Creek for bicyclists, pedestrians and other human powered transportation, and to prohibit expenditures to route bicyclists, pedestrians and other human powered transportation from the rail corridor to Capitola streets and sidewalks?",70,Ordinance,60,Transport,2526,2320,4846,0.5212546430045398,M,1.0,Pass,0,201800438,2526,2320,4846,0.5212546430045398,1.0,Pass,70,60
201800447,2018,44,2,SANTA CRUZ,2018-11-06,Santa Cruz,0,M,M,"Shall the City Charter be amended to enact rent control and just cause eviction regulations on residential rentals in the City of Santa Cruz, with exceptions under State Law, to be governed by a separately elected and autonomous rent board, with independent authority to set rents, fees, and penalties, and appoint an executive director, legal counsel and staff to oversee implementation, administration, and enforcement of the rent control and just cause eviction regulations?",20,Charter Amendment,82,Housing: Rent Control,18611,11609,30220,0.6158504301786896,M,1.0,Pass,0,201800439,18611,11609,30220,0.6158504301786896,1.0,Pass,20,80
201800448,2018,44,2,SANTA CRUZ,2018-11-06,Scotts Valley,0,M,N,Shall the City of Scotts Valley adopt an ordinance amending Section 3.24.030 of the Municipal Code raising the transient occupancy tax rate from 10% to 11%?,9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,4038,1894,5932,0.6807147673634525,M,1.0,Pass,0,201800440,4038,1894,5932,0.6807147673634525,1.0,Pass,1,110
201800449,2018,44,2,SANTA CRUZ,2018-11-06,Watsonville,0,M,O,"To protect the quality of life in Watsonville by supporting police, fire, emergency services, parks and recreation, economic development, job creation, and essential city services; shall the City of Watsonville be authorized to levy an additional one percent of Transient Occupancy Tax on people staying at lodging facilities in the City?",9,Transient Occupancy Tax,100,General Services,8044,2612,10656,0.7548798798798799,M,1.0,Pass,0,201800441,8044,2612,10656,0.7548798798798799,1.0,Pass,1,100
201800450,2018,45,2,SHASTA,2018-11-06,Redding,0,M,C,"Shall the City of Redding adopt a business tax on cannabis cultivation businesses up to $25 per square foot of cultivation area and on cannabis manufacturing, processing, laboratory testing, delivery, storage, distribution, and retail sale up to 10% of gross receipts, to enhance and maintain vital public safety services, reduce crime, and protect other general services with all funds to be spent for unrestricted general revenue purposes, generating approximately $750,000 annually?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,24995,8750,33745,0.7407023262705587,M,1.0,Pass,0,201800442,24995,8750,33745,0.7407023262705587,1.0,Pass,1,110
201800451,2018,47,2,SISKIYOU,2018-06-05,Weed,0,M,K,"Shall the measure to impose a marijuana business tax of up to 10% of gross receipts and $10 to $26 per square foot of grow area, to raise approximately $50,000 a year until voters decide otherwise, to fund such City purposes as police and fire services and street maintenance be adopted?",2,Business Tax,34,Safety: Multiple Emergency Services,278,116,394,0.7055837563451777,M,1.0,Pass,0,201800443,278,116,394,0.7055837563451777,1.0,Pass,1,30
201800452,2018,47,2,SISKIYOU,2018-11-06,Dunsmuir,0,M,T,"To provide funding for general City services, shall an ordinance be adopted to impose a cannabis industry tax at a rate not to exceed up to $3.50 per dry-weight ounce of cannabis flower, cannabis leaves, fresh cannabis plant, and up to 10% of gross receipts per quarter for other commercial Cannabis businesses and which may raise an amount which is difficult to estimate but may be approximately $20,000 to $40,000 per year.",2,Business Tax,100,General Services,482,184,666,0.7237237237237237,T,1.0,PassT,0,201800444,482,184,666,0.7237237237237237,1.0,PassT,1,100
201800453,2018,47,2,SISKIYOU,2018-11-06,Fort Jones,0,M,M,Shall the office of City Clerk be appointive?,70,Ordinance,43,Governance: Organization,127,107,234,0.5427350427350427,M,1.0,Pass,0,201800445,127,107,234,0.5427350427350427,1.0,Pass,70,40
201800454,2018,47,2,SISKIYOU,2018-11-06,Fort Jones,0,M,N,Shall the office of the City Treasurer be appointive?,70,Ordinance,43,Governance: Organization,129,106,235,0.548936170212766,M,1.0,Pass,0,201800446,129,106,235,0.548936170212766,1.0,Pass,70,40
201800455,2018,47,2,SISKIYOU,2018-11-06,Mt. Shasta,0,M,S,"Shall an ordinance be adopted to impose a Cannabis Industry Tax on the privilege of commercially cultivating, manufacturing, processing, storing, laboratory testing, labeling, packaging, distributing, or sale of cannabis and cannabis products which will raise approximately $130,000 annually to be used for general City services and which will remain in effect until amended or repealed by the City Council of the voters?",2,Business Tax,100,General Services,1107,422,1529,0.724002616088947,T,1.0,PassT,0,201800447,1107,422,1529,0.724002616088947,1.0,PassT,1,100
201800456,2018,48,2,SOLANO,2018-11-06,Benicia,0,M,E,"Shall the measure establishing a City of Benicia cannabis business tax at annual rates not to exceed $10.00 per canopy square foot for commercial cannabis cultivation (adjustable for inflation) and 6% of gross receipts for all other cannabis businesses, and estimated to generate approximately $1.46 million annually in tax revenue until ended by voters, to be spent for unrestricted general revenue purposes, including police, fire and emergency services, parks, recreation, and street maintenance, be adopted?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,10125,3147,13272,0.7628842676311031,M,1.0,Pass,0,201800448,10125,3147,13272,0.7628842676311031,1.0,Pass,1,110
201800457,2018,48,2,SOLANO,2018-11-06,Dixon,0,M,N,"Shall the measure imposing a one-half percent (0.5%) sales tax in the City of Dixon, limited to a ten-year term, generating an estimated $1,400,000 annually, and limiting the expenditure of such funds to street maintenance and roadway improvements, such as the Parkway Boulevard overcrossing be adopted?",4,Sales Tax,62,Transport: Roads,4044,2439,6483,0.6237852845904673,T,2.0,FailT,0,201800449,4044,2439,6483,0.6237852845904673,2.0,FailT,1,60
201800458,2018,48,2,SOLANO,2018-11-06,Suisun,0,M,C,"Californians voted to impose taxes on the cannabis industry. Shall the measure, imposing a local general tax on cannabis businesses at rates not exceeding 15% of gross receipts and $25 per square foot of space used for commercial cannabis activities (annually adjusted by CPI) to pay for general City services, including essential public safety, street maintenance and other City services for Suisun City residents, estimated to generate $2,000,000 annually until repealed by voters, be adopted?",2,Business Tax,100,General Services,6121,2167,8288,0.7385376447876448,M,1.0,Pass,0,201800450,6121,2167,8288,0.7385376447876448,1.0,Pass,1,100
201800459,2018,49,2,SONOMA,2018-11-06,Healdsburg,0,M,P,Shall the City of Healdsburg amend its current Growth Management Ordinance to allow for the construction of an average of 50 additional multifamily income-restricted rental units per year?,70,Ordinance,22,Land Use: Zoning,2918,2315,5233,0.5576151347219568,M,1.0,Pass,0,201800451,2918,2315,5233,0.5576151347219568,1.0,Pass,70,20
201800460,2018,49,2,SONOMA,2018-11-06,Santa Rosa,0,M,N,"To aid recovery and provide affordable housing for low- and middle-income families, veterans, seniors, disabled, and other vulnerable populations, provide supportive housing for the homeless; and help low- and middle-income households purchase homes in their communities, shall the City of Santa Rosa’s measure to issue $124 million in bonds, levying approximately $8.6 million annually at approximately $29 per $100,000 of assessed value through final maturity, with oversight and audits, be adopted?",11,GO Bond,81,Housing: Affordable,40248,25018,65266,0.6166763705451537,T,2.0,FailT,0,201800452,40248,25018,65266,0.6166763705451537,2.0,FailT,10,80
201800461,2018,49,2,SONOMA,2018-11-06,Santa Rosa,0,M,O,"To provide temporary funding to recover from the October 2017 fires and preserve city services including maintaining 9-1-1 emergency response times and neighborhood police patrols; repairing potholes, streets and sidewalks; rebuilding firefighting infrastructure and fire prevention; shall the City of Santa Rosa enact a one-quarter cent sales tax for six years only, generating approximately $9 million annually, for unrestricted general fund purposes, subject to annual audits, with all revenue staying in Santa Rosa?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,40348,25148,65496,0.616037620618053,T,2.0,FailT,0,201800453,40348,25148,65496,0.616037620618053,2.0,FailT,1,110
201800462,2018,49,2,SONOMA,2018-11-06,Sebastopol,0,M,Q,"Shall the measure to extend, until repealed by the voters, the previously approved City of Sebastopol’s 0.5% increase in transactions and use tax, which annually raises $1,400,000, be adopted?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,2778,1298,4076,0.6815505397448479,M,1.0,Pass,0,201800454,2778,1298,4076,0.6815505397448479,1.0,Pass,1,110
201800463,2018,49,2,SONOMA,2018-11-06,Sebastopol,0,M,R,"Shall the measure to clarify and increase the City of Sebastopol’s transient occupancy tax by 2%, until repealed by the voters, which is estimated to annually raise $617,000, be adopted?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,2903,1161,4064,0.7143208661417323,M,1.0,Pass,0,201800455,2903,1161,4064,0.7143208661417323,1.0,Pass,1,110
