MeasID,YEAR,CO#,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,typerec,topicrec
202000149,2020,12,2,HUMBOLDT,2020-11-03,Trinidad,0,Measure,E,"Shall a ¾ cent transaction and use tax be continued in the City of Trinidad for four years, starting on April 1, 2021?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,187,72,259,0.722007722007722,M,1,Pass,0,202000148,187,72,259,0.722007722007722,1,Pass,1,110
202000189,2020,19,2,LOS ANGELES,2020-03-03,West Covina,0,Measure,WC,"Shall the ordinance establishing a three-quarter percent (0.75%) local sales tax (transactions and use tax) that will raise approximately $9.7 million annually for the City's general fund until ended by voters and establishing an Oversight Committee, be adopted?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,4140,16529,20669,0.20029996613285597,M,2,Fail,0,202000188,4140,16529,20669,0.20029996613285597,2,Fail,1,110
202000191,2020,19,2,LOS ANGELES,2020-04-14,Lancaster,0,Measure,B,"Shall the City of Lancaster adopt an ordinance increasing the transient occupancy tax paid by hotel, motel, or other lodging guests staying within the City of Lancaster for a period of thirty (30) consecutive days or less by 2%, providing approximately $642,537.23 in increased annual revenue to the City?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,6153,6342,12495,0.492436974789916,M,2,Fail,0,202000190,6153,6342,12495,0.492436974789916,2,Fail,1,110
202000203,2020,19,2,LOS ANGELES,2020-11-03,Beverly Hills,0,Measure,RP,"Shall an ordinance be adopted which provides that if, and only if, another local governmental entity seeks to increase the transaction and use tax (sales tax) in Beverly Hills, then the City may prevent this tax increase and instead impose a Beverly Hills transaction and use tax by up to ¾% (approximately $28.06 million annually, indefinitely) so that the tax revenues will flow to Beverly Hills rather than the other governmental entity?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,11143,4200,15343,0.7262595320341524,M,1,Pass,0,202000202,11143,4200,15343,0.7262595320341524,1,Pass,1,110
202000205,2020,19,2,LOS ANGELES,2020-11-03,Calabasas,0,Measure,C,"Shall the measure imposing a City of Calabasas tax of up to 10% on cannabis businesses, without changing the City's existing prohibition on cannabis dispensaries, raising up to $10,000 each year until voters decide otherwise, with additional revenue of up to $300,000 per dispensary expected if the state or City ever allow cannabis dispensaries to operate in the City, to fund general City services, be adopted?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,7732,4919,12651,0.6111769820567544,M,1,Pass,0,202000204,7732,4919,12651,0.6111769820567544,1,Pass,1,110
202000218,2020,19,2,LOS ANGELES,2020-11-03,Hawthorne,0,Measure,CC,"Shall the City of Hawthorne Cannabis Business Tax Ordinance of 2020 be approved, imposing a 5% cannabis business tax on the gross receipts of cannabis businesses, until ended by voters (This tax will generate no revenues initially, but would generate revenue if, in the future, cannabis businesses are permitted or exist in the City)?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,18304,11464,29768,0.6148884708411717,M,1,Pass,0,202000217,18304,11464,29768,0.6148884708411717,1,Pass,1,110
202000230,2020,19,2,LOS ANGELES,2020-11-03,Pomona,0,Measure,PA,"(INITIATIVE) Shall the measure be adopted? An initiative measure to enact a three-quarter percent (0.75%) increase in the City's Utility Users Tax for a period of ten years unless extended by the city council, and establish an exemption of the Utility Users Tax for legally handicapped residential rate payers.",5,Utility Tax,112,Revenues: Tax Creation/Incr./Contin.,6677,38889,45566,0.14653469692314444,M,2,Fail,0,202000229,6677,38889,45566,0.14653469692314444,2,Fail,1,110
202000233,2020,19,2,LOS ANGELES,2020-11-03,San Fernando,0,Measure,SF,"To ensure that the maximum amount of sales tax revenues generated in San Fernando remain in San Fernando, and to increase funding for street and sidewalk improvements; public infrastructure; local business reinvestment; public Wi-Fi; long-term debt reduction; wages and other general municipal purposes, shall the existing transactions and use tax rate be increased from the current rate of 1/2% to a new rate of 3/4% to raise approximately $1,100,000 annually?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,4628,3574,8202,0.5642526213118751,M,1,Pass,0,202000232,4628,3574,8202,0.5642526213118751,1,Pass,1,110
202000241,2020,20,2,MADERA,2020-11-03,Madera,0,Measure,R,"Shall the measure which would tax cannabis and hemp businesses if City permits and regulates such businesses, at annual rates not to exceed $10.00 per canopy square foot for cultivation (adjustable for inflation), 6% gross receipts for retail businesses, and 4% for all other such businesses which is projected to generate $720,000 to $1,080,000 annually and continue in effect until terminated by City voters with funds generated used for general fund purposes be adopted?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,10417,5094,15511,0.6715879053574882,M,1,Pass,0,202000240,10417,5094,15511,0.6715879053574882,1,Pass,1,110
202000253,2020,27,2,MONTEREY,2020-03-03,Monterey,0,Measure,G,"Shall the measure to protect the City of Monterey’s financial stability and maintain services such as police; fire; 9-1-1 emergency response; traffic management; library; senior/youth recreation programs; beach, park, forestry, and trail maintenance; housing programs, and other unrestricted general fund expenditures, by enacting a ½-cent per dollar sales tax for nine years, with all funds locally controlled, and all expenditures subject to independent audit, providing approximately $5,000,000 annually, be adopted.",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,5488,3164,8652,0.6343042071197411,M,1,Pass,0,202000252,5488,3164,8652,0.6343042071197411,1,Pass,1,110
202000254,2020,27,2,MONTEREY,2020-11-03,Gonzales,0,Measure,X,"Shall a measure to increase the Gonzales Temporary Transactions and Use Tax from one-half percent (0.5%) to one percent (1.0%), and extend the life of the tax by twenty years, subject to continued independent audit and citizen’s oversight committee review, with all funds dedicated exclusively to Gonzales programs, projects and initiatives, be adopted? The tax amendment would generate an estimated additional $600,000 annually.",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,1315,1169,2484,0.5293880837359098,M,1,Pass,0,202000253,1315,1169,2484,0.5293880837359098,1,Pass,1,110
202000256,2020,27,2,MONTEREY,2020-11-03,King,0,Measure,P,"Shall the measure amending the City of King commercial cannabis tax to include a new tax of up to 5% of gross receipts on the retail sale of cannabis and cannabis products, including industrial hemp and hemp products, and up to 2% of gross receipts on the distribution of cannabis and cannabis products generated from outside King City, which is projected to generate approximately $150,000 annually, and will be in effect until terminated by the voters, be adopted?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,1701,781,2482,0.685334407735697,M,1,Pass,0,202000255,1701,781,2482,0.685334407735697,1,Pass,1,110
202000258,2020,27,2,MONTEREY,2020-11-03,Marina,0,Measure,Z,"Shall the ordinance revising the City of Marina's regulations and permit process for commercial cannabis businesses and land uses, while restricting the proximity of such businesses to public parks and recreation centers and retaining the existing 5% gross receipts tax on cannabis businesses, the existing cap on retail businesses at 3 adult-use retailers and 3 medical dispensaries, and the existing prohibition against recreational sales to persons under 21 years old be adopted?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,6604,3591,10195,0.64776851397744,M,1,Pass,0,202000257,6604,3591,10195,0.64776851397744,1,Pass,1,110
202000264,2020,28,2,NAPA,2020-11-03,Yountville,0,Measure,T,"Shall the measure authorizing the Town Council to approve one cannabis retail business allowing retail sale, delivery, and/or on-site consumption of adult-use cannabis in the Town of Yountville excluding residential zones, allowing the Town to establish regulations and fees, requiring a use permit and conditions to operate, and permitting the Town Council to establish an ongoing general tax up to 3% on the business’ gross receipts to raise an estimated $30,000 to $100,000 annually, be adopted?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,551,1102,1653,0.3333333333333333,M,2,Fail,0,202000263,551,1102,1653,0.3333333333333333,2,Fail,1,110
202000305,2020,33,2,RIVERSIDE,2020-11-03,Menifee,0,Measure,M,"Shall the measure repealing the voter-approved, locally-controlled Measure DD sales tax generating over $10,000,000 per year in local funding that cannot be taken by the state used to maintain Menifee 911 emergency response; school and police patrols; street and road repairs; traffic reduction; senior and youth programs; parks and other general services, be adopted?",4,Sales Tax,111,Revenues: Tax Repeal/Reduction/Limit,17362,30397,47759,0.36353357482359344,M,2,Fail,0,202000304,17362,30397,47759,0.36353357482359344,2,Fail,1,110
202000333,2020,37,2,SAN DIEGO,2020-03-03,Lemon Grove,0,Measure,S,Shall the City of Lemon Grove Add a Three-Quarter (3/4) Cent Transactions and Use Tax (Sales Tax)?,4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,2756,3723,6479,0.4253742861552709,M,2,Fail,0,202000332,2756,3723,6479,0.4253742861552709,2,Fail,1,110
202000369,2020,41,2,SAN MATEO,2020-11-03,Half Moon Bay,0,Measure,U,"To support financial recovery/stability and maintain services, including: 9-1-1 emergency response; disaster preparedness; supporting local businesses/residents; and keeping public areas healthy/safe, shall the measure increasing, until ended by voters, the transient occupancy tax from 12% to 14% on July 1, 2021, and to 15% on July 1, 2022 (paid only by hotel/lodging guests), providing approximately $1,500,000 annually in locally controlled funding for general revenue purposes, be adopted?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,4975,1849,6824,0.7290445486518171,M,1,Pass,0,202000368,4975,1849,6824,0.7290445486518171,1,Pass,1,110
202000370,2020,41,2,SAN MATEO,2020-11-03,San Bruno,0,Measure,S,"Although no cannabis (marijuana) businesses are currently allowed in the City, shall an ordinance be adopted imposing an additional business license tax of up to 10% of gross receipts on cannabis businesses, until ended by voters, with annual audits and all funds for San Bruno (this tax will generate no revenue initially, but would generate revenue if, in the future, cannabis businesses are permitted or exist in the City)?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,12601,7501,20102,0.6268530494478162,M,1,Pass,0,202000369,12601,7501,20102,0.6268530494478162,1,Pass,1,110
202000398,2020,47,2,SISKIYOU,2020-11-03,Dunmuir,0,Measure,H,"Shall an ordinance be adopted authorizing the City of Dunsmuir to collect a sales tax (Transaction and Use Tax) of 1.5 cents to be used for general City purposes and to remain in effect until repealed or amended by the electorate and which will raise approximately $200,000 annually?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,335,507,842,0.3978622327790974,M,2,Fail,0,202000397,335,507,842,0.3978622327790974,2,Fail,1,110
202000403,2020,47,2,SISKIYOU,2020-11-03,Weed,0,Measure,M,"Shall the City of Weed impose a Transactions and Use Tax of 0.25% (1/4th of Once Percent) of gross receipts from any sale or use pursuant to Revenue & Taxation Code sec. 7285.9 for general municipal purposes, including parks and recreation, police and fire protection, street and cemetery maintenance, and for an emergency reserve fund? This tax increase does  not have termination date. Estimated revenue: $260,000 annually.",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,474,486,960,0.49375,M,2,Fail,0,202000402,474,486,960,0.49375,2,Fail,1,110
202000407,2020,48,2,SOLANO,2020-11-03,Dixon,0,Measure,T,"Shall the measure adopting an ordinance that amends the City of Dixon's water charges to repeal those charges established on January 22, 2019 by Resolution 19-010 and replace them with the water changes collected by the City of Dixon in effect on January 1, 2019 be adopted?",5,Utility Tax,111,Revenues: Tax Repeal/Reduction/Limit,4923,3662,8585,0.5734420500873617,M,1,Pass,0,202000406,4923,3662,8585,0.5734420500873617,1,Pass,1,110
202000408,2020,48,2,SOLANO,2020-11-03,Fairfield,0,Measure,C,"Shall the ordinance imposing a cannabis business tax be adopted with the City taxing cannabis or hemp businesses at annual rates not to exceed $10.00 per canopy square foot for cultivation (adjustable for inflation), 6% of gross receipts for retail cannabis businesses, and 4% for all other cannabis businesses which is expected to generate an estimated $237,500 to $360,000 annually and will be levied until repealed by the voters or the City Council?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,30462,16489,46951,0.6488040723307278,M,1,Pass,0,202000407,30462,16489,46951,0.6488040723307278,1,Pass,1,110
202000409,2020,48,2,SOLANO,2020-11-03,Rio Vista,0,Measure,O,"Shall the measure to support the continued operation of the City of Rio Vista's general services, including police, fire, parks, and other unrestricted general fund expenditures, by enacting a three-quarter (3/4) percent transactions and use tax for a period of five (5) years commencing on April 1, 2022, that is projected to provide between $1,149,000 and $1,344,000 of revenue annually, be adopted?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,3770,2282,6052,0.6229345670852611,M,1,Pass,0,202000408,3770,2282,6052,0.6229345670852611,1,Pass,1,110
202000426,2020,50,2,STANISLAUS,2020-11-03,Waterford,0,Measure,S,"Shall the City of Waterford amend Municipal Code Title 5, entitled ""Business Taxes, Licenses and Regulations,"" by adding Chapter 5.50, entitled ""Cannabis Business Tax"", allowing the City Council, by resolution, to set the business license tax rule for every person engaged in a cannabis business in an amount up to, but not to exceed, .15¢ for each $1.00 of gross receipts?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,1846,1302,3148,0.5864040660736975,M,1,Pass,0,202000425,1846,1302,3148,0.5864040660736975,1,Pass,1,110
202000428,2020,54,2,TULARE,2020-11-03,Farmersville,0,Measure,Q,"Shall the measure enacting a ten percent (10%) Transient Occupancy Tax to be paid by hotel guests in the City of Farmersville providing funding for general purposes such as city services, programs, economic development, and capital improvements, which is expected to generate an estimated $185,000 annually per hotel and is effective until repealed by the voters, be adopted?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,712,777,1489,0.47817327065144394,M,2,Fail,0,202000427,712,777,1489,0.47817327065144394,2,Fail,1,110
202000430,2020,54,2,TULARE,2020-11-03,Porterville,0,Measure,S,"To provide funding that cannot be taken away by the State of California for general fund infrastructure and City services such as economic development, the promotion of tourism, and the Mighty 190 campaign, shall a City Ordinance be adopted to increase the hotel/motel tax by four percent, update language and confirm equal treatment of traditional and online bookings?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,4974,5619,10593,0.46955536675162846,M,2,Fail,0,202000429,4974,5619,10593,0.46955536675162846,2,Fail,1,110
202000435,2020,56,2,VENTURA,2020-03-03,Ojai,0,Measure,C,"Shall the measure to fund capital improvement and other projects by imposing an additional 5% special transient occupancy tax (hotel tax) on hotel guests, expressly confirming the existing “rent” definition as including resort fees, cancelation fees, parking fees, and similar fees, raising approximately $1,300,000 - $1,700,000 in additional annual revenue to fund City capital improvement and maintenance projects, including street paving; and fire mitigation, code enforcement, and climate change mitigation; until voters decide otherwise, be adopted?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,2846,579,3425,0.830948905109489,T,1,PassT,0,202000434,2846,579,3425,0.830948905109489,1,PassT,1,110
202000277,2020,30,2,ORANGE,2020-11-03,Fullerton,0,Measure,U,"Shall Ordinance ____ be approved by the voters to amend Chapter 7.26 of the Fullerton Municipal Code to prohibit the sale, possession and use of fireworks in the City of Fullerton?",70,Ordinance,200,Other,25276,37646,62922,0.4017036966402848,M,2,Fail,0,202000276,25276,37646,62922,0.4017036966402848,2,Fail,70,200
202000335,2020,37,2,SAN DIEGO,2020-03-03,National City,0,Measure,J,"Shall Ordinance No. 2019 - 2463, ""An Ordinance of the City Council of the City of National City Adding Chapter 8.38 to the National City Municipal Code Prohibiting the Retail Sale of Dogs, Cats and Rabbits,"" be adopted?",70,Ordinance,200,Other,5054,3126,8180,0.6178484107579462,M,1,Pass,0,202000334,5054,3126,8180,0.6178484107579462,1,Pass,70,200
202000459,2020,1,3,ALAMEDA,2020-03-03,Alameda City Unified,0,Measure,A,"To support all Alameda students and maintain high-quality Alameda schools by attracting and retaining excellent teachers and employees, sustaining strong academic programs in reading, writing, math, arts/sciences, and helping counselors support struggling students, shall an Alameda Unified School District measure, levying $0.265 per building area square foot (capped at $7,999 per parcel) and $299 per vacant parcel annually for 7 years, be adopted, raising $10,500,000 annually with senior exemptions, audits, oversight, and all funds staying local?",3,Property Tax,10,Education,19554,9588,29142,0.6709903232448013,T,1,PassT,0,202000458,19554,9588,29142,0.6709903232448013,1,PassT,1,10
202000460,2020,1,3,ALAMEDA,2020-03-03,Albany City Unified,0,Measure,B,"To maintain excellent schools; attract and retain exceptional teachers and counselors; protect science, arts, language, library services, and reading and math support; limit class sizes; keep schools safe; and keep classroom technology and materials up-to-date; shall Albany Unified School District adopt a measure renewing an expiring $318 annual parcel tax, adding $130 annually, for six years, with senior exemptions, cost of living adjustments, and independent audits, raising $2,200,000 annually, with all funds staying local to benefit Albany students?",3,Property Tax,10,Education,6409,1298,7707,0.8315816789931232,T,1,PassT,0,202000459,6409,1298,7707,0.8315816789931232,1,PassT,1,10
202000461,2020,1,3,ALAMEDA,2020-03-03,Berkeley Unified,0,Measure,E,"To recruit and retain qualified teachers and prevent shortages of essential school staff, shall the Berkeley Unified School District adopt a measure to levy a special tax of 12.4¢/square foot on improvements, and $25/parcel on unimproved parcels, for 12 years, with annual cost-of-living adjustments, low income exemptions, and independent citizen and auditor oversight, generating approximately $9,500,000 annually in local funds for Berkeley public schools that cannot be taken away by the State?",3,Property Tax,10,Education,39860,9652,49512,0.8050573598319599,T,1,PassT,0,202000460,39860,9652,49512,0.8050573598319599,1,PassT,1,10
202000462,2020,1,3,ALAMEDA,2020-03-03,Berkeley Unified,0,Measure,G,"To improve school facilities, construct/ modernize classrooms and campuses, complete seismic upgrades, construct science labs/ career technical education facilities, upgrade furnishings, equipment, technology, renovate playgrounds, improve energy efficiency, and qualify for State grants, shall the Berkeley Unified School District adopt a measure authorizing $380,000,000 in bonds at legal rates, generating approximately $21,347,300 annually at an average rate of 4.45 cents per $100 while bonds are outstanding, with independent citizen and auditor oversight and all funds remaining local?",11,GO Bond,11,Education: Bonds,37403,9048,46451,0.8052140965748854,F,1,PassF,0,202000461,37403,9048,46451,0.8052140965748854,1,PassF,10,10
202000463,2020,1,3,ALAMEDA,2020-03-03,Berkeley Unified,0,Measure,H,"To provide essential maintenance of buildings, classrooms, grounds, roofs, electrical, mechanical/plumbing systems, and address fire/safety hazards, shall Berkeley Unified School District adopt a measure to continue its existing special tax at 9.1¢/square foot on improvements, and $20/parcel on unimproved parcels, for 10 years, with cost-of-living adjustments, low-income exemptions, independent citizen and auditor oversight, generating approximately $7,330,841 annually in local funds for Berkeley public schools that cannot be taken away by the State?",3,Property Tax,10,Education,39100,7594,46694,0.837366685227224,T,1,PassT,0,202000462,39100,7594,46694,0.837366685227224,1,PassT,1,10
202000464,2020,1,3,ALAMEDA,2020-03-03,Castro Valley Unified,0,Measure,I,"To maintain quality education in Castro Valley elementary, middle and high schools, by retaining/attracting highly qualified teachers; preserving strong academic programs in reading, writing, science, technology, engineering, arts, and math; preparing students for college and careers; and supporting the well-being of all students; shall the Castro Valley Unified School District measure to levy $96 per parcel per year for 6 years to be adopted, raising approximately $1,500,000 annually with independent oversight, senior exemptions, and all funds benefiting local schools?",3,Property Tax,10,Education,10789,5909,16698,0.6461252844652055,T,2,FailT,0,202000463,10789,5909,16698,0.6461252844652055,2,FailT,1,10
202000465,2020,1,3,ALAMEDA,2020-03-03,Dublin Unified,0,Measure,J,"To improve the quality of education with funding that cannot be taken by the State, shall Dublin Unified School District update/modernize older schools, complete the second comprehensive high school and construct a middle school to relieve overcrowding, by adopting a measure authorizing $290,000,000 in bonds at legal interest rates, averaging $18,300,000 raised annually, with rates averaging $50 per $100,000 of assessed valuation while bonds are outstanding, with annual audits, citizens oversight, and all funds benefiting Dublin schools?",11,GO Bond,11,Education: Bonds,7958,5804,13762,0.5782589739863392,F,1,PassF,0,202000464,7958,5804,13762,0.5782589739863392,1,PassF,10,10
202000466,2020,1,3,ALAMEDA,2020-03-03,Emery Unified,0,Measure,K,"To recruit/retain qualified, experienced teachers; maintain outstanding core academic programs/achievement in reading, writing, math, science, art; support the health/well-being of all students; and prepare students for college/21st century careers; shall the Emery Unified School District measure to levy and education parcel tax at 12¢ per square foot of building area for 9 years, raising $1,800,000 annually with senior exemptions, citizen's oversight, no funds for administrator salaries and all funds benefiting Emery Unified School District, be adopted?",3,Property Tax,10,Education,2855,939,3794,0.7525039536109647,T,1,PassT,0,202000465,2855,939,3794,0.7525039536109647,1,PassT,1,10
202000467,2020,1,3,ALAMEDA,2020-03-03,Fremont Unified,0,Measure,L,"To ensure quality education and maintain stable funding that cannot be taken by the State, shall Fremont Unified School District's measure attracting and retaining highly qualified educators; enhancing science, technology, engineering, arts and math (STEAM) opportunities for students; maintaining math, science, reading and writing programs; restore smaller class size; annually levying $296 per parcel for 9 years, raising $18.3 million each year, with senior exemptions, independent citizens' oversight, and all funds for Fremont students, be adopted?",3,Property Tax,10,Education,25009,20578,45587,0.5485993814025928,T,2,FailT,0,202000466,25009,20578,45587,0.5485993814025928,2,FailT,1,10
202000468,2020,1,3,ALAMEDA,2020-03-03,Pleasanton Unified,0,Measure,M,"To upgrade/construct classrooms and facilities to support science, technology, engineering, math, arts/music and accommodate growing student enrollment; improve safety/security systems; replace aging rooms, plumbing/electrical/HVAC systems; and improve access for students with disabilities; shall Pleasanton Unified School District's measure be adopted, authorizing $323,000,000 in bonds at legal rates, raising approximately $21,300,000 annually with rates averaging 4.31¢ per $100 of assessed valuation while bonds are outstanding, with independent oversight, audits, and no money for administrators?",11,GO Bond,11,Education: Bonds,12562,11411,23973,0.5240061736119801,F,2,FailF,0,202000467,12562,11411,23973,0.5240061736119801,2,FailF,10,10
202000469,2020,1,3,ALAMEDA,2020-03-03,San Leandro Unified,0,Measure,N,"To repair, construct, acquire and equip classrooms, science labs, career training, and school facilities that support college/career readiness in science, technology, engineering, arts, and math and skilled trades; keep instructional technology current; and improve student safety/campus security, shall the San Leandro Unified School District measure authorizing $198,000,000 in bonds at legal rates be adopted, levying approximately 4 cents per $100 assessed value ($10,000,000 annually) while bonds are outstanding, with citizen oversight and all money benefiting San Leandro children?",11,GO Bond,11,Education: Bonds,11147,6298,17445,0.6389796503296074,F,1,PassF,0,202000468,11147,6298,17445,0.6389796503296074,1,PassF,10,10
202000470,2020,1,3,ALAMEDA,2020-03-03,Sunol Glen Unified,0,Measure,O,"To improve the quality of education facilities; renovate electrical, plumbing and HVAC systems; repair/replace leaky roofs; and construct a multi-purpose room and technology, engineering, and math lab; shall Sunol Glen Unified School District's measure be adopted authorizing the issuance of $9,500,000 of bonds at legal interest rates, generating on average $535,972 annually as long as bonds are outstanding, at rates of approximately 5.9 cents per $100 assessed value, with annual audits, citizens' oversight, and no money for salaries?",11,GO Bond,11,Education: Bonds,227,222,449,0.5055679287305123,F,2,FailF,0,202000469,227,222,449,0.5055679287305123,2,FailF,10,10
202000471,2020,1,3,ALAMEDA,2020-11-03,Oakland Unified,0,Measure,Y,"Shall Oakland Unified School District's measure to issue $735 million in bonds for: classroom repair and school safety improvements including upgrading classrooms, science labs, and technology; improving student safety and security; repairing bathrooms, electrical systems, and plumbing/sewers; and improving energy efficiency/earthquake safety; at legal rates, levying about $60 per $100,000 of assessed value, raising an average of $48.5 million annually for approximately 30 years, with citizens' oversight, audits, and no money for administrator salaries be adopted?",11,GO Bond,11,Education: Bonds,150115,43212,193327,0.7764823330419445,F,1,PassF,0,202000470,150115,43212,193327,0.7764823330419445,1,PassF,10,10
202000472,2020,4,3,BUTTE,2020-03-03,Yuba Community College,0,Measure,C,"To repair, modernize and construct classrooms/buildings for career/technical education at Yuba and Woodland Colleges and Colusa, Lake and Sutter County campuses including nursing/healthcare, fire/police and agricultural technology, shall the Yuba Community College District measure authorizing $228.4 million of bonds be approved with legal rates, annual levies less than 2.5 cents per $100 of assessed valuation while bonds are outstanding (generating $13.3 million per year), annual audits, independent oversight and access to State matching funds?",11,GO Bond,11,Education: Bonds,30,121,151,0.1986754966887417,F,2,FailF,1,202000471,25354,46980,72334,0.3505128984986314,2,FailF,10,10
202000473,2020,5,3,CALAVERAS,2020-11-03,Calaveras Unified,0,Measure,H,"Under a no-tax-rate-increase financing plan, shall the Calaveras Unified School District measure to renovate and improve aging classrooms and schools, including: career technical education facilities, heating, air conditioning, plumbing and electrical systems, and access to modern technology, authorizing $32,800,000 in bonds, be adopted, with legal rates, estimated levy averaging less than 4 cents per $100 of assessed value ($1.8 million annually) through 2050, citizen oversight, annual audits, and no funds spent on administrator salaries?",11,GO Bond,11,Education: Bonds,7292,6947,14239,0.5121146147903645,F,2,FailF,0,202000472,7292,6947,14239,0.5121146147903645,2,FailF,10,10
202000474,2020,5,3,CALAVERAS,2020-11-03,Vallecito Union Elementary,0,Measure,I,"Under a no-tax-rate-increase-financing-plan, shall Vallecito Union School District's measure to remove asbestos from school buildings, repair dry rot damage, and renovate the track and field at Avery Middle School by authorizing $2. 8 million in bonds be adopted with an estimated levy for these bonds of less than one cent per $100 of assessed valuation averaging $252,000 raised per year anticipated through 2036, at legal rates, with annual audits and independent citizen oversight?",11,GO Bond,11,Education: Bonds,3933,2099,6032,0.6520225464190982,F,1,PassF,0,202000473,3933,2099,6032,0.6520225464190982,1,PassF,10,10
202000475,2020,6,3,COLUSA,2020-03-03,Williams Unified,0,Measure,A,"To improve the quality of local schools; upgrade inadequate electrical systems; modernize/construct classrooms, restrooms and school facilities; and repair/replace deteriorating plumbing and sewer systems; shall Williams Unified School District issue $19,000,000 of bonds at legal interest rates, generating on average $1,000,000 annually as long as bonds are outstanding at a rate of approximately 6 cents per $100 assessed value, with annual audits, independent citizens’ oversight committee, NO money for salaries and all money staying local?",11,GO Bond,11,Education: Bonds,448,528,976,0.45901639344262296,F,2,FailF,0,202000474,448,528,976,0.45901639344262296,2,FailF,10,10
202000476,2020,6,3,COLUSA,2020-03-03,Yuba Community College,0,Measure,C,"To repair, modernize and construct classrooms/buildings for career/technical education at Yuba and Woodland Colleges and Colusa, Lake and Sutter County campuses including nursing/healthcare, fire/police and agricultural technology, shall the Yuba Community College District measure authorizing $228.4 million of bonds be approved with legal rates, annual levies less than 2.5 cents per $100 of assessed valuation while bonds are outstanding (generating $13.3 million per year), annual audits, independent oversight and access to State matching funds?",11,GO Bond,11,Education: Bonds,1466,3165,4631,0.31656229755992227,F,2,FailF,1,202000471,25354,46980,72334,0.3505128984986314,2,FailF,10,10
202000477,2020,7,3,CONTRA COSTA,2020-03-03,Antioch Unified,0,Measure,T,"To improve the quality of education at Antioch Schools by renovating classrooms, upgrading school safety and security systems, improving technology and energy efficiency, upgrading science labs, modernizing schools, and repairing / replacing roofs, shall School Facilities Improvement District #2 of the Antioch Unified School District issue $105,000,000 in bonds at legal interest rates, raising an average of $7,000,000 annually for 36 years, at a rate of 6 cents per $100 of assessed value with independent oversight and accountability?",11,GO Bond,11,Education: Bonds,5003,4157,9160,0.5461790393013101,F,2,FailF,0,202000475,5003,4157,9160,0.5461790393013101,2,FailF,10,10
202000478,2020,7,3,CONTRA COSTA,2020-03-03,Lafayette Elementary,0,Measure,L,"To protect the quality of education and prevent deep cuts to Lafayette elementary and middle school programs in math, science, engineering, technology, reading, music, and the arts, maintain manageable class sizes to enhance student achievement, and attract and retain highly qualified teachers, shall Lafayette School District establish a $290 parcel tax for 7 years only, providing $3,011,360 annually in dedicated funding for neighborhood schools, with independent citizen oversight, an exemption for seniors, and all money staying local?",3,Property Tax,10,Education,9905,3639,13544,0.731320141760189,T,1,PassT,0,202000476,9905,3639,13544,0.731320141760189,1,PassT,1,10
202000479,2020,7,3,CONTRA COSTA,2020-03-03,Moraga Elementary,0,Measure,M,"To maintain high quality elementary/intermediate schools, shall Moraga School District continue funding to support effective science, technology, engineering, math, arts and music programs; maintain manageable class sizes; keep schools safe; and attract and retain the best qualified teachers; by adopting a measure renewing funding at the current $192 rate per parcel, providing $1 million annually, until repealed by voters, with low-income senior exemptions, cost of living adjustments and independent oversight with all funds supporting Moraga students?",3,Property Tax,10,Education,5227,2154,7381,0.7081696247120987,T,1,PassT,0,202000477,5227,2154,7381,0.7081696247120987,1,PassT,1,10
