MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,Orig_TYPE,RECTYPE,RECTYPENAME,Orig_TOPIC,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,Passfail_sum,typerec,topicrec,OTH
201100119,2011,27,3,Monterey,2011-11-08,Bradley Union Elementary,2,M,T,"To improve the quality of education at Bradley School, make health and safety improvements; modernize classrooms and restrooms; repair leaky roofs; improve student access to computers and modern technology; upgrade outdated electrical systems; and replace old heating, ventilation and air-conditioning systems, shall the Bradley Union Elementary School District issue $1,100,000 of bonds at legal interest rates, have an independent citizens' oversight committee and have NO money used for administrative or teacher salaries to be taken by the State?",11,11,GO Bond,11,11,Education: Bonds,33,21,54,0.611111,F,1,PassF,0,201100116,33,21,54,0.611111,1,PassF,10,10,0
201100120,2011,27,2,Monterey,2011-11-08,Pacific Grove,2,M,U,Shall Chapter 23.52 of the Pacific Grove municipal Code be amended to allow not more than 79 (total) additional motel guest units and ease guest unit restrictions that existed prior to voter approval of measure C in 1986?,20,20,Charter Amendment,22,22,Land Use: Zoning,2804,1053,3857,0.72699,M,1,Pass,0,201100117,2804,1053,3857,0.72699,1,Pass,20,20,0
201100121,2011,27,3,Monterey,2011-11-08,Pacific Grove Unified,2,M,V,"To preserve the educational quality of our schools in the face of Statewide budget cuts, including but not limited to science, math, music, art, computers and libraries; maintain small class sized; and retain qualified teachers; shall Pacific Grove Unified School District levy $60 per parcel for four years to replace and extend the previously approved tax, with an independent citizens' oversight committee, and all funds spent locally and no money used for administrative salaries or taken by the State?",3,3,Property Tax,10,10,Education,2972,1789,4761,0.624239,T,2,FailT,0,201100118,2972,1789,4761,0.624239,2,FailT,1,10,0
201100122,2011,32,1,Plumas,2011-11-08,West Alamanor CSD,1,M,A,"Upon a two-thirds vote of approval, shall a special tax, replacing the current special tax of $90.00 which will expire on June 30, 2012, be imposed for an indefinite period starting July 1, 2012 for the specific purpose of emergency medical response, fire protection and prevention and hazardous materials response; and shall this tax be authorized in the amount of $200.00 per year on each parcel of real property or condominium unit within the District, excluding those parcels exempt from property tax and the following parcel numbers: 108-010-004, 108-101-008, 108-101-015, 108-010-016, 108-010-017, 108-010-021, 108-010-023, 108-053-006, 108-053-007, 108-090-002, 108-141-001, 108-211-008, 108-283-004, 108-232-001, 108-241-003 and 108-320-035, said tax will be collected along with the Plumas County property taxes and shall the District appropriations limit (spending limit) be raised by the amount of the annual proceeds from this special tax for the period this tax is in effect, which revenue shall be deposited into a specifically created account on which an annual report shall be made as required by Government Code Section 50075.3?",3,3,Property Tax,34,34,Safety: Multiple Emergency Services,122,64,186,0.655914,T,2,FailT,0,201100119,122,64,186,0.655914,2,FailT,1,30,0
201100123,2011,33,2,Riverside,2011-11-08,Indian Wells,2,M,H,Shall Ordinance Bill No. 2011-05 be adopted to approve an increase in the City's Transient Occupancy Tax from the current rate of nine and one-quarter percent (9.25%) to a rate of eleven and one-quarter percent (11.25%)?,9,9,Transient Occupancy Tax,112,112,Revenues: Tax Creation/Incr./Contin.,857,455,1312,0.653201,M,1,Pass,0,201100120,857,455,1312,0.653201,1,Pass,1,110,0
201100124,2011,33,2,Riverside,2011-11-08,Riverside,2,M,I,"Should library services for all City of Riverside residents including children, teens, adults, and seniors, be continued without a tax increase, to preserve after-school programs, retain librarians, provide homework assistance and reading programs for seniors, and materials for the hearing and vision impaired, by continuing the $19 annual library parcel tax, for ten years, with annual audits, and all funds spent locally on library services, with no money taken by the State?",3,3,Property Tax,71,71,Facilities: Libraries,17495,3080,20575,0.850304,T,1,PassT,0,201100121,17495,3080,20575,0.850304,1,PassT,1,70,0
201100125,2011,33,2,Riverside,2011-11-08,Palm Springs,2,M,J,"Shall an ordinance to provide funding that cannot be taken by the State and help preserve Palm Springs' city services, including without limitation police, fire, library, parks, streets/pothole repair, acquisition and development of garages and parking facilities, installation and maintenance of improvements and facilities for the implementation of the Museum Market Plaza Specific Plan, by enacting a City of Palm Springs 1% sales and use tax, for 25 years, subject to independent annual audits, be adopted?",4,4,Sales Tax,112,112,Revenues: Tax Creation/Incr./Contin.,6550,4845,11395,0.574814,M,1,Pass,0,201100122,6550,4845,11395,0.574814,1,Pass,1,110,0
201100126,2011,33,2,Riverside,2011-11-08,Coachella,2,M,K,"Shall the ordinance adding Chapter 4.26 to the City Code to approve a 1/2 percent sales and use tax, in order to continue funding general municipal services, be adopted?",70,70,Ordinance,112,112,Revenues: Tax Creation/Incr./Contin.,806,291,1097,0.734731,M,1,Pass,0,201100123,806,291,1097,0.734731,1,Pass,70,110,0
201100127,2011,33,2,Riverside,2011-11-08,Coachella,2,A,L,"(ADVISORY) If the City's Sales and Use Tax is increased by 0.5%, should the City solely allocate the additional revenue towards purchasing and constructing park and recreational facilities and providing related park and recreational services, and prohibit the additional revenue from being used for general City operations?",30,30,Advisory,78,78,Facilities: Parks & Recreation,557,534,1091,0.510541,M,1,Pass,0,201100124,557,534,1091,0.510541,1,Pass,30,70,0
201100128,2011,38,3,San Francisco,2011-11-08,San Francisco Unified,2,M,A,"Shall San Francisco Unified School District repair and rehabilitate facilities to current accessibility, health, safety and instructional standards, replace worn out plumbing, electrical and other major building systems, replace aging heating, ventilation and air handling systems, renovate outdated classrooms and training facilities, construct facilities to replace aging modular classrooms, by issuing bonds in an amount not to exceed $531,000,000, at legal interest rates, with guaranteed annual audits, citizens' oversight and no money for school administrators' salaries?",11,11,GO Bond,11,11,Education: Bonds,134695,54750,189445,0.710998,F,1,PassF,0,201100125,134695,54750,189445,0.710998,1,PassF,10,10,0
201100129,2011,38,1,San Francisco,2011-11-08,San Francisco,2,M,B,"To fix potholes and repave deteriorating streets in neighborhoods throughout San Francisco, repair and strengthen deteriorating stairways, bridges and overpasses, improve safety for pedestrians and bicyclists, improve disabled access to sidewalks, and construct and renovate traffic infrastructure to improve Municipal Transportation Agency transit reliability and traffic flow on local streets, shall the City and County of San Francisco issue $248,000,000 in general obligation bonds subject to independent oversight and regular audits?",11,11,GO Bond,60,60,Transport,129123,60733,189856,0.68011,T,1,PassT,0,201100126,129123,60733,189856,0.68011,1,PassT,10,60,0
201100130,2011,38,1,San Francisco,2011-11-08,San Francisco,2,M,C,Shall the City amend its Charter to adjust pension contribution rates for most current and future City employees based on the City's costs; reduce pension benefits for future City employees; limit cost-of-living adjustments to pension benefits; decrease City contributions to retiree health care costs for certain former employees; require all current and future employees to contribute toward their retiree health care costs; change the composition and voting requirements of the Health Service Board; and make other changes to the City's retirement and health benefits systems?,20,20,Charter Amendment,42,42,Governance: Personnel/Labor Relations,129511,58445,187956,0.68905,M,1,Pass,0,201100127,129511,58445,187956,0.68905,1,Pass,20,40,0
201100131,2011,38,1,San Francisco,2011-11-08,San Francisco,2,M,D,Shall the City amend its Charter to increase pension contribution rates for most current City employees based on the City's costs; reduce contribution rates and pension benefits for most future City employees; limit cost-of-living adjustments to pension benefits; prohibit the City from picking up any employee's contribution for pension benefits; and make other changes to the City's retirement system?,20,20,Charter Amendment,42,42,Governance: Personnel/Labor Relations,124002,62349,186351,0.665422,M,1,Pass,0,201100128,124002,62349,186351,0.665422,1,Pass,20,40,0
201100132,2011,38,1,San Francisco,2011-11-08,San Francisco,2,M,E,"Shall the City amend its Charter to allow the Board of Supervisors and the Mayor to amend or repeal initiative ordinances and declarations of policy that the Board of Supervisors or the Mayor place on the ballot and that the voters approve after January 1, 2012?",20,20,Charter Amendment,40,40,Governance,59356,121202,180558,0.328736,M,2,Fail,0,201100129,59356,121202,180558,0.328736,2,Fail,20,40,0
201100133,2011,38,1,San Francisco,2011-11-08,San Francisco,2,M,F,"Shall the City amend its campaign consultant ordinance to redefine ""campaign consultant;"" require campaign consultants to file monthly reports; authorize the City's Ethics Commission to require electronic filing instead of paper reports; change the calculation of City fees campaign consultants must pay; and allow the City to change any of the ordinance's requirements without further voter approval while still permitting voters to make additional changes?",70,70,Ordinance,48,48,Governance: Elections,77240,98761,176001,0.438861,M,2,Fail,0,201100130,77240,98761,176001,0.438861,2,Fail,70,40,0
201100134,2011,38,1,San Francisco,2011-11-08,San Francisco,2,M,G,"Shall the City increase its local sales tax by 0.50% for up to 10 years to fund public safety programs and programs for children and seniors, unless the State increases its sales tax by either 1.0% before November 30, 2011 or 0.75% before January 1, 2016?",4,4,Sales Tax,30,30,Safety,86033,100490,186523,0.461246,T,2,FailT,0,201100131,86033,100490,186523,0.461246,2,FailT,1,30,0
201100135,2011,38,3,San Francisco,2011-11-08,San Francisco Unified,2,M,H,"Shall it be City policy to encourage the San Francisco Unified School District to change its student assignment system so that it places the highest priority on assigning each student to the school closest to home, after placing siblings in the same school?",80,80,Policy/Position,12,12,Education: Districts,91514,91629,183143,0.499686,M,2,Fail,0,201100132,91514,91629,183143,0.499686,2,Fail,80,10,0
201100136,2011,41,3,San Mateo,2011-11-08,Burlingame Elementary,2,M,E,"To maintain quality education in Burlingame schools, restore and protect critical math, science, reading and writing classes, including: hands-on science labs, attract/retain qualified teachers, maintain smaller Elementary class size, support art/music, and provide instructional materials/classroom supplies, shall Burlingame Elementary School District levy an education parcel tax of $76 per parcel for four years, exempting senior citizens with no funds for administrators' salaries, independent citizen oversight, and all funds going to Burlingame District schools?",3,3,Property Tax,10,10,Education,4337,1983,6320,0.686234,T,1,PassT,0,201100133,4337,1983,6320,0.686234,1,PassT,1,10,0
201100137,2011,41,2,San Mateo,2011-11-08,San Mateo,2,M,G,"To insure the provision of affordable rental housing in response to the Palmer v. City of Los Angeles court decision, shall City Council Ordinance 2011-7 be approved authorizing the City of San Mateo to amend its General Plan and Municipal Code to provide for alternative methods of providing adequate affordable rental housing, consisting of a housing impact fee and fee refund incentive program for rental projects agreeing to provide below market rate units?",70,70,Ordinance,81,81,Housing: Affordable,5238,5358,10596,0.494337,M,2,Fail,0,201100134,5238,5358,10596,0.494337,2,Fail,70,80,0
201100138,2011,41,3,San Mateo,2011-11-08,San Mateo Community College,2,M,H,"To prepare College of San Mateo, Canada College and Skyline College students for universities and high-demand jobs; modernize math and science classrooms and labs; upgrade classroom technology, computer and job training labs; increase earthquake, fire and accessibility safety; and replace aging systems with energy efficient models, shall San Mateo County Community College District issue $564,000,000 in bonds at interest rates within legal limits, with annual independent audits, local control over proceeds, and a Citizens' Committee providing oversight?",11,11,GO Bond,11,11,Education: Bonds,48933,43238,92171,0.530894,F,2,FailF,0,201100135,48933,43238,92171,0.530894,2,FailF,10,10,0
201100139,2011,41,2,San Mateo,2011-11-08,Redwood City,2,M,I,"To preserve funding for general city services such as libraries, parks, street repairs, and public safety, and support other fundamental City services, shall an ordinance be adopted increasing the Transient Occupancy Tax (“Hotel Tax”) charged to hotel guests in Redwood City from the current rate of 10% to a new rate of 12%, with proceeds placed in the City’s General Fund which is subject to the City’s annual independent financial audit?",9,9,Transient Occupancy Tax,112,112,Revenues: Tax Creation/Incr./Contin.,6061,2177,8238,0.735737,M,1,Pass,0,201100136,6061,2177,8238,0.735737,1,Pass,1,110,0
201100140,2011,41,2,San Mateo,2011-11-08,Brisbane,2,M,J,"Shall the business license tax for certain recycling establishments that recycle 100,000 tons or more of material during any single calendar year be increased to up to $3,000,000 per year, subject to annual increase of either 3% or the percentage increase in the Consumer Price Index, whichever is greater, after the amount reaches $3,000,000 a year?",1,1,Business Tax,112,112,Revenues: Tax Creation/Incr./Contin.,680,199,879,0.773606,M,1,Pass,0,201100137,680,199,879,0.773606,1,Pass,1,110,0
201100141,2011,41,2,San Mateo,2011-11-08,Redwood City,2,M,K,"Shall the City Charter be amended so that the City of Redwood City may, like the majority of cities subject to the general laws of the state, buy, sell, lease, and dispose of its real and personal property for the common benefit with the approval of a majority of its City Council and enact additional rules by ordinance for this purpose?",20,20,Charter Amendment,20,20,Land Use,4876,3082,7958,0.612717,M,1,Pass,0,201100138,4876,3082,7958,0.612717,1,Pass,20,20,0
201100142,2011,41,3,San Mateo,2011-11-08,Pacifica Unified,2,M,L,"To protect local elementary and middle schools from state budget cuts; maintain high quality education; protect academic programs in math, science, reading and writing; attract and retain qualified teachers; and support library services and classroom computer instruction; shall Pacifica School District replace its expiring parcel tax at $118 a year for 5 years, with independent citizens oversight, exemptions for senior citizens, no funds used for administrator salaries, and all funds staying local to promote student achievement?",3,3,Property Tax,10,10,Education,5652,2502,8154,0.693157,T,1,PassT,0,201100139,5652,2502,8154,0.693157,1,PassT,1,10,0
201100143,2011,41,2,San Mateo,2011-11-08,Redwood City,2,M,M,"To preserve funding for general city services such as libraries, parks, and public safety, shall an ordinance be approved increasing, over three years, the business license tax rates by $21 plus $15 per employee (with a similar increase for businesses not taxed on a per employee basis) annually adjusted thereafter based on the Consumer Price Index, with proceeds placed in the City's General Fund, subject to the City's annual independent financial audit?",1,1,Business Tax,112,112,Revenues: Tax Creation/Incr./Contin.,4554,3640,8194,0.555773,M,1,Pass,0,201100140,4554,3640,8194,0.555773,1,Pass,1,110,0
201100144,2011,41,3,San Mateo,2011-11-08,Millbrae Elementary,2,M,N,"To continue to renovate and modernize its aging schools and classrooms, improve energy efficiency, update classroom equipment and technology, improve school safety and build a new cafeteria at Taylor Middle School, shall the Millbrae School District be authorized to issue $30,000,000 in bonds at interest rates within the legal limit with no funds for administrator salaries and an appointed Independent Oversight Committee to monitor all bond expenditures?",11,11,GO Bond,11,11,Education: Bonds,2550,1811,4361,0.584728,F,1,PassF,0,201100141,2550,1811,4361,0.584728,1,PassF,10,10,0
201100145,2011,41,3,San Mateo,2011-11-08,San Bruno Park Elementary,2,M,O,"To update classrooms with up-to-date computers and technology, renovate and modernize classrooms and school facilities throughout the district; replace outdated heating systems; upgrade playfields and playground equipment; and make energy cost-saving improvements; shall San Bruno Park School District be authorized to issue $40 million of bonds within legal interest rates, with annual audits and an independent citizens' oversight committee, and all funds spent locally and no money used for administrative salaries or taken by the State?",11,11,GO Bond,11,11,Education: Bonds,2368,2239,4607,0.514,F,2,FailF,0,201100142,2368,2239,4607,0.514,2,FailF,10,10,0
201100146,2011,41,2,San Mateo,2011-11-08,Foster City,2,M,P,"To provide funding for general city services, including police, fire, parks, recreation, and repairing and maintaining the levee, lagoon, streets, and other infrastructure, shall the City of Foster City approve an ordinance amending the Foster City Municipal Code to increase the transient occupancy tax rate from eight percent (8%) to nine and one-half (9.5%) percent on the rate charged to hotel guests staying within the City to be effective January 1, 2012?",9,9,Transient Occupancy Tax,112,112,Revenues: Tax Creation/Incr./Contin.,4184,804,4988,0.838813,M,1,Pass,0,201100143,4184,804,4988,0.838813,1,Pass,1,110,0
201100147,2011,43,2,Santa Clara,2011-11-08,Sunnyvale,2,M,A,"Shall Charter Sections 600, 601, 602, and 605 be amended to change the current Council-appointed Mayor to a directly-elected Mayor for a 4-year term, to provide an 8-year lifetime term limit for a directly-elected Mayor, and to provide that service as Mayor is not counted toward Council term limits and a person can serve a combined total of 16 years as Mayor and Council member in a twenty-year period?",20,20,Charter Amendment,45,45,Governance: Political Reform/Term Limits,6331,10937,17268,0.366632,M,2,Fail,0,201100144,6331,10937,17268,0.366632,2,Fail,20,40,0
201100148,2011,43,2,Santa Clara,2011-11-08,Sunnyvale,2,M,B,"In order to reduce future Council compensation increases, shall Charter Section 603 be amended to delete the current automatic 5% annual increase in Council compensation, to set the 2012 Council compensation at $2,088.64 per month and Mayor compensation at $2,784.86 per month, and to provide for annual cost of living adjustments tied to the Consumer Price Index not to exceed 5% or result in a decrease?",20,20,Charter Amendment,42,42,Governance: Personnel/Labor Relations,15084,1715,16799,0.897911,M,1,Pass,0,201100145,15084,1715,16799,0.897911,1,Pass,20,40,0
201100149,2011,43,2,Santa Clara,2011-11-08,Cupertino,2,M,C,"To maintain and protect general city services, including library services, neighborhood police patrols, rapid 9-1-1 emergency response times, city street maintenance, current levels of police officers and school traffic safety and crossing guards, shall the City of Cupertino increase the existing transient occupancy tax paid by hotel guests from 10% to 12% with proceeds placed in the City’s General Fund for local use, requiring annual audits and public expenditure review?",9,9,Transient Occupancy Tax,112,112,Revenues: Tax Creation/Incr./Contin.,8088,1717,9805,0.824885,M,1,Pass,0,201100146,8088,1717,9805,0.824885,1,Pass,1,110,0
201100150,2011,43,2,Santa Clara,2011-11-08,Palo Alto,2,M,D,"To provide the City with greater control over employee costs, staffing and services and allow the City Council to make final decisions regarding all matters related to public safety employee compensations, benefits, and working conditions, shall Article V of the Palo Alto City Charter be repealed in its entirety, eliminating the requirement that public safety employee disputes be resolved through binding interest arbitration?",20,20,Charter Amendment,42,42,Governance: Personnel/Labor Relations,10319,4944,15263,0.676079,M,1,Pass,0,201100147,10319,4944,15263,0.676079,1,Pass,20,40,0
201100151,2011,43,2,Santa Clara,2011-11-08,Palo Alto,2,M,E,"Shall ten acres of existing parkland in Byxbee Park be undedicated for the exclusive purpose of building a processing facility for yard trimmings, food waste and other organic material?",70,70,Ordinance,105,105,General Services: Maintenance,9946,5445,15391,0.646222,M,1,Pass,0,201100148,9946,5445,15391,0.646222,1,Pass,70,100,0
201100152,2011,48,2,Solano,2011-11-08,Vallejo,2,M,B,"To enhance funding for 9-1-1 response, police patrols, firefighter and paramedic services, youth and senior programs, street and pothole repairs, graffiti removal, economic development, and general City services, shall the sales tax be raised one cent, expiring after ten years, with all revenue and expenditures subject to annual independent audits and all revenue legally required to stay in Vallejo?",4,4,Sales Tax,112,112,Revenues: Tax Creation/Incr./Contin.,9295,9136,18431,0.504313,M,1,Pass,0,201100149,9295,9136,18431,0.504313,1,Pass,1,110,0
201100153,2011,48,2,Solano,2011-11-08,Vallejo,2,M,C,"To provide funding for general City services, shall an ordinance be adopted to impose a tax at a rate of up to 10% of gross receipts and a base tax of $500 (adjusted annually for changes in the Consumer Price Index) on marijuana businesses in Vallejo, subject to annual independent audits and all revenue legally required to stay in Vallejo?",1,1,Business Tax,112,112,Revenues: Tax Creation/Incr./Contin.,13982,4293,18275,0.765089,M,1,Pass,0,201100150,13982,4293,18275,0.765089,1,Pass,1,110,0
201100154,2011,50,2,Stanislaus,2011-11-08,Modesto,2,M,N,"Shall the current Utility Users' Tax Ordinance be amended to reduce the tax on telecommunications users from 6% to 5.8%; modernize the ordinance to reflect changes in federal and state law and to treat taxpayers the same regardless of technology; preserve funding for essential municipal services like law enforcement, gang and drug prevention programs, and fire protection; and all money staying local for services and facilities in Modesto?",5,5,Utility Tax,111,111,Revenues: Tax Repeal/Reduction/Limit,17486,5353,22839,0.76562,M,1,Pass,0,201100151,17486,5353,22839,0.76562,1,Pass,1,110,0
201100155,2011,50,2,Stanislaus,2011-11-08,Oakdale,2,M,O,"To help prevent additional budget cuts and maintain infrastructure and City services, including police and fire protection, senior programs and other general services, shall the City of Oakdale enact a 1/2 cent sales tax, expiring in three(3) years, with resident oversight and annual independent audits?",4,4,Sales Tax,112,112,Revenues: Tax Creation/Incr./Contin.,1728,1392,3120,0.553846,M,1,Pass,0,201100152,1728,1392,3120,0.553846,1,Pass,1,110,0
201100156,2011,50,2,Stanislaus,2011-11-08,Modesto,2,M,P,"Shall the City Council provide sewer service to the following unincorporated county area described below? The unincorporated area designated ""Rouse-Colorado Neighborhood"" which is described generally as the area bounded by South Avenue on the north, Sunset Avenue and Colorado Avenue on the east, Robertson Road on the south and Sutter Avenue on the west.",70,70,Ordinance,102,102,General Services: Wastewater/Sewage,13605,9201,22806,0.596554,M,1,Pass,0,201100153,13605,9201,22806,0.596554,1,Pass,70,100,0
201100157,2011,50,2,Stanislaus,2011-11-08,Modesto,2,A,Q,(ADVISORY) Should the City of Modesto seek to move employees from a defined benefit plan for employees to a defined contribution (401k style) plan for retirement benefits?,30,30,Advisory,42,42,Governance: Personnel/Labor Relations,13369,9767,23136,0.577844,M,1,Pass,0,201100154,13369,9767,23136,0.577844,1,Pass,30,40,0
201100158,2011,50,2,Stanislaus,2011-11-08,Modesto,2,A,R,"(ADVISORY) Should the City of Modesto seek to avoid ""pension spiking"" by city employees by moving to an average of the last three year salary as the baseline rather than current last single highest year?",30,30,Advisory,42,42,Governance: Personnel/Labor Relations,17482,5797,23279,0.750977,M,1,Pass,0,201100155,17482,5797,23279,0.750977,1,Pass,30,40,0
201100159,2011,50,2,Stanislaus,2011-11-08,Modesto,2,A,S,(ADVISORY) Should the City of Modesto seek retirement formulas that increase employee retirement age to mirror the private sector retirement?,30,30,Advisory,42,42,Governance: Personnel/Labor Relations,14822,8581,23403,0.633338,M,1,Pass,0,201100156,14822,8581,23403,0.633338,1,Pass,30,40,0
201100160,2011,54,3,Tulare,2011-11-08,Woodlake Unified - Proposed,2,M,X,"Shall a new unified school district, the members of the governing board of which shall be elected from trustee areas, be formed from the existing Woodlake Union High School District and Woodlake Union (Elementary) School District, and excluding the Stone Corral School District and the Three Rivers Union School District which shall continue to feed into the high school of the new unified school district under the same terms that existed before any action to unify?",70,70,Ordinance,12,12,Education: Districts,1056,240,1296,0.814815,M,1,Pass,0,201100157,1056,240,1296,0.814815,1,Pass,70,10,0
201100161,2011,56,2,Ventura,2011-11-08,Fillmore,2,M,I,"Shall the city adopt Ordinance No.11-831, “An ordinance of the City of Fillmore adopting the Fillmore Vital Services Three-Quarter Cent Transactions (Sales) and Use Tax”, to be administered by the State Board of Equalization, and to sunset upon the earlier to occur of: (1) Five Years, or (2) Resolution favorable to the city of both the litigation brought by the cities of Livermore and Industry, and the proceedings before the State Board of Equalization?",4,4,Sales Tax,112,112,Revenues: Tax Creation/Incr./Contin.,463,817,1280,0.361719,M,2,Fail,0,201100158,463,817,1280,0.361719,2,Fail,1,110,0
201100163,2011,1,2,Alameda,2011-11-15,Oakland,2,M,H,Shall the Oakland City Charter be amended to return the City Attorney to an appointed position?,20,20,Charter Amendment,43,43,Governance: Organization,13287,36365,49652,0.267603,M,2,Fail,0,201100159,13287,36365,49652,0.267603,2,Fail,20,40,0
201100164,2011,1,2,Alameda,2011-11-15,Oakland,2,M,I,"Shall the City of Oakland establish a five year temporary fiscal emergency parcel tax to preserve essential city services, including fire, police services, and police technology, youth violence prevention, library, services, parks and recreation, and street repair, by establishing an $80 parcel tax for single-family homes and specified amounts for multi-family and commercial properties with an exemption for low-income households?",3,3,Property Tax,112,112,Revenues: Tax Creation/Incr./Contin.,19011,31353,50364,0.377472,T,2,FailT,0,201100160,19011,31353,50364,0.377472,2,FailT,1,110,0
201100165,2011,1,2,Alameda,2011-11-15,Oakland,2,M,J,Shall the Charter be amended to allow the City of Oakland to change the deadline for fully funding its Police and Fire Retirement Plan to a new financially responsible deadline?,20,20,Charter Amendment,49,49,Governance: Budget Processes,22946,26164,49110,0.467237,M,2,Fail,0,201100161,22946,26164,49110,0.467237,2,Fail,20,40,0
201100166,2011,40,2,San Luis Obispo,2011-11-15,Orcutt Area,2,M,C-11,"Shall the Orcutt Area Annexation to the City of San Luis Obispo ordered on April 21, 2011, by the San Luis Obispo Local Agency Formation Commission be confirmed subject to the terms and conditions specified in the approval?",70,70,Ordinance,44,44,Governance: Incorporation/Formation/Annexation,29,18,47,0.617021,M,1,Pass,0,201100162,29,18,47,0.617021,1,Pass,70,40,0
201100167,2011,19,2,Los Angeles,2011-11-22,Vernon,2,M,E,Shall the Vernon City Charter be amended to require that the City maintain a Housing Commission?,20,20,Charter Amendment,43,43,Governance: Organization,49,1,50,0.98,M,1,Pass,0,201100163,49,1,50,0.98,1,Pass,20,40,0
201100168,2011,19,2,Los Angeles,2011-11-22,Vernon,2,M,F,Shall the Vernon City Charter be amended to ensure that an Independent Reform Monitor is retained for four years?,20,20,Charter Amendment,43,43,Governance: Organization,50,0,50,1.0,M,1,Pass,0,201100164,50,0,50,1.0,1,Pass,20,40,0
201100169,2011,19,2,Los Angeles,2011-11-22,Vernon,2,M,G,Shall the Vernon City Charter be amended to require a special election to fill vacancies on the City Council and prohibit the appointment of council members by the City Council?,20,20,Charter Amendment,43,43,Governance: Organization,50,0,50,1.0,M,1,Pass,0,201100165,50,0,50,1.0,1,Pass,20,40,0
201100170,2011,19,2,Los Angeles,2011-11-22,Vernon,2,M,H,Shall the Vernon City Charter be amended to prohibit council members from increasing their compensation in excess of cost-of-living adjustments?,20,20,Charter Amendment,42,42,Governance: Personnel/Labor Relations,49,1,50,0.98,M,1,Pass,0,201100166,49,1,50,0.98,1,Pass,20,40,0
201100171,2011,19,2,Los Angeles,2011-11-22,Vernon,2,M,I,Shall the Vernon City Charter be amended to remove restrictions on the use of revenues from the City's Light and Power enterprise deposited into the City's Light and Power Fund?,20,20,Charter Amendment,49,49,Governance: Budget Processes,43,0,43,1.0,M,1,Pass,0,201100167,43,0,43,1.0,1,Pass,20,40,0
201100172,2011,19,2,Los Angeles,2011-11-22,Vernon,2,M,J,Shall the Vernon City Charter be amended to require the establishment of a process allowing for open and competitive bidding on City service contracts by City Council ordinance?,20,20,Charter Amendment,47,47,Governance: Contracting/Bidding/Leasing,43,0,43,1.0,M,1,Pass,0,201100168,43,0,43,1.0,1,Pass,20,40,0
