RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,NUM_INC,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,ELECTED,RACEID,RVOTES,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Totalwritein_votes,Newtotvotes,Rindivto,Newelected
201100636,20110617,21,2,MARIN,2011,2011-11-08,San Rafael,0,City Council,2,City Council,,Full,2,Sargent,Samantha,Business Owner,N,2,4,2583,36,19361,19397,0.133413,2,617,4.0,0,0,201100153,201100636,0,2583,19361,36,19397,4.0,2
201100637,20110598,21,2,MARIN,2011,2011-11-08,Fairfax,0,City Treasurer,6,Other City Office,,Full,1,Petty,Barbara L.,Appointed Incumbent,N,2,1,1609,20,1609,1629,1.0,1,598,1.0,0,0,201100145,201100637,0,1609,1609,20,1629,1.0,1
201100638,20110614,21,2,MARIN,2011,2011-11-08,San Anselmo,0,City Treasurer,6,Other City Office,,Full,1,Niemcewicz,Bess,Incumbent,Y,1,1,2366,21,2366,2387,1.0,1,614,1.0,0,0,201100150,201100638,0,2366,2366,21,2387,1.0,1
201100639,20110621,21,2,MARIN,2011,2011-11-08,San Rafael,0,Mayor,6,Other City Office,,Full,1,Phillips,Gary,Business Owner/CPA,Y,1,2,6095,37,10978,11015,0.555201,1,621,1.0,0,0,201100154,201100639,0,6095,10978,37,11015,1.0,1
201100640,20110621,21,2,MARIN,2011,2011-11-08,San Rafael,0,Mayor,6,Other City Office,,Full,1,Brockbank,Greg,Vice-Mayor/Attorney,N,2,2,4883,37,10978,11015,0.444799,2,621,2.0,0,0,201100154,201100640,0,4883,10978,37,11015,2.0,2
201100645,20110627,24,2,MERCED,2011,2011-11-08,Merced,0,City Council,2,City Council,,Full,3,Lor,Noah,Incumbent,Y,1,8,3736,57,17306,17363,0.215879,1,627,1.0,0,0,201100159,201100645,0,3736,17306,57,17363,1.0,1
201100646,20110627,24,2,MERCED,2011,2011-11-08,Merced,0,City Council,2,City Council,,Full,3,Dossetti,"Mark ""Tony""",Retired Police Chief,N,2,8,3669,57,17306,17363,0.212007,1,627,2.0,0,0,201100159,201100646,0,3669,17306,57,17363,2.0,1
201100647,20110627,24,2,MERCED,2011,2011-11-08,Merced,0,City Council,2,City Council,,Full,3,Murphy,Mike,Small Business Attorney,N,2,8,3375,57,17306,17363,0.195019,1,627,3.0,0,0,201100159,201100647,0,3375,17306,57,17363,3.0,1
201100648,20110627,24,2,MERCED,2011,2011-11-08,Merced,0,City Council,2,City Council,,Full,3,Cervantes,Richard L.,Planning Commissioner/Welder,N,2,8,2416,57,17306,17363,0.139605,2,627,4.0,0,0,201100159,201100648,0,2416,17306,57,17363,4.0,2
201100649,20110627,24,2,MERCED,2011,2011-11-08,Merced,0,City Council,2,City Council,,Full,3,Carlisle,John,Retiree,Y,1,8,1809,57,17306,17363,0.10453,2,627,5.0,0,0,201100159,201100649,0,1809,17306,57,17363,5.0,2
201100650,20110627,24,2,MERCED,2011,2011-11-08,Merced,0,City Council,2,City Council,,Full,3,Pollard,Carl,Medical Transporter,N,2,8,1007,57,17306,17363,0.058188,2,627,6.0,0,0,201100159,201100650,0,1007,17306,57,17363,6.0,2
201100651,20110627,24,2,MERCED,2011,2011-11-08,Merced,0,City Council,2,City Council,,Full,3,"Gallardo, Jr.",Alex,Educator,N,2,8,933,57,17306,17363,0.053912,2,627,7.0,0,0,201100159,201100651,0,933,17306,57,17363,7.0,2
201100652,20110627,24,2,MERCED,2011,2011-11-08,Merced,0,City Council,2,City Council,,Full,3,Bolin,Charles,Security Officer,N,2,8,361,57,17306,17363,0.02086,2,627,8.0,0,0,201100159,201100652,0,361,17306,57,17363,8.0,2
201100653,20110635,24,2,MERCED,2011,2011-11-08,Merced,0,Mayor,6,Other City Office,,Short,1,Thurston,Stan,Businessman/Retired Attorney,N,2,5,2231,25,6926,6951,0.32212,1,635,1.0,1,0,201100160,201100653,0,2231,6926,25,6951,1.0,1
201100654,20110635,24,2,MERCED,2011,2011-11-08,Merced,0,Mayor,6,Other City Office,,Short,1,Blake,Bill,Councilman/Retired Undersheriff,N,2,5,2037,25,6926,6951,0.294109,2,635,2.0,1,0,201100160,201100654,0,2037,6926,25,6951,2.0,2
201100655,20110635,24,2,MERCED,2011,2011-11-08,Merced,0,Mayor,6,Other City Office,,Short,1,Gabriault-Acosta,Michelle,Merced Councilmember,N,2,5,1201,25,6926,6951,0.173405,2,635,3.0,0,0,201100160,201100655,0,1201,6926,25,6951,3.0,2
201100656,20110635,24,2,MERCED,2011,2011-11-08,Merced,0,Mayor,6,Other City Office,,Short,1,Spriggs,Bill,Incumbent,Y,1,5,1190,25,6926,6951,0.171816,2,635,4.0,0,0,201100160,201100656,0,1190,6926,25,6951,4.0,2
201100657,20110635,24,2,MERCED,2011,2011-11-08,Merced,0,Mayor,6,Other City Office,,Short,1,"Riggleman, Jr.",Kenneth W.,Retired Truck Driver,N,2,5,267,25,6926,6951,0.03855,2,635,5.0,0,0,201100160,201100657,0,267,6926,25,6951,5.0,2
201100684,20110666,33,2,RIVERSIDE,2011,2011-11-08,Blythe,0,City Council,2,City Council,,Full,2,Evans,Mike,Power Plant Technician,N,2,6,718,0,2382,2382,0.301427,1,666,1.0,0,0,201100166,201100684,0,718,2382,0,2382,1.0,1
201100685,20110666,33,2,RIVERSIDE,2011,2011-11-08,Blythe,0,City Council,2,City Council,,Full,2,Cusick,Wayne C.,Businessman,N,2,6,679,0,2382,2382,0.285055,1,666,2.0,0,0,201100166,201100685,0,679,2382,0,2382,2.0,1
201100686,20110666,33,2,RIVERSIDE,2011,2011-11-08,Blythe,0,City Council,2,City Council,,Full,2,Covel,Carie D.,Correctional Health Administrator,Y,1,6,309,0,2382,2382,0.129723,2,666,3.0,0,0,201100166,201100686,0,309,2382,0,2382,3.0,2
201100687,20110666,33,2,RIVERSIDE,2011,2011-11-08,Blythe,0,City Council,2,City Council,,Full,2,Contreras,Richard,Stationary Engineer,N,2,6,295,0,2382,2382,0.123846,2,666,4.0,0,0,201100166,201100687,0,295,2382,0,2382,4.0,2
201100688,20110666,33,2,RIVERSIDE,2011,2011-11-08,Blythe,0,City Council,2,City Council,,Full,2,McLain,Jeffery R.,No Ballot Designation,N,2,6,293,0,2382,2382,0.123006,2,666,5.0,0,0,201100166,201100688,0,293,2382,0,2382,5.0,2
201100689,20110666,33,2,RIVERSIDE,2011,2011-11-08,Blythe,0,City Council,2,City Council,,Full,2,Jones,Melvin D.,Counselor,N,2,6,88,0,2382,2382,0.036944,2,666,6.0,0,0,201100166,201100689,0,88,2382,0,2382,6.0,2
201100690,20110672,33,2,RIVERSIDE,2011,2011-11-08,Desert Hot Springs,0,City Council,2,City Council,,Full,2,Betts,Russell,Councilmember/Businessman,Y,1,3,1557,0,3497,3497,0.445239,1,672,1.0,0,0,201100167,201100690,0,1557,3497,0,3497,1.0,1
201100691,20110672,33,2,RIVERSIDE,2011,2011-11-08,Desert Hot Springs,0,City Council,2,City Council,,Full,2,Sanchez,Adam,Corporate Manager,N,2,3,1403,0,3497,3497,0.401201,1,672,2.0,0,0,201100167,201100691,0,1403,3497,0,3497,2.0,1
201100692,20110672,33,2,RIVERSIDE,2011,2011-11-08,Desert Hot Springs,0,City Council,2,City Council,,Full,2,"Baker, Jr.","Karl ""Panadero""",Incumbent,Y,1,3,537,0,3497,3497,0.15356,2,672,3.0,0,0,201100167,201100692,0,537,3497,0,3497,3.0,2
201100693,20110678,33,2,RIVERSIDE,2011,2011-11-08,Norco,0,City Council,2,City Council,,Full,3,Azevedo,Kathy,Business Owner/Councilwoman,Y,1,7,1520,0,7214,7214,0.210701,1,678,1.0,0,0,201100169,201100693,0,1520,7214,0,7214,1.0,1
201100694,20110678,33,2,RIVERSIDE,2011,2011-11-08,Norco,0,City Council,2,City Council,,Full,3,Hanna,Berwin,Norco City Council Member,Y,1,7,1428,0,7214,7214,0.197948,1,678,2.0,0,0,201100169,201100694,0,1428,7214,0,7214,2.0,1
201100695,20110678,33,2,RIVERSIDE,2011,2011-11-08,Norco,0,City Council,2,City Council,,Full,3,Higgins,Herb,Human Resources Director,N,2,7,1400,0,7214,7214,0.194067,1,678,3.0,0,0,201100169,201100695,0,1400,7214,0,7214,3.0,1
201100696,20110678,33,2,RIVERSIDE,2011,2011-11-08,Norco,0,City Council,2,City Council,,Full,3,Newton,Gregory R.,Appointed Incumbent,N,2,7,1101,0,7214,7214,0.15262,2,678,4.0,0,0,201100169,201100696,0,1101,7214,0,7214,4.0,2
201100697,20110678,33,2,RIVERSIDE,2011,2011-11-08,Norco,0,City Council,2,City Council,,Full,3,Bowen,Greg,Construction Worker,N,2,7,751,0,7214,7214,0.104103,2,678,5.0,0,0,201100169,201100697,0,751,7214,0,7214,5.0,2
201100698,20110678,33,2,RIVERSIDE,2011,2011-11-08,Norco,0,City Council,2,City Council,,Full,3,Koscki,John,Professional Equestrian Coach,N,2,7,559,0,7214,7214,0.077488,2,678,6.0,0,0,201100169,201100698,0,559,7214,0,7214,6.0,2
201100699,20110678,33,2,RIVERSIDE,2011,2011-11-08,Norco,0,City Council,2,City Council,,Full,3,Nolan,Jim,Business Consultant,N,2,7,455,0,7214,7214,0.063072,2,678,7.0,0,0,201100169,201100699,0,455,7214,0,7214,7.0,2
201100700,20110685,33,2,RIVERSIDE,2011,2011-11-08,Palm Springs,0,City Council,2,City Council,,Full,2,Lewin,Paul,Small Business Owner,N,2,6,6090,0,19835,19835,0.307033,1,685,1.0,0,0,201100170,201100700,0,6090,19835,0,19835,1.0,1
201100701,20110685,33,2,RIVERSIDE,2011,2011-11-08,Palm Springs,0,City Council,2,City Council,,Full,2,Hutcheson,Rick,Businessman/Council Member,Y,1,6,5745,0,19835,19835,0.28964,1,685,2.0,0,0,201100170,201100701,0,5745,19835,0,19835,2.0,1
201100702,20110685,33,2,RIVERSIDE,2011,2011-11-08,Palm Springs,0,City Council,2,City Council,,Full,2,Weigel,Lee,Councilmember/Retired Chief,Y,1,6,3394,0,19835,19835,0.171112,2,685,3.0,0,0,201100170,201100702,0,3394,19835,0,19835,3.0,2
201100703,20110685,33,2,RIVERSIDE,2011,2011-11-08,Palm Springs,0,City Council,2,City Council,,Full,2,Glass,"Elizabeth ""Liz""",Business Woman,N,2,6,3249,0,19835,19835,0.163801,2,685,4.0,0,0,201100170,201100703,0,3249,19835,0,19835,4.0,2
201100704,20110685,33,2,RIVERSIDE,2011,2011-11-08,Palm Springs,0,City Council,2,City Council,,Full,2,Hendrix,Kerry,Independent Business Consultant,N,2,6,958,0,19835,19835,0.048298,2,685,5.0,0,0,201100170,201100704,0,958,19835,0,19835,5.0,2
201100705,20110685,33,2,RIVERSIDE,2011,2011-11-08,Palm Springs,0,City Council,2,City Council,,Full,2,Tymon,John,Retired Business Owner,N,2,6,399,0,19835,19835,0.020116,2,685,6.0,0,0,201100170,201100705,0,399,19835,0,19835,6.0,2
201100706,20110698,33,2,RIVERSIDE,2011,2011-11-08,Riverside,0,City Council,2,City Council,7,Full,1,Adams,Steve,Councilman/Retired Policeman,Y,1,2,1400,0,2561,2561,0.546661,1,698,1.0,0,0,201100172,201100706,0,1400,2561,0,2561,1.0,1
201100707,20110698,33,2,RIVERSIDE,2011,2011-11-08,Riverside,0,City Council,2,City Council,7,Full,1,Brandiff,John,Delivery Service Provider,N,2,2,1161,0,2561,2561,0.453339,2,698,2.0,0,0,201100172,201100707,0,1161,2561,0,2561,2.0,2
201100708,20110675,33,2,RIVERSIDE,2011,2011-11-08,Desert Hot Springs,0,Mayor,6,Other City Office,,Full,1,Parks,Yvonne,Incumbent,Y,1,3,1324,0,2090,2090,0.633493,1,675,1.0,0,0,201100168,201100708,0,1324,2090,0,2090,1.0,1
201100709,20110675,33,2,RIVERSIDE,2011,2011-11-08,Desert Hot Springs,0,Mayor,6,Other City Office,,Full,1,Bentley,Robert M.,Hearing Representative/Reverend,N,2,3,493,0,2090,2090,0.235885,2,675,2.0,0,0,201100168,201100709,0,493,2090,0,2090,2.0,2
201100710,20110675,33,2,RIVERSIDE,2011,2011-11-08,Desert Hot Springs,0,Mayor,6,Other City Office,,Full,1,Bias,Alex W.,Business Owner/Educator,N,2,3,273,0,2090,2090,0.130622,2,675,3.0,0,0,201100168,201100710,0,273,2090,0,2090,3.0,2
201100711,20110691,33,2,RIVERSIDE,2011,2011-11-08,Palm Springs,0,Mayor,6,Other City Office,,Full,1,Pougnet,Steve,Mayor City of Palm Springs,Y,1,7,7491,0,10789,10789,0.694318,1,691,1.0,0,0,201100171,201100711,0,7491,10789,0,10789,1.0,1
201100712,20110691,33,2,RIVERSIDE,2011,2011-11-08,Palm Springs,0,Mayor,6,Other City Office,,Full,1,Sullenger,Bridgette,Bereavement Services Coordinator,N,2,7,778,0,10789,10789,0.07211,2,691,2.0,0,0,201100171,201100712,0,778,10789,0,10789,2.0,2
201100713,20110691,33,2,RIVERSIDE,2011,2011-11-08,Palm Springs,0,Mayor,6,Other City Office,,Full,1,Nichols,Jeff,Businessman/Property Manager,N,2,7,631,0,10789,10789,0.058485,2,691,3.0,0,0,201100171,201100713,0,631,10789,0,10789,3.0,2
201100714,20110691,33,2,RIVERSIDE,2011,2011-11-08,Palm Springs,0,Mayor,6,Other City Office,,Full,1,Ferra,Bill,Retired Banker,N,2,7,585,0,10789,10789,0.054222,2,691,4.0,0,0,201100171,201100714,0,585,10789,0,10789,4.0,2
201100715,20110691,33,2,RIVERSIDE,2011,2011-11-08,Palm Springs,0,Mayor,6,Other City Office,,Full,1,Burgess,Phyllis C.,Retired,N,2,7,475,0,10789,10789,0.044026,2,691,5.0,0,0,201100171,201100715,0,475,10789,0,10789,5.0,2
201100716,20110691,33,2,RIVERSIDE,2011,2011-11-08,Palm Springs,0,Mayor,6,Other City Office,,Full,1,Zeigler,Vincent W.S.,Retired Safety Officer,N,2,7,427,0,10789,10789,0.039577,2,691,6.0,0,0,201100171,201100716,0,427,10789,0,10789,6.0,2
201100717,20110691,33,2,RIVERSIDE,2011,2011-11-08,Palm Springs,0,Mayor,6,Other City Office,,Full,1,Cook,Don,Retired Contractor,N,2,7,402,0,10789,10789,0.03726,2,691,7.0,0,0,201100171,201100717,0,402,10789,0,10789,7.0,2
201100735,20110742,41,2,SAN MATEO,2011,2011-11-08,Belmont,0,City Clerk,6,Other City Office,,Full,1,Cook,Terri,City Clerk,Y,1,2,2148,0,4201,4201,0.511307,1,742,1.0,0,0,201100179,201100735,0,2148,4201,0,4201,1.0,1
201100736,20110742,41,2,SAN MATEO,2011,2011-11-08,Belmont,0,City Clerk,6,Other City Office,,Full,1,Warden,Dave,Vice-Mayor/Engineering Manager,N,2,2,2053,0,4201,4201,0.488693,2,742,2.0,0,0,201100179,201100736,0,2053,4201,0,4201,2.0,2
201100737,20110744,41,2,SAN MATEO,2011,2011-11-08,Belmont,0,City Council,2,City Council,,Full,2,Braunstein,David,Teacher,Y,1,5,2837,0,7816,7816,0.362973,1,744,1.0,0,0,201100180,201100737,0,2837,7816,0,7816,1.0,1
201100738,20110744,41,2,SAN MATEO,2011,2011-11-08,Belmont,0,City Council,2,City Council,,Full,2,Wozniak,Christine,Incumbent,Y,1,5,1971,0,7816,7816,0.252175,1,744,2.0,0,0,201100180,201100738,0,1971,7816,0,7816,2.0,1
201100739,20110744,41,2,SAN MATEO,2011,2011-11-08,Belmont,0,City Council,2,City Council,,Full,2,Reed,Eric,Associate Director Biotechnology,N,2,5,1960,0,7816,7816,0.250768,2,744,3.0,0,0,201100180,201100739,0,1960,7816,0,7816,3.0,2
201100740,20110744,41,2,SAN MATEO,2011,2011-11-08,Belmont,0,City Council,2,City Council,,Full,2,McGuinness,Michael,Software Sales Executive,N,2,5,610,0,7816,7816,0.078045,2,744,4.0,0,0,201100180,201100740,0,610,7816,0,7816,4.0,2
201100741,20110744,41,2,SAN MATEO,2011,2011-11-08,Belmont,0,City Council,2,City Council,,Full,2,Brownlee,Paul,Unemployed Radio Technician,N,2,5,438,0,7816,7816,0.056039,2,744,5.0,0,0,201100180,201100741,0,438,7816,0,7816,5.0,2
201100742,20110750,41,2,SAN MATEO,2011,2011-11-08,Brisbane,0,City Council,2,City Council,,Full,2,Miller,Ray,Retired Professor,N,2,3,602,0,1502,1502,0.400799,1,750,1.0,0,0,201100182,201100742,0,602,1502,0,1502,1.0,1
201100743,20110750,41,2,SAN MATEO,2011,2011-11-08,Brisbane,0,City Council,2,City Council,,Full,2,O'Connell,Terry,Material Damage Appraiser,N,2,3,487,0,1502,1502,0.324234,1,750,2.0,0,0,201100182,201100743,0,487,1502,0,1502,2.0,1
201100744,20110750,41,2,SAN MATEO,2011,2011-11-08,Brisbane,0,City Council,2,City Council,,Full,2,Bologoff,"Cyril ""Cy"" G.",Incumbent,Y,1,3,413,0,1502,1502,0.274967,2,750,3.0,0,0,201100182,201100744,0,413,1502,0,1502,3.0,2
201100745,20110753,41,2,SAN MATEO,2011,2011-11-08,Burlingame,0,City Council,2,City Council,,Full,2,Deal,Jerry,Incumbent,Y,1,3,3605,0,9851,9851,0.365953,1,753,1.0,0,0,201100183,201100745,0,3605,9851,0,9851,1.0,1
201100746,20110753,41,2,SAN MATEO,2011,2011-11-08,Burlingame,0,City Council,2,City Council,,Full,2,Nagel,Terry,Incumbent,Y,1,3,3542,0,9851,9851,0.359557,1,753,2.0,0,0,201100183,201100746,0,3542,9851,0,9851,2.0,1
201100747,20110753,41,2,SAN MATEO,2011,2011-11-08,Burlingame,0,City Council,2,City Council,,Full,2,Ortiz,Ricardo,Parent/Banker,N,2,3,2704,0,9851,9851,0.27449,2,753,3.0,0,0,201100183,201100747,0,2704,9851,0,9851,3.0,2
201100748,20110756,41,2,SAN MATEO,2011,2011-11-08,Daly City,0,City Council,2,City Council,,Full,1,Buenaventura,Raymond A.,Appointed Incumbent,N,2,3,4315,0,7506,7506,0.574873,1,756,1.0,0,0,201100184,201100748,0,4315,7506,0,7506,1.0,1
201100749,20110756,41,2,SAN MATEO,2011,2011-11-08,Daly City,0,City Council,2,City Council,,Full,1,Brugger,Richard R.,Retired Manager/Veteran,N,2,3,1981,0,7506,7506,0.263922,2,756,2.0,0,0,201100184,201100749,0,1981,7506,0,7506,2.0,2
201100750,20110756,41,2,SAN MATEO,2011,2011-11-08,Daly City,0,City Council,2,City Council,,Full,1,Occhipinti,Nick,High School Teacher,N,2,3,1210,0,7506,7506,0.161204,2,756,3.0,0,0,201100184,201100750,0,1210,7506,0,7506,3.0,2
201100751,20110759,41,2,SAN MATEO,2011,2011-11-08,Foster City,0,City Council,2,City Council,,Full,3,Okamoto,Steve,Retired Financial Consultant,N,2,6,2847,0,12977,12977,0.219388,1,759,1.0,0,0,201100185,201100751,0,2847,12977,0,12977,1.0,1
201100752,20110759,41,2,SAN MATEO,2011,2011-11-08,Foster City,0,City Council,2,City Council,,Full,3,Kiesel,Art,Incumbent,Y,1,6,2776,0,12977,12977,0.213917,1,759,2.0,0,0,201100185,201100752,0,2776,12977,0,12977,2.0,1
201100753,20110759,41,2,SAN MATEO,2011,2011-11-08,Foster City,0,City Council,2,City Council,,Full,3,Perez,Herb,Small Business Owner,N,2,6,2439,0,12977,12977,0.187948,1,759,3.0,0,0,201100185,201100753,0,2439,12977,0,12977,3.0,1
201100754,20110759,41,2,SAN MATEO,2011,2011-11-08,Foster City,0,City Council,2,City Council,,Full,3,Minkey-Selvitella,Jennifer,Small Business Owner,N,2,6,2311,0,12977,12977,0.178084,2,759,4.0,0,0,201100185,201100754,0,2311,12977,0,12977,4.0,2
201100755,20110759,41,2,SAN MATEO,2011,2011-11-08,Foster City,0,City Council,2,City Council,,Full,3,Schwarz,Bill,Certified Public Accountant,N,2,6,1318,0,12977,12977,0.101564,2,759,5.0,0,0,201100185,201100755,0,1318,12977,0,12977,5.0,2
201100756,20110759,41,2,SAN MATEO,2011,2011-11-08,Foster City,0,City Council,2,City Council,,Full,3,Sullivan,Patrick J.,Business Owner/Educator,N,2,6,1286,0,12977,12977,0.099098,2,759,6.0,0,0,201100185,201100756,0,1286,12977,0,12977,6.0,2
201100757,20110765,41,2,SAN MATEO,2011,2011-11-08,Millbrae,0,City Council,2,City Council,,Full,3,Lee,Wayne J.,Planning Commissioner,N,2,6,2062,0,10048,10048,0.205215,1,765,1.0,0,0,201100186,201100757,0,2062,10048,0,10048,1.0,1
201100758,20110765,41,2,SAN MATEO,2011,2011-11-08,Millbrae,0,City Council,2,City Council,,Full,3,Colapietro,Marge,Incumbent,Y,1,6,2050,0,10048,10048,0.204021,1,765,2.0,0,0,201100186,201100758,0,2050,10048,0,10048,2.0,1
201100759,20110765,41,2,SAN MATEO,2011,2011-11-08,Millbrae,0,City Council,2,City Council,,Full,3,Gottschalk,Robert G.,Attorney,N,2,6,1764,0,10048,10048,0.175557,1,765,3.0,0,0,201100186,201100759,0,1764,10048,0,10048,3.0,1
201100760,20110765,41,2,SAN MATEO,2011,2011-11-08,Millbrae,0,City Council,2,City Council,,Full,3,Oliva,Anne E.,Realtor,N,2,6,1736,0,10048,10048,0.172771,2,765,4.0,0,0,201100186,201100760,0,1736,10048,0,10048,4.0,2
201100761,20110765,41,2,SAN MATEO,2011,2011-11-08,Millbrae,0,City Council,2,City Council,,Full,3,Kalos-Gunn,Lorrie,Battalion Chief,N,2,6,1372,0,10048,10048,0.136545,2,765,5.0,0,0,201100186,201100761,0,1372,10048,0,10048,5.0,2
201100762,20110765,41,2,SAN MATEO,2011,2011-11-08,Millbrae,0,City Council,2,City Council,,Full,3,Farber,Marc,Retired Law Enforcement,N,2,6,1064,0,10048,10048,0.105892,2,765,6.0,0,0,201100186,201100762,0,1064,10048,0,10048,6.0,2
201100763,20110771,41,2,SAN MATEO,2011,2011-11-08,Redwood City,0,City Council,2,City Council,,Full,4,Aguirre,Alicia,Vice Mayor/Professor,Y,1,5,5331,0,22676,22676,0.235094,1,771,1.0,0,0,201100187,201100763,0,5331,22676,0,22676,1.0,1
201100764,20110771,41,2,SAN MATEO,2011,2011-11-08,Redwood City,0,City Council,2,City Council,,Full,4,Pierce,Barbara,Council Member,Y,1,5,5089,0,22676,22676,0.224422,1,771,2.0,0,0,201100187,201100764,0,5089,22676,0,22676,2.0,1
201100765,20110771,41,2,SAN MATEO,2011,2011-11-08,Redwood City,0,City Council,2,City Council,,Full,4,Bain,Ian,Incumbent,Y,1,5,4740,0,22676,22676,0.209032,1,771,3.0,0,0,201100187,201100765,0,4740,22676,0,22676,3.0,1
201100766,20110771,41,2,SAN MATEO,2011,2011-11-08,Redwood City,0,City Council,2,City Council,,Full,4,Foust,Rosanne,Councilmember/Businessman,Y,1,5,4646,0,22676,22676,0.204886,1,771,4.0,0,0,201100187,201100766,0,4646,22676,0,22676,4.0,1
201100767,20110771,41,2,SAN MATEO,2011,2011-11-08,Redwood City,0,City Council,2,City Council,,Full,4,McCarthy,Paul G.,Law Enforcement Supervisor,N,2,5,2870,0,22676,22676,0.126566,2,771,5.0,0,0,201100187,201100767,0,2870,22676,0,22676,5.0,2
201100768,20110776,41,2,SAN MATEO,2011,2011-11-08,San Carlos,0,City Council,2,City Council,,Full,2,Olbert,Mark,"Governing Board Member, San Carlos School District",N,2,3,3616,0,10363,10363,0.348934,1,776,1.0,0,0,201100188,201100768,0,3616,10363,0,10363,1.0,1
201100769,20110776,41,2,SAN MATEO,2011,2011-11-08,San Carlos,0,City Council,2,City Council,,Full,2,Collins,Ron,Local Business Owner,N,2,3,3514,0,10363,10363,0.339091,1,776,2.0,0,0,201100188,201100769,0,3514,10363,0,10363,2.0,1
201100770,20110776,41,2,SAN MATEO,2011,2011-11-08,San Carlos,0,City Council,2,City Council,,Full,2,Royce,Randy,Incumbent,Y,1,3,3233,0,10363,10363,0.311975,2,776,3.0,0,0,201100188,201100770,0,3233,10363,0,10363,3.0,2
201100771,20110781,41,2,SAN MATEO,2011,2011-11-08,San Mateo,0,City Council,2,City Council,,Full,2,Freschet,Maureen,Commissioner/University Administrator,N,2,2,7412,0,14167,14167,0.523188,1,781,1.0,0,0,201100190,201100771,0,7412,14167,0,14167,1.0,1
201100772,20110781,41,2,SAN MATEO,2011,2011-11-08,San Mateo,0,City Council,2,City Council,,Full,2,Matthews,Jack,Incumbent,Y,1,2,6755,0,14167,14167,0.476812,1,781,2.0,0,0,201100190,201100772,0,6755,14167,0,14167,2.0,1
201100773,20110787,41,2,SAN MATEO,2011,2011-11-08,South San Francisco,0,City Council,2,City Council,,Full,2,Mullin,Kevin,City Councilmember/Businessman,Y,1,3,4633,0,10276,10276,0.450856,1,787,1.0,0,0,201100192,201100773,0,4633,10276,0,10276,1.0,1
201100774,20110787,41,2,SAN MATEO,2011,2011-11-08,South San Francisco,0,City Council,2,City Council,,Full,2,Garbarino,Richard,Incumbent,Y,1,3,4359,0,10276,10276,0.424192,1,787,2.0,0,0,201100192,201100774,0,4359,10276,0,10276,2.0,1
201100775,20110787,41,2,SAN MATEO,2011,2011-11-08,South San Francisco,0,City Council,2,City Council,,Full,2,Rankins,"Johnny ""Midnight""",Retired/Arborist/Entertainer,N,2,3,1284,0,10276,10276,0.124951,2,787,3.0,0,0,201100192,201100775,0,1284,10276,0,10276,3.0,2
201100776,20110790,41,2,SAN MATEO,2011,2011-11-08,Woodside,0,City Council,2,City Council,1,Full,1,Romines,Ron,Incumbent,Y,1,1,779,0,779,779,1.0,1,790,1.0,0,0,201100193,201100776,0,779,779,0,779,1.0,1
201100777,20110791,41,2,SAN MATEO,2011,2011-11-08,Woodside,0,City Council,2,City Council,3,Full,1,Shanahan,Thomas P.,Investment Banker,N,2,1,746,0,746,746,1.0,1,791,1.0,0,0,201100194,201100777,0,746,746,0,746,1.0,1
201100778,20110792,41,2,SAN MATEO,2011,2011-11-08,Woodside,0,City Council,2,City Council,5,Full,1,Burow,David,Businessman,N,2,1,756,0,756,756,1.0,1,792,1.0,0,0,201100195,201100778,0,756,756,0,756,1.0,1
201100779,20110793,41,2,SAN MATEO,2011,2011-11-08,Woodside,0,City Council,2,City Council,7,Full,1,Mason,Peter T.,Incumbent,Y,1,1,743,0,743,743,1.0,1,793,1.0,0,0,201100196,201100779,0,743,743,0,743,1.0,1
201100780,20110749,41,2,SAN MATEO,2011,2011-11-08,Belmont,0,City Treasurer,6,Other City Office,,Full,1,Violet,John,Belmont City Treasurer,Y,1,1,3599,0,3599,3599,1.0,1,749,1.0,0,0,201100181,201100780,0,3599,3599,0,3599,1.0,1
201100781,20110779,41,2,SAN MATEO,2011,2011-11-08,San Carlos,0,City Treasurer,6,Other City Office,,Full,1,Galvin,Michael,Certified Public Accountant,Y,1,2,3772,0,4963,4963,0.760024,1,779,1.0,0,0,201100189,201100781,0,3772,4963,0,4963,1.0,1
201100782,20110779,41,2,SAN MATEO,2011,2011-11-08,San Carlos,0,City Treasurer,6,Other City Office,,Full,1,Schuette,Hal,Cash Management Professional,N,2,2,1191,0,4963,4963,0.239976,2,779,2.0,0,0,201100189,201100782,0,1191,4963,0,4963,2.0,2
201100783,20110783,41,2,SAN MATEO,2011,2011-11-08,San Mateo,0,"Community Council, Midcoast",5,Other County Office,,Full,3,Haggerty,Dan,Construction Worker,N,2,4,1295,677,3615,4292,0.35823,1,783,1.0,0,0,201100191,201100783,0,1295,3615,677,4292,1.0,1
201100784,20110783,41,2,SAN MATEO,2011,2011-11-08,San Mateo,0,"Community Council, Midcoast",5,Other County Office,,Full,3,Ketcham,Lisa,Horticulturist,N,2,4,1268,677,3615,4292,0.350761,1,783,2.0,0,0,201100191,201100784,0,1268,3615,677,4292,2.0,1
