RecordID,RACEID,CO#,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,First,BALDESIG,INC,NUM_INC,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,ELECTED,RVOTES,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Total_writein,Newtotvotes,Rindivto,Newelected
202005084,1620,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,Saugus Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,Gadbois,Christian,Retired Firefighter Paramedic,N,2,2,4481,0,9239,9239,0.4850092001298842,2,2.0,0,0,202001614,202005060,0,4481,9239,0,9239,2.0,2
202005085,1621,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,Saugus Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Rafferty,Sage G.,Retired Army Officer,N,2,2,4087,0,11433,11433,0.35747397883320214,2,2.0,0,0,202001615,202005061,0,4087,11433,0,11433,2.0,2
202005086,1621,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,Saugus Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Watson,Matthew,Career Educator,N,2,2,7346,0,11433,11433,0.6425260211667979,1,1.0,0,0,202001615,202005062,0,7346,11433,0,11433,1.0,1
202005088,1622,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,South Pasadena Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Gammell,Erik,Community Volunteer,N,2,4,3438,0,20619,20619,0.16673941510257528,2,3.0,0,0,202001616,202005064,0,3438,20619,0,20619,3.0,2
202005089,1622,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,South Pasadena Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Martinez-Miller,Patricia,Education Consultant,N,2,4,7136,0,20619,20619,0.3460885590959794,1,2.0,0,0,202001616,202005065,0,7136,20619,0,20619,2.0,1
202005090,1622,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,South Pasadena Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Reynolds,Alan S.,Parent/Technical Manager,N,2,4,2077,0,20619,20619,0.10073233425481352,2,4.0,0,0,202001616,202005066,0,2077,20619,0,20619,4.0,2
202005094,1623,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,Temple City Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Sneed,Mary A.,Retired Teacher,N,2,4,8489,0,25530,25530,0.3325107716412064,1,1.0,0,0,202001617,202005070,0,8489,25530,0,25530,1.0,1
202005095,1624,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,Torrance Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Laster,Madison A.,Educator,N,2,4,25155,0,101200,101200,0.24856719367588934,2,3.0,0,0,202001618,202005071,0,25155,101200,0,101200,3.0,2
202005096,1624,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,Torrance Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Muhammed,Anil,School Administrator/Teacher,N,2,4,28316,0,101200,101200,0.27980237154150195,1,2.0,0,0,202001618,202005072,0,28316,101200,0,101200,2.0,1
202005097,1624,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,Torrance Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Park,Jasmine A-Young,Teacher/Educator Trainer,N,2,4,28495,0,101200,101200,0.2815711462450593,1,1.0,0,0,202001618,202005073,0,28495,101200,0,101200,1.0,1
202005098,1624,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,Torrance Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Riggs,Ron,Business Owner/Coach,N,2,4,19234,0,101200,101200,0.19005928853754941,2,4.0,0,0,202001618,202005074,0,19234,101200,0,101200,4.0,2
202005100,1625,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,Walnut Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Jiang,Qingglan,Piano Teacher,N,2,3,7307,0,35031,35031,0.2085866803688162,2,3.0,0,0,202001619,202005076,0,7307,35031,0,35031,3.0,2
202005102,1626,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,West Covina Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Cruz,Juanita,Educator/Teacher,N,2,7,9909,0,52993,52993,0.18698696054195837,1,1.0,0,0,202001620,202005078,0,9909,52993,0,52993,1.0,1
202005104,1626,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,West Covina Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Gutierrez,Francisco Daniel,Immigration Paralegal,N,2,7,6435,0,52993,52993,0.12143113241371502,2,5.0,0,0,202001620,202005080,0,6435,52993,0,52993,5.0,2
202005105,1626,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,West Covina Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Magallanes,Joe,Learning Development Specialist,N,2,7,8422,0,52993,52993,0.15892665068971373,1,3.0,0,0,202001620,202005081,0,8422,52993,0,52993,3.0,1
202005107,1626,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,West Covina Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Nguyen,Linda H.,SPED Parent Liaison,N,2,7,6287,0,52993,52993,0.11863831072028382,2,6.0,0,0,202001620,202005083,0,6287,52993,0,52993,6.0,2
202005109,1627,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,Whittier City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Leon,Elizabeth,Teacher,N,2,2,2214,0,3985,3985,0.5555834378920954,1,1.0,0,0,202001621,202005085,0,2214,3985,0,3985,1.0,1
202005111,1628,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,Whittier Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Lopez,Jaime,Workforce Specialist/Parent,N,2,2,10872,0,15269,15269,0.7120309123059795,1,1.0,0,0,202001622,202005087,0,10872,15269,0,15269,1.0,1
202005113,1629,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,Whittier Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,Garcia,Marcos A.,Business Owner,N,2,2,6022,0,17355,17355,0.34698934024776723,2,2.0,0,0,202001623,202005089,0,6022,17355,0,17355,2.0,2
202005115,1630,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,William S. Hart Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Kirkpatrick,Gordon M.,Parent/Businessowner/Educator,N,2,3,4238,0,22225,22225,0.19068616422947132,2,3.0,0,0,202001624,202005091,0,4238,22225,0,22225,3.0,2
202005117,1630,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,William S. Hart Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Williams,Alyssa,Mother/Teacher,N,2,3,7847,0,22225,22225,0.3530708661417323,2,2.0,1,0,202001624,202005093,0,7847,22225,0,22225,2.0,2
202005119,1631,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,William S. Hart Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Webb,James,Educator,N,2,2,14198,0,25595,25595,0.5547177183043563,1,1.0,0,0,202001625,202005095,0,14198,25595,0,25595,1.0,1
202005120,1632,19,3,LOS ANGELES,2020,2020-11-03 00:00:00,Wiseburn Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Daughtery,Jessica N.,Policy Consultant/CEO,N,2,3,3093,0,11336,11336,0.2728475652787579,2,3.0,0,0,202001626,202005096,0,3093,11336,0,11336,3.0,2
202005123,1633,20,3,MADERA,2020,2020-11-03 00:00:00,Bass Lake Joint Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Short,1,Atwood,Bill,Educator,N,2,2,695,0,1041,1041,0.6676272814601345,1,1.0,0,0,202001627,202005099,1,748,2256,0,2256,1.0,1
202005188,1657,22,3,MARIPOSA,2020,2020-11-03 00:00:00,Bass Lake Joint Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Short,1,Atwood,Bill,Educator,N,2,2,53,0,87,87,0.6091954022988506,1,1.0,0,0,202001627,202005099,1,748,2256,0,2256,1.0,1
202005125,1634,20,3,MADERA,2020,2020-11-03 00:00:00,Bass Lake Joint Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Short,1,High,Steven R.,Recreation Business Owner,N,2,2,567,0,1048,1048,0.541030534351145,1,1.0,0,0,202001628,202005101,0,567,1048,0,1048,1.0,1
202005127,1635,20,3,MADERA,2020,2020-11-03 00:00:00,Bass Lake Joint Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Althizer,Patrick Neil,Businessman,N,2,2,384,0,1029,1029,0.37317784256559766,2,2.0,0,0,202001629,202005103,0,384,1029,0,1029,2.0,2
202005129,1636,20,3,MADERA,2020,2020-11-03 00:00:00,Chowchilla High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Botelho,Joe,Contractor/Welder/Fabricator,N,2,2,432,0,791,791,0.5461441213653603,1,1.0,0,0,202001630,202005105,0,432,791,0,791,1.0,1
202005130,1636,20,3,MADERA,2020,2020-11-03 00:00:00,Chowchilla High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Davis,James M.,Agribusinessman/Community Volunteer,N,2,2,359,0,791,791,0.4538558786346397,2,2.0,0,0,202001630,202005106,0,359,791,0,791,2.0,2
202005132,1637,20,3,MADERA,2020,2020-11-03 00:00:00,Chowchilla High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,Tatom,Brenton David,Consultant/Farmer/Coach,N,2,3,232,0,1033,1033,0.2245885769603098,2,3.0,0,0,202001631,202005108,0,232,1033,0,1033,3.0,2
202005133,1637,20,3,MADERA,2020,2020-11-03 00:00:00,Chowchilla High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,Troost,Karly,Accounts Payable Manager,N,2,3,358,0,1033,1033,0.3465634075508228,2,2.0,1,0,202001631,202005109,0,358,1033,0,1033,2.0,2
202005136,1639,20,3,MADERA,2020,2020-11-03 00:00:00,Madera County Office of Education,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Curley,Tim,Community Relations Executive,N,2,3,2520,0,10143,10143,0.2484472049689441,2,3.0,0,0,202001632,202005110,0,2520,10143,0,10143,3.0,2
202005137,1639,20,3,MADERA,2020,2020-11-03 00:00:00,Madera County Office of Education,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Deniz,Shelley,Parent,N,2,3,4451,0,10143,10143,0.43882480528443263,1,1.0,1,0,202001632,202005111,0,4451,10143,0,10143,1.0,1
202005140,1640,20,3,MADERA,2020,2020-11-03 00:00:00,Madera County Office of Education,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Ramirez,Brian A.,Iron Worker/Father,N,2,2,3057,0,5980,5980,0.5112040133779264,1,1.0,0,0,202001633,202005114,0,3057,5980,0,5980,1.0,1
202005141,1641,20,3,MADERA,2020,2020-11-03 00:00:00,Madera County Office of Education,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,7,Full,1,Padilla,Zimri,Student/Business Manager,N,2,2,2629,0,3719,3719,0.7069104598010217,1,1.0,0,0,202001634,202005115,0,2629,3719,0,3719,1.0,1
202005143,1642,20,3,MADERA,2020,2020-11-03 00:00:00,Madera Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Cortes,Israel,Business Owner,N,2,2,1132,0,1593,1593,0.7106089139987445,1,1.0,0,0,202001635,202005117,0,1132,1593,0,1593,1.0,1
202005148,1644,20,3,MADERA,2020,2020-11-03 00:00:00,Yosemite Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Short,1,Kelly,Marilyn K.,No Ballot Designation,N,2,2,996,0,2452,2452,0.4061990212071778,2,2.0,0,0,202001636,202005120,0,996,2452,0,2452,2.0,2
202005149,1645,20,3,MADERA,2020,2020-11-03 00:00:00,Yosemite Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Guerrero,Robert M.,Insurance Agent/Broker,N,2,2,922,0,2148,2148,0.4292364990689013,2,2.0,0,0,202001637,202005121,0,922,2148,0,2148,2.0,2
202005151,1646,20,3,MADERA,2020,2020-11-03 00:00:00,Yosemite Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,Heckman,Brenda J.,Children's Ministry Director,N,2,2,1085,0,2176,2176,0.49862132352941174,2,2.0,0,0,202001638,202005123,0,1085,2176,0,2176,2.0,2
202005152,1646,20,3,MADERA,2020,2020-11-03 00:00:00,Yosemite Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,McGoldrick,Bernie,Attorney,N,2,2,1091,0,2176,2176,0.5013786764705882,1,1.0,0,0,202001638,202005124,0,1091,2176,0,2176,1.0,1
202005154,1647,20,3,MADERA,2020,2020-11-03 00:00:00,Yosemite Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Myers,Steven,Insurance Investigator/Pastor,N,2,2,1087,0,2087,2087,0.5208433157642549,1,1.0,0,0,202001639,202005126,0,1087,2087,0,2087,1.0,1
202005155,1648,21,3,MARIN,2020,2020-11-03 00:00:00,Marin Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Da Silva,Paul,Retired Biology Professor,N,2,6,76526,0,358562,358562,0.21342473547113192,1,1.0,0,0,202001640,202005127,0,76526,358562,0,358562,1.0,1
202005159,1648,21,3,MARIN,2020,2020-11-03 00:00:00,Marin Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Powelson,Robbie,Home Caregiver,N,2,6,25023,0,358562,358562,0.06978709400326862,2,6.0,0,0,202001640,202005131,0,25023,358562,0,358562,6.0,2
202005161,1649,21,3,MARIN,2020,2020-11-03 00:00:00,Marin County Office of Education,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Agrelius,"Felicia ""Fel""",Youth Program Director,N,2,2,11491,0,19860,19860,0.5786002014098691,1,1.0,0,0,202001641,202005133,0,11491,19860,0,19860,1.0,1
202005163,1650,21,3,MARIN,2020,2020-11-03 00:00:00,Mill Valley Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Abdoli,Elli,Ethics Attorney/Parent,N,2,4,8046,0,29251,29251,0.2750675190591775,1,2.0,0,0,202001642,202005135,0,8046,29251,0,29251,2.0,1
202005165,1650,21,3,MARIN,2020,2020-11-03 00:00:00,Mill Valley Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Hottenstein,Joan,Parent/Community Advocate,N,2,4,7319,0,29251,29251,0.25021366790878946,2,3.0,0,0,202001642,202005137,0,7319,29251,0,29251,3.0,2
202005167,1651,21,3,MARIN,2020,2020-11-03 00:00:00,Novato Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,Fambrini,Desmond,Educator,N,2,2,1384,0,3114,3114,0.4444444444444444,2,2.0,0,0,202001643,202005139,0,1384,3114,0,3114,2.0,2
202005168,1651,21,3,MARIN,2020,2020-11-03 00:00:00,Novato Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,Jacobson,Julie,Bookkeeper/Parent,N,2,2,1730,0,3114,3114,0.5555555555555556,1,1.0,0,0,202001643,202005140,0,1730,3114,0,3114,1.0,1
202005170,1652,21,3,MARIN,2020,2020-11-03 00:00:00,Petaluma Joint Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Judah,Linda,Educator/Biologist/Parent,N,2,4,82,0,285,285,0.28771929824561404,1,1.0,0,0,202001644,202005142,1,15940,123860,4,123864,3.0,2
202006557,2113,49,3,SONOMA,2020,2020-11-03 00:00:00,Petaluma Joint Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Judah,Linda,Educator/Biologist/Parent,N,2,4,15858,4,61645,61649,0.2572304498045386,2,3.0,0,0,202001644,202005142,1,15940,123860,4,123864,3.0,2
202005171,1652,21,3,MARIN,2020,2020-11-03 00:00:00,Petaluma Joint Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Street,Carol Anne,Mother/Teacher,N,2,4,68,0,285,285,0.23859649122807017,2,3.0,0,0,202001644,202005143,1,11954,123860,4,123864,4.0,2
202006558,2113,49,3,SONOMA,2020,2020-11-03 00:00:00,Petaluma Joint Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Street,Carol Anne,Mother/Teacher,N,2,4,11886,4,61645,61649,0.19280118087884637,2,4.0,0,0,202001644,202005143,1,11954,123860,4,123864,4.0,2
202005173,1653,21,3,MARIN,2020,2020-11-03 00:00:00,Reed Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Emerson,Dan,Parent,N,2,4,1038,0,12015,12015,0.0863920099875156,2,4.0,0,0,202001645,202005145,0,1038,12015,0,12015,4.0,2
202005174,1653,21,3,MARIN,2020,2020-11-03 00:00:00,Reed Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Hornbrook,Charles,Parent/Businessperson,N,2,4,2574,0,12015,12015,0.21423220973782772,2,3.0,0,0,202001645,202005146,0,2574,12015,0,12015,3.0,2
202005175,1653,21,3,MARIN,2020,2020-11-03 00:00:00,Reed Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Jaffee,Jacqueline,Nonprofit Director/Parent,N,2,4,3919,0,12015,12015,0.32617561381606325,1,2.0,0,0,202001645,202005147,0,3919,12015,0,12015,2.0,1
202005177,1654,21,3,MARIN,2020,2020-11-03 00:00:00,San Rafael City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Daly,Gina,Higher Education Director,N,2,2,3887,0,6938,6938,0.5602479100605362,1,1.0,0,0,202001646,202005149,0,3887,6938,0,6938,1.0,1
202005178,1654,21,3,MARIN,2020,2020-11-03 00:00:00,San Rafael City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Ramirez,Samantha,Youth Program Coordinator,N,2,2,3051,0,6938,6938,0.4397520899394638,2,2.0,0,0,202001646,202005150,0,3051,6938,0,6938,2.0,2
202005179,1655,21,3,MARIN,2020,2020-11-03 00:00:00,Sausalito Marin City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Bennett,Lisa,Accountant,N,2,4,2646,0,10475,10475,0.2526014319809069,1,2.0,0,0,202001647,202005151,0,2646,10475,0,10475,2.0,1
202005180,1655,21,3,MARIN,2020,2020-11-03 00:00:00,Sausalito Marin City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Conway,Jennifer,Parent/Technology Executive,N,2,4,2267,0,10475,10475,0.2164200477326969,2,4.0,0,0,202001647,202005152,0,2267,10475,0,10475,4.0,2
202005181,1655,21,3,MARIN,2020,2020-11-03 00:00:00,Sausalito Marin City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Maunder,Alena,Parent/Registered Nurse,N,2,4,3227,0,10475,10475,0.3080668257756563,1,1.0,0,0,202001647,202005153,0,3227,10475,0,10475,1.0,1
202005182,1655,21,3,MARIN,2020,2020-11-03 00:00:00,Sausalito Marin City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,McGrane,Yasmine,Parent/Business Owner,N,2,4,2335,0,10475,10475,0.22291169451073986,2,3.0,0,0,202001647,202005154,0,2335,10475,0,10475,3.0,2
202005183,1656,21,3,MARIN,2020,2020-11-03 00:00:00,Tamalpais Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Downing,Mandy,Parent/Community Advocate,N,2,5,11826,0,102712,102712,0.11513747176571384,2,5.0,0,0,202001648,202005155,0,11826,102712,0,102712,5.0,2
202005185,1656,21,3,MARIN,2020,2020-11-03 00:00:00,Tamalpais Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Johnson,Brandon,Web Developer/Coach,N,2,5,16855,0,102712,102712,0.16409961835033882,2,3.0,0,0,202001648,202005157,0,16855,102712,0,102712,3.0,2
202005187,1656,21,3,MARIN,2020,2020-11-03 00:00:00,Tamalpais Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,McElroy,Tiffany M.,Undergraduate Instructor/Parent,N,2,5,16057,0,102712,102712,0.156330321676143,2,4.0,0,0,202001648,202005159,0,16057,102712,0,102712,4.0,2
202005191,1658,22,3,MARIPOSA,2020,2020-11-03 00:00:00,Mariposa County Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Rockwell,Lisa L.,Educational Consultant,N,2,2,3871,0,8363,8363,0.4628721750567978,2,2.0,0,0,202001649,202005161,0,3871,8363,0,8363,2.0,2
202005194,1659,23,3,MENDOCINO,2020,2020-11-03 00:00:00,Arena Union/Point Arena Joint,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Hillscan,Sigrid A.,Retired Educator,N,2,5,1450,0,4418,4418,0.3282028066998642,1,1.0,0,0,202001650,202005164,1,1830,12698,0,12698,1.0,1
202006532,2106,49,3,SONOMA,2020,2020-11-03 00:00:00,Arena Union/Point Arena Joint,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Hillscan,Sigrid A.,Retired Educator,N,2,5,380,0,1931,1931,0.1967892283790782,2,4.0,0,0,202001650,202005164,1,1830,12698,0,12698,1.0,1
202005196,1659,23,3,MENDOCINO,2020,2020-11-03 00:00:00,Arena Union/Point Arena Joint,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Thompson,Miquette A.,Nonprofit Fundraising/Consultant,N,2,5,974,0,4418,4418,0.22046174739701221,1,2.0,0,0,202001650,202005166,1,1256,12698,0,12698,2.0,1
202006534,2106,49,3,SONOMA,2020,2020-11-03 00:00:00,Arena Union/Point Arena Joint,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Thompson,Miquette A.,Nonprofit Fundraising/Consultant,N,2,5,282,0,1931,1931,0.14603832211289489,2,5.0,0,0,202001650,202005166,1,1256,12698,0,12698,2.0,1
202005198,1660,23,3,MENDOCINO,2020,2020-11-03 00:00:00,Fort Bragg Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Bennett,Nancy,Small Business Owner,N,2,3,2487,0,11359,11359,0.21894532969451536,2,3.0,0,0,202001651,202005168,0,2487,11359,0,11359,3.0,2
202005201,1661,23,3,MENDOCINO,2020,2020-11-03 00:00:00,Potter Valley Community Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Furlong,Lisa,Elementary School Teacher,N,2,4,434,0,1927,1927,0.2252205500778412,2,4.0,0,0,202001652,202005171,0,434,1927,0,1927,4.0,2
202005205,1662,23,3,MENDOCINO,2020,2020-11-03 00:00:00,Round Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Hoaglen,Jill P.,Parent,N,2,3,318,0,1153,1153,0.27580225498699046,2,3.0,0,0,202001653,202005175,0,318,1153,0,1153,3.0,2
202005210,1664,23,3,MENDOCINO,2020,2020-11-03 00:00:00,Ukiah Unified-North,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Short,1,Asbury,Susan L.,Parent,N,2,2,8445,0,15030,15030,0.56187624750499,1,1.0,0,0,202001654,202005177,0,8445,15030,0,15030,1.0,1
202005213,1665,23,3,MENDOCINO,2020,2020-11-03 00:00:00,Willits Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Douglas,Tracey,Retired Educator,N,2,4,2075,0,8910,8910,0.2328843995510662,2,3.0,0,0,202001655,202005180,0,2075,8910,0,8910,3.0,2
202005214,1665,23,3,MENDOCINO,2020,2020-11-03 00:00:00,Willits Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Mann,Bryan,Construction Manager,N,2,4,1930,0,8910,8910,0.2166105499438833,2,4.0,0,0,202001655,202005181,0,1930,8910,0,8910,4.0,2
202005215,1665,23,3,MENDOCINO,2020,2020-11-03 00:00:00,Willits Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,McNeal,Dianne,Farmer/Retired Teacher,N,2,4,2564,0,8910,8910,0.2877665544332211,1,1.0,0,0,202001655,202005182,0,2564,8910,0,8910,1.0,1
202005216,1666,24,3,MERCED,2020,2020-11-03 00:00:00,Dehli Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Barreto,Marcos,Architect,N,2,7,724,18,7641,7659,0.09452931192061627,2,5.0,0,0,202001656,202005183,0,724,7641,18,7659,5.0,2
202005217,1666,24,3,MERCED,2020,2020-11-03 00:00:00,Dehli Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Caldera,Cythnia,Parent,N,2,7,1724,18,7641,7659,0.22509465987726857,1,1.0,0,0,202001656,202005184,0,1724,7641,18,7659,1.0,1
202005219,1666,24,3,MERCED,2020,2020-11-03 00:00:00,Dehli Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Gonzalez,Ariel,Business Owner,N,2,7,1482,18,7641,7659,0.1934978456717587,1,2.5,0,0,202001656,202005186,0,1482,7641,18,7659,2.5,1
202005220,1666,24,3,MERCED,2020,2020-11-03 00:00:00,Dehli Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Pena,Juan J.,Realtor,N,2,7,1482,18,7641,7659,0.1934978456717587,1,2.5,0,0,202001656,202005187,0,1482,7641,18,7659,2.5,1
202005228,1668,24,3,MERCED,2020,2020-11-03 00:00:00,Gustine Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,Brazil,Dennis J.,Retired Operations Manager,N,2,2,228,4,638,642,0.35514018691588783,2,2.0,0,0,202001657,202005190,0,228,638,4,642,2.0,2
