RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INC,NUM_INC,CAND#,VOTES,WRITEIN,VOTES_sum,TOTVOTES,Percent,elected,RACEID,RVOTES,runoff,checkrunoff,Multi_RaceID,Multi_CandID,Multi_CO,indivtotal_votes,multitotal_votes,total_writein,newtotvotes,Rindivto,newelected
201403532,20141218,57,2,YOLO,2014,2014-11-04,West Sacramento,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Lyon,Jeff,Retired Government Chief,N,2,4,1412,0,15035,15035,0.09391420019953442,2,1218,4.0,0,0,201401219,201403532,0,1412,15035,0,15035,4.0,2
201403533,20141219,57,2,YOLO,2014,2014-11-04,West Sacramento,0,MAYOR,6,Other City,,Full,1,Cabaldon,Christiopher L.,Mayor of West Sacramento,Y,1,2,7651,0,9073,9073,0.8432712443513722,1,1219,1.0,0,0,201401220,201403533,0,7651,9073,0,9073,1.0,1
201403534,20141219,57,2,YOLO,2014,2014-11-04,West Sacramento,0,MAYOR,6,Other City,,Full,1,Hundal,Narinder Pal Singh,Business Owner,N,2,2,1422,0,9073,9073,0.1567287556486278,2,1219,2.0,0,0,201401220,201403534,0,1422,9073,0,9073,2.0,2
201403535,20141220,58,2,YUBA,2014,2014-11-04,Marysville,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Pedigo,Christopher,Appointed Incumbant,Y,1,2,1133,0,2278,2278,1.0,1,1220,1.0,0,0,201401221,201403535,0,1133,2278,0,2278,2.0,1
201403536,20141220,58,2,YUBA,2014,2014-11-04,Marysville,0,CITY COUNCIL,2,CITY COUNCIL,,Full,2,Whitmore,Dale,Incumbent,Y,1,2,1145,0,2278,2278,1.0,1,1220,1.0,0,0,201401221,201403536,0,1145,2278,0,2278,1.0,1
201403537,20141221,1,3,ALAMEDA,2014,2014-02-04,Piedmont Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Smith,Amal,University Administrator,N,2,3,2204,6,4958,4964,0.44399677679290894,1,1221,1.0,0,0,201401223,201403537,0,2204,4958,6,4964,1.0,1
201403538,20141221,1,3,ALAMEDA,2014,2014-02-04,Piedmont Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Ireland,Doug,Retired Financial Executive,N,2,3,1985,6,4958,4964,0.3998791297340854,1,1221,2.0,0,0,201401223,201403538,0,1985,4958,6,4964,2.0,1
201403539,20141221,1,3,ALAMEDA,2014,2014-02-04,Piedmont Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Titan,Hari,Big-Data Scientist,N,2,3,769,6,4958,4964,0.1549153908138598,2,1221,3.0,0,0,201401223,201403539,0,769,4958,6,4964,3.0,2
201403540,20141222,1,3,ALAMEDA,2014,2014-11-04,Alameda Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Henneberry,Solana,Classroom Teacher/Parent,N,2,3,11444,102,28811,28913,0.395808113997164,1,1222,1.0,0,0,201401224,201403540,0,11444,28811,102,28913,1.0,1
201403541,20141222,1,3,ALAMEDA,2014,2014-11-04,Alameda Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Lym,Gary,Retired Professor/Parent,N,2,3,9397,102,28811,28913,0.3250095112924981,1,1222,2.0,0,0,201401224,201403541,0,9397,28811,102,28913,2.0,1
201403542,20141222,1,3,ALAMEDA,2014,2014-11-04,Alameda Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,McMahon,Michael,Alameda Unified School District Trustee,Y,1,3,7970,102,28811,28913,0.2756545498564659,2,1222,3.0,0,0,201401224,201403542,0,7970,28811,102,28913,3.0,2
201403543,20141223,1,3,ALAMEDA,2014,2014-11-04,Albany Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Blanchard,Charles,Environmental Scientist,N,2,4,3524,35,11101,11136,0.31645114942528735,1,1223,1.0,0,0,201401225,201403543,0,3524,11101,35,11136,1.0,1
201403544,20141223,1,3,ALAMEDA,2014,2014-11-04,Albany Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Black,Paul,Incumbent,Y,1,4,3215,35,11101,11136,0.28870330459770116,1,1223,2.0,0,0,201401225,201403544,0,3215,11101,35,11136,2.0,1
201403545,20141223,1,3,ALAMEDA,2014,2014-11-04,Albany Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Stapleton-Gray,Ross,Research Program Manager,N,2,4,2769,35,11101,11136,0.24865301724137934,1,1223,3.0,0,0,201401225,201403545,0,2769,11101,35,11136,3.0,1
201403546,20141223,1,3,ALAMEDA,2014,2014-11-04,Albany Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Chin,Elliott,Marketing Executive,N,2,4,1593,35,11101,11136,0.14304956896551724,2,1223,4.0,0,0,201401225,201403546,0,1593,11101,35,11136,4.0,2
201403547,20141224,1,3,ALAMEDA,2014,2014-11-04,Berkeley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Alper,Ty,Law Professor,N,2,5,20379,131,76436,76567,0.2661590502435775,1,1224,1.0,0,0,201401226,201403547,0,20379,76436,131,76567,1.0,1
201403548,20141224,1,3,ALAMEDA,2014,2014-11-04,Berkeley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Daniels,Josh,Berkeley School Board Director,Y,1,5,19340,131,76436,76567,0.2525892355714603,1,1224,2.0,0,0,201401226,201403548,0,19340,76436,131,76567,2.0,1
201403549,20141224,1,3,ALAMEDA,2014,2014-11-04,Berkeley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Hemphill,Karen,Incumbent,Y,1,5,16731,131,76436,76567,0.2185145036373372,1,1224,3.0,0,0,201401226,201403549,0,16731,76436,131,76567,3.0,1
201403550,20141224,1,3,ALAMEDA,2014,2014-11-04,Berkeley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Sinai,Julie,Appointed School Board Director,Y,1,5,16207,131,76436,76567,0.2116708242454321,2,1224,4.0,0,0,201401226,201403550,0,16207,76436,131,76567,4.0,2
201403551,20141224,1,3,ALAMEDA,2014,2014-11-04,Berkeley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Harrison,Norma J.F.,Community Volunteer,N,2,5,3779,131,76436,76567,0.04935546645421657,2,1224,5.0,0,0,201401226,201403551,0,3779,76436,131,76567,5.0,2
201403552,20141225,1,3,ALAMEDA,2014,2014-11-04,Castro Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Howard,Gary C.,Appointed Castro Valley Unified School District Governing Board Member,Y,1,3,7481,77,19608,19685,0.38003556007112016,1,1225,1.0,0,0,201401227,201403552,0,7481,19608,77,19685,1.0,1
201403553,20141225,1,3,ALAMEDA,2014,2014-11-04,Castro Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Theodore,"Dorothy ""Dot""",Parent,N,2,3,7219,77,19608,19685,0.3667259334518669,1,1225,2.0,0,0,201401227,201403553,0,7219,19608,77,19685,2.0,1
201403554,20141225,1,3,ALAMEDA,2014,2014-11-04,Castro Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Friesen,Janice,CVUSD Board Member,Y,1,3,4908,77,19608,19685,0.2493268986537973,2,1225,3.0,0,0,201401227,201403554,0,4908,19608,77,19685,3.0,2
201403555,20141226,1,3,ALAMEDA,2014,2014-11-04,Chabot-Las Positas Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Dvorsky,Isobel F.,Educator,Y,1,2,7531,197,13474,13671,0.5508741130860947,1,1226,1.0,0,0,201401228,201403555,0,7531,13474,197,13671,1.0,1
201403556,20141226,1,3,ALAMEDA,2014,2014-11-04,Chabot-Las Positas Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Judson,Gene W.,Higher Education Consultant,N,2,2,5943,197,13474,13671,0.434715821812596,2,1226,2.0,0,0,201401228,201403556,0,5943,13474,197,13671,2.0,2
201403557,20141227,1,3,ALAMEDA,2014,2014-11-04,Emery Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Affeldt,John,Appointed Emery Unified School District Governing Board Member,Y,1,4,1255,12,3846,3858,0.3252980819077242,1,1227,1.0,0,0,201401229,201403557,0,1255,3846,12,3858,1.0,1
201403558,20141227,1,3,ALAMEDA,2014,2014-11-04,Emery Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Patz,Christian Robin,Appointed Emery Unified School District Governing Board Member,Y,1,4,1152,12,3846,3858,0.2986003110419907,1,1227,2.0,0,0,201401229,201403558,0,1152,3846,12,3858,2.0,1
201403559,20141227,1,3,ALAMEDA,2014,2014-11-04,Emery Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Merriam,Donn Lee,Educational Design Architect,N,2,4,730,12,3846,3858,0.18921721099015035,1,1227,3.0,0,0,201401229,201403559,0,730,3846,12,3858,3.0,1
201403560,20141227,1,3,ALAMEDA,2014,2014-11-04,Emery Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Dwin,Miguel,Incumbent,Y,1,4,709,12,3846,3858,0.18377397615344737,2,1227,4.0,0,0,201401229,201403560,0,709,3846,12,3858,4.0,2
201403561,20141228,1,3,ALAMEDA,2014,2014-11-04,Fremont Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Sweeney,Larry,Fremont Unified School District Governing Board Member,Y,1,5,19921,168,59310,59478,0.3349305625609469,1,1228,1.0,0,0,201401230,201403561,0,19921,59310,168,59478,1.0,1
201403562,20141228,1,3,ALAMEDA,2014,2014-11-04,Fremont Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Shao,Yang,Life Scientist/Parent,N,2,5,11884,168,59310,59478,0.19980496990483876,1,1228,2.0,0,0,201401230,201403562,0,11884,59310,168,59478,2.0,1
201403563,20141228,1,3,ALAMEDA,2014,2014-11-04,Fremont Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Shaiq,Moina,Parent/Business Owner,N,2,5,10053,168,59310,59478,0.16902047815999194,2,1228,3.0,0,0,201401230,201403563,0,10053,59310,168,59478,3.0,2
201403564,20141228,1,3,ALAMEDA,2014,2014-11-04,Fremont Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Choksi,Dax,Parent/Technology Manager,N,2,5,8874,168,59310,59478,0.1491980227983456,2,1228,4.0,0,0,201401230,201403564,0,8874,59310,168,59478,4.0,2
201403565,20141228,1,3,ALAMEDA,2014,2014-11-04,Fremont Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Ng,Hiu,Retired Technology Executive,N,2,5,8578,168,59310,59478,0.1442213927838865,2,1228,5.0,0,0,201401230,201403565,0,8578,59310,168,59478,5.0,2
201403566,20141229,1,3,ALAMEDA,2014,2014-11-04,Hayward Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,McGee,William L.,Incumbent,Y,1,3,99990,266,121866,122132,0.8187043526676056,1,1229,1.0,0,0,201401231,201403566,0,99990,121866,266,122132,1.0,1
201403567,20141229,1,3,ALAMEDA,2014,2014-11-04,Hayward Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Brunner,Lisa,Incumbent,Y,1,3,13462,266,121866,122132,0.11022500245635868,1,1229,2.0,0,0,201401231,201403567,0,13462,121866,266,122132,2.0,1
201403568,20141229,1,3,ALAMEDA,2014,2014-11-04,Hayward Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Cheng,Marita,Business Owner,N,2,3,8414,266,121866,122132,0.06889267350080241,2,1229,3.0,0,0,201401231,201403568,0,8414,121866,266,122132,3.0,2
201403569,20141230,1,3,ALAMEDA,2014,2014-11-04,Livermore Valley Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Bueno,Craig,Retired Fire Chief,N,2,5,10354,129,47178,47307,0.21886824360031285,1,1230,1.0,0,0,201401232,201403569,1,10388,86850,129,86979,1.0,1
201403570,20141230,1,3,ALAMEDA,2014,2014-11-04,Livermore Valley Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,White,Anne E.,Incumber,Y,1,5,10189,129,47178,47307,0.21538038768047013,1,1230,2.0,0,0,201401232,201403570,1,10224,86850,129,86979,2.0,1
201403571,20141230,1,3,ALAMEDA,2014,2014-11-04,Livermore Valley Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Runyon,Kate,LVJUSD Board Member,Y,1,5,10059,129,47178,47307,0.2126323799860486,1,1230,3.0,0,0,201401232,201403571,1,10084,86850,129,86979,3.0,1
201403572,20141230,1,3,ALAMEDA,2014,2014-11-04,Livermore Valley Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Heckman,Alan,Engineer/Parent,N,2,5,8772,129,47178,47307,0.18542710381127528,2,1230,4.0,0,0,201401232,201403572,1,8811,86850,129,86979,4.0,2
201403573,20141230,1,3,ALAMEDA,2014,2014-11-04,Livermore Valley Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Maritnez,Belia,Business Owner,N,2,5,7804,129,47178,47307,0.16496501574819797,2,1230,5.0,0,0,201401232,201403573,1,7804,86850,129,86979,5.0,2
201403574,20141231,1,3,ALAMEDA,2014,2014-11-04,Livermore Valley Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Short,1,Wenzel,Chris,Retired Police Chief,N,2,4,8034,57,18318,18375,0.4372244897959184,1,1231,1.0,1,0,201401233,201403574,1,8073,36756,57,36813,1.0,1
201403575,20141231,1,3,ALAMEDA,2014,2014-11-04,Livermore Valley Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Short,1,Day,"McKinley ""Mac""",Educator/Math Instructor,N,2,4,5278,57,18318,18375,0.28723809523809524,2,1231,2.0,1,0,201401233,201403575,1,5278,36756,57,36813,2.0,2
201403576,20141231,1,3,ALAMEDA,2014,2014-11-04,Livermore Valley Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Short,1,Melendez,Efrain,Retired Educator,N,2,4,2763,57,18318,18375,0.15036734693877551,2,1231,3.0,0,0,201401233,201403576,1,2776,36756,57,36813,3.0,2
201403577,20141231,1,3,ALAMEDA,2014,2014-11-04,Livermore Valley Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Short,1,Iguain,Joe,Stay-At-Home Father,N,2,4,2243,57,18318,18375,0.12206802721088435,2,1231,4.0,0,0,201401233,201403577,1,2251,36756,57,36813,4.0,2
201403578,20141232,1,3,ALAMEDA,2014,2014-11-04,New Haven Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Canlas,Linda,New Haven Unified School District Governing Board Member,Y,1,4,5932,64,20853,20917,0.28359707415021274,1,1232,1.0,0,0,201401234,201403578,0,5932,20853,64,20917,1.0,1
201403579,20141232,1,3,ALAMEDA,2014,2014-11-04,New Haven Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Cheema,Sarabjit Kaur,Incumbent,Y,1,4,5673,64,20853,20917,0.2712148013577473,1,1232,2.0,0,0,201401234,201403579,0,5673,20853,64,20917,2.0,1
201403580,20141232,1,3,ALAMEDA,2014,2014-11-04,New Haven Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Estes,Gwen,Teacher,N,2,4,5028,64,20853,20917,0.24037863938423293,2,1232,3.0,0,0,201401234,201403580,0,5028,20853,64,20917,3.0,2
201403581,20141232,1,3,ALAMEDA,2014,2014-11-04,New Haven Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Nishihira,Lance,Businessman/Educator,N,2,4,4220,64,20853,20917,0.20174977291198545,2,1232,4.0,0,0,201401234,201403581,0,4220,20853,64,20917,4.0,2
201403582,20141233,1,3,ALAMEDA,2014,2014-11-04,Newark Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Thomas,Nancy,Newark Unified School District Governing Board Member,Y,1,4,4366,62,11649,11711,0.3728118862607805,1,1233,1.0,0,0,201401235,201403582,0,4366,11649,62,11711,1.0,1
201403583,20141233,1,3,ALAMEDA,2014,2014-11-04,Newark Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Huynh,Tom,High School Principal,N,2,4,3170,62,11649,11711,0.2706856801297925,1,1233,2.0,0,0,201401235,201403583,0,3170,11649,62,11711,2.0,1
201403584,20141233,1,3,ALAMEDA,2014,2014-11-04,Newark Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Wecks,Christopher,Father,N,2,4,2864,62,11649,11711,0.2445563999658441,2,1233,3.0,0,0,201401235,201403584,0,2864,11649,62,11711,3.0,2
201403585,20141233,1,3,ALAMEDA,2014,2014-11-04,Newark Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Brazil,Elizabeth,Public Transportation Manager,N,2,4,1249,62,11649,11711,0.10665186576722739,2,1233,4.0,0,0,201401235,201403585,0,1249,11649,62,11711,4.0,2
201403586,20141234,1,3,ALAMEDA,2014,2014-11-04,Oakland Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Eng,Aimee,Education Foundation Executive,N,2,2,8854,107,11629,11736,0.7544308111792775,1,1234,1.0,0,0,201401236,201403586,0,8854,11629,107,11736,1.0,1
201403587,20141234,1,3,ALAMEDA,2014,2014-11-04,Oakland Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Ghirardelli,"William ""Bo""",Education Nonprofit CEO,N,2,2,2775,107,11629,11736,0.2364519427402863,2,1234,2.0,0,0,201401236,201403587,0,2775,11629,107,11736,2.0,2
201403588,20141235,1,3,ALAMEDA,2014,2014-11-04,Oakland Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Senn,Nina,Community Relations/Mediator,N,2,4,6155,56,16052,16108,0.38210826918301466,1,1235,1.0,1,0,201401237,201403588,0,6155,16052,56,16108,1.0,1
201403589,20141235,1,3,ALAMEDA,2014,2014-11-04,Oakland Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Debro,Karl,Educator,N,2,4,5300,56,16052,16108,0.3290290538862677,2,1235,2.0,1,0,201401237,201403589,0,5300,16052,56,16108,2.0,2
201403590,20141235,1,3,ALAMEDA,2014,2014-11-04,Oakland Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Shakir-Gilmore,Saleem,University Instructor/Educator,N,2,4,3295,56,16052,16108,0.204556741991557,2,1235,3.0,0,0,201401237,201403590,0,3295,16052,56,16108,3.0,2
201403591,20141235,1,3,ALAMEDA,2014,2014-11-04,Oakland Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Spigner,Cheri,Technology Consultant/Parent,N,2,4,1302,56,16052,16108,0.08082940153960765,2,1235,4.0,0,0,201401237,201403591,0,1302,16052,56,16108,4.0,2
201403592,20141236,1,3,ALAMEDA,2014,2014-11-04,Oakland Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,6,Full,1,Gonzales,Shanthi,Appointed Oakland Library Advisory Commissioner,N,2,2,6030,91,10302,10393,0.5801982103338785,1,1236,1.0,0,0,201401238,201403592,0,6030,10302,91,10393,1.0,1
201403593,20141236,1,3,ALAMEDA,2014,2014-11-04,Oakland Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,6,Full,1,Almanzor,Renato,Educator/Non-profit Director,N,2,2,4272,91,10302,10393,0.41104589627633986,2,1236,2.0,0,0,201401238,201403593,0,4272,10302,91,10393,2.0,2
201403594,20141237,1,3,ALAMEDA,2014,2014-11-04,Ohlone Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Yee,Garrett,"Member, Board of Trustees, Ohlone Community College District",Y,1,3,20120,180,48173,48353,0.4161065497487229,1,1237,1.0,1,0,201401239,201403594,0,20120,48173,180,48353,1.0,1
201403595,20141237,1,3,ALAMEDA,2014,2014-11-04,Ohlone Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Giovanni-Hill,Jan,"Ohlone Community College District, Trustee, Area 2",Y,1,3,17718,180,48173,48353,0.3664302111554608,2,1237,2.0,1,0,201401239,201403595,0,17718,48173,180,48353,2.0,2
201403596,20141237,1,3,ALAMEDA,2014,2014-11-04,Ohlone Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Lonsdale,Joe,Retired Business Executive,N,2,3,10335,180,48173,48353,0.21374061588732862,2,1237,3.0,0,0,201401239,201403596,0,10335,48173,180,48353,3.0,2
201403597,20141238,1,3,ALAMEDA,2014,2014-11-04,Peralta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Riley,"William ""Bill""",Incumbent,Y,1,2,12116,184,21501,21685,0.5587272308047038,1,1238,1.0,0,0,201401240,201403597,0,12116,21501,184,21685,1.0,1
201403598,20141238,1,3,ALAMEDA,2014,2014-11-04,Peralta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Ralston,David C.,City Planner/Educator,N,2,2,9385,184,21501,21685,0.43278764122665436,2,1238,2.0,0,0,201401240,201403598,0,9385,21501,184,21685,2.0,2
201403599,20141239,1,3,ALAMEDA,2014,2014-11-04,Peralta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,7,Full,1,Bonilla,Julina,Job Training Director,N,2,2,9636,200,18434,18634,0.5171192443919717,1,1239,1.0,0,0,201401241,201403599,0,9636,18434,200,18634,1.0,1
201403600,20141239,1,3,ALAMEDA,2014,2014-11-04,Peralta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,7,Full,1,Fuentes,Richard,Public Educator/Administrator,N,2,2,8798,200,18434,18634,0.47214768702372006,2,1239,2.0,0,0,201401241,201403600,0,8798,18434,200,18634,2.0,2
201403601,20141240,1,3,ALAMEDA,2014,2014-11-04,Pleasanton Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Laursen,Joan,"Pleasanton Unified School District, Governing Board Member",Y,1,4,9705,40,33535,33575,0.289054355919583,1,1240,1.0,0,0,201401242,201403601,0,9705,33535,40,33575,1.0,1
201403602,20141240,1,3,ALAMEDA,2014,2014-11-04,Pleasanton Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Miller,Mark R.,Parent/IT Manager,N,2,4,8485,40,33535,33575,0.25271779597915117,1,1240,2.0,0,0,201401242,201403602,0,8485,33535,40,33575,2.0,1
201403603,20141240,1,3,ALAMEDA,2014,2014-11-04,Pleasanton Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Wright,Paige,Substitute Teacher/Mother,N,2,4,7740,40,33535,33575,0.23052866716306775,2,1240,3.0,0,0,201401242,201403603,0,7740,33535,40,33575,3.0,2
201403604,20141240,1,3,ALAMEDA,2014,2014-11-04,Pleasanton Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Bowser,Jeff,School Boardmember/Educator,Y,1,4,7605,40,33535,33575,0.2265078183172003,2,1240,4.0,0,0,201401242,201403604,0,7605,33535,40,33575,4.0,2
201403605,20141241,1,3,ALAMEDA,2014,2014-11-04,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Vasquez,Richard,Student,N,2,2,19,0,29,29,0.6551724137931035,1,1241,1.0,0,0,201401243,201403605,1,53242,525950,606,526556,1.0,1
201403606,20141241,1,3,ALAMEDA,2014,2014-11-04,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Khan,Taj,Incumbent,Y,1,2,10,0,29,29,0.3448275862068966,2,1241,2.0,0,0,201401243,201403606,1,51948,525950,606,526556,2.0,2
201403607,20141242,1,3,ALAMEDA,2014,2014-11-04,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,7,Full,1,Anderson,Willie,Educator/Businessman/Pastor,N,2,2,15,0,30,30,0.5,2,1242,1.5,0,0,201401244,201403607,1,43981,522430,502,522932,2.0,2
201403608,20141242,1,3,ALAMEDA,2014,2014-11-04,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,7,Full,1,Mathis,Catherine,Physician,N,2,2,15,0,30,30,0.5,2,1242,1.5,0,0,201401244,201403608,1,60505,522430,502,522932,1.0,1
201403609,20141243,1,3,ALAMEDA,2014,2014-11-04,San Leandro Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Sheridan,Leo,Businessman/Parent,N,2,3,6229,132,10984,11116,0.560363440086362,1,1243,1.0,0,0,201401245,201403609,0,6229,10984,132,11116,1.0,1
201403610,20141243,1,3,ALAMEDA,2014,2014-11-04,San Leandro Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Udemezue,Chike C.,Financial Analyst/Parent,N,2,3,2830,132,10984,11116,0.2545879812882332,2,1243,2.0,0,0,201401245,201403610,0,2830,10984,132,11116,2.0,2
201403611,20141243,1,3,ALAMEDA,2014,2014-11-04,San Leandro Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Dumas,Latrina,Property Manager/Landlord,N,2,3,1925,132,10984,11116,0.17317380352644837,2,1243,3.0,0,0,201401245,201403611,0,1925,10984,132,11116,3.0,2
201403612,20141244,1,3,ALAMEDA,2014,2014-11-04,San Leandro Unified-At Large,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Short,1,Gonzalez,Evelyn,Community Volunteer,N,2,4,5031,88,11519,11607,0.4334453,1,1244,1.0,0,0,201401246,201403612,0,5031,11519,88,11607,1.0,1
201403613,20141244,1,3,ALAMEDA,2014,2014-11-04,San Leandro Unified-At Large,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Short,1,Kinkella,"Elsie ""Jeanne""",Retired School Teacher,N,2,4,3132,88,11519,11607,0.2698371,2,1244,2.0,0,0,201401246,201403613,0,3132,11519,88,11607,2.0,2
