RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INC,NUM_INC,CAND#,VOTES,SUMVOTES,WRITEIN,TOTVOTES,PERCENT,elected,RVOTES,RACEID,runoff,checkrunoff,Multi_RaceID,Multi_CandID,Multi_CO,indivtotal_votes,multitotal_votes,total_writein,newtotvotes,Rindivto,newelected
201500696,20150188,42,2,SANTA BARBARA,2015,2015-11-03,Santa Barbara,0,CITY COUNCIL,CITY COUNCIL,3,Full,1,Byrne,Sharon,Non-Profit Executive Director,N,2,3,445,1506,0,1506,0.2954847277556441,2,2.0,188,0,0,201500187,201500696,0,445,1506,0,1506,2.0,2
201500697,20150188,42,2,SANTA BARBARA,2015,2015-11-03,Santa Barbara,0,CITY COUNCIL,CITY COUNCIL,3,Full,1,Cardoso,Cristina,Life Coach,N,2,3,120,1506,0,1506,0.0796812749003984,2,3.0,188,0,0,201500187,201500697,0,120,1506,0,1506,3.0,2
201500698,20150189,43,2,SANTA CLARA,2015,2015-04-07,San Jose,0,CITY COUNCIL,CITY COUNCIL,4,Full,1,Orozco,Tim,Legislative Aide/Educator,N,2,10,2243,10191,0,10191,0.22009616328132667,3,1.0,189,1,1,201500188,201500698,0,2243,10191,0,10191,1.0,3
201500699,20150189,43,2,SANTA CLARA,2015,2015-04-07,San Jose,0,CITY COUNCIL,CITY COUNCIL,4,Full,1,Nguyen,Manh,Journalist/Publisher,N,2,10,1947,10191,0,10191,0.19105092728878423,3,2.0,189,1,1,201500188,201500699,0,1947,10191,0,10191,2.0,3
201500700,20150189,43,2,SANTA CLARA,2015,2015-04-07,San Jose,0,CITY COUNCIL,CITY COUNCIL,4,Full,1,Diep,Lan,Public Interest Attorney,N,2,10,1934,10191,0,10191,0.18977529192424689,2,3.0,189,0,0,201500188,201500700,0,1934,10191,0,10191,3.0,2
201500701,20150189,43,2,SANTA CLARA,2015,2015-04-07,San Jose,0,CITY COUNCIL,CITY COUNCIL,4,Full,1,Dhillon,Bob,Retired Planning Commissioner,N,2,10,1157,10191,0,10191,0.11353154744382297,2,4.0,189,0,0,201500188,201500701,0,1157,10191,0,10191,4.0,2
201500702,20150189,43,2,SANTA CLARA,2015,2015-04-07,San Jose,0,CITY COUNCIL,CITY COUNCIL,4,Full,1,Nguyen,Khoa,"Governing Board Member, Berryessa Union School District",N,2,10,794,10191,0,10191,0.07791188303404965,2,5.0,189,0,0,201500188,201500702,0,794,10191,0,10191,5.0,2
201500703,20150189,43,2,SANTA CLARA,2015,2015-04-07,San Jose,0,CITY COUNCIL,CITY COUNCIL,4,Full,1,Torres,Alex,Economic Development Consultant,N,2,10,579,10191,0,10191,0.05681483662054754,2,6.0,189,0,0,201500188,201500703,0,579,10191,0,10191,6.0,2
201500704,20150189,43,2,SANTA CLARA,2015,2015-04-07,San Jose,0,CITY COUNCIL,CITY COUNCIL,4,Full,1,Nasol,Rudy,"Governing Board Member, San Jose/Evergreen Community College District",N,2,10,504,10191,0,10191,0.04945540182513983,2,7.0,189,0,0,201500188,201500704,0,504,10191,0,10191,7.0,2
201500705,20150189,43,2,SANTA CLARA,2015,2015-04-07,San Jose,0,CITY COUNCIL,CITY COUNCIL,4,Full,1,Lee,Johnny,Owner/Father,N,2,10,388,10191,0,10191,0.0380728093415759,2,8.0,189,0,0,201500188,201500705,0,388,10191,0,10191,8.0,2
201500706,20150189,43,2,SANTA CLARA,2015,2015-04-07,San Jose,0,CITY COUNCIL,CITY COUNCIL,4,Full,1,Chiu,Allen Ming,Community Policy Aide,N,2,10,325,10191,0,10191,0.03189088411343342,2,9.0,189,0,0,201500188,201500706,0,325,10191,0,10191,9.0,2
201500707,20150189,43,2,SANTA CLARA,2015,2015-04-07,San Jose,0,CITY COUNCIL,CITY COUNCIL,4,Full,1,Boac,Thelma,"Governing Board Member, Berryessa Union School District",N,2,10,320,10191,0,10191,0.03140025512707291,2,10.0,189,0,0,201500188,201500707,0,320,10191,0,10191,10.0,2
201500708,20150190,43,2,SANTA CLARA,2015,2015-06-23,San Jose,0,CITY COUNCIL,CITY COUNCIL,4,Full,1,Nguyen,Manh,Journalist/Publisher,N,2,2,6111,10906,0,10906,0.5603337612323491,1,1.0,190,0,0,201500189,201500708,0,6111,10906,0,10906,1.0,1
201500709,20150190,43,2,SANTA CLARA,2015,2015-06-23,San Jose,0,CITY COUNCIL,CITY COUNCIL,4,Full,1,Orozco,Tim,Legislative Aide/Educator,N,2,2,4795,10906,0,10906,0.4396662387676508,2,2.0,190,0,0,201500189,201500709,0,4795,10906,0,10906,2.0,2
201500710,20150191,47,2,SISKIYOU,2015,2015-06-02,Mt. Shasta,0,CITY COUNCIL,CITY COUNCIL,,Full,1,Morter,Kathy,Retired District Ranger,N,2,3,365,686,7,693,0.5266955266955267,1,1.0,191,0,0,201500190,201500710,0,365,686,7,693,1.0,1
201500711,20150191,47,2,SISKIYOU,2015,2015-06-02,Mt. Shasta,0,CITY COUNCIL,CITY COUNCIL,,Full,1,McCoy,Roslyn,No Ballot Designation,N,2,3,211,686,7,693,0.30447330447330445,2,2.0,191,0,0,201500190,201500711,0,211,686,7,693,2.0,2
201500712,20150191,47,2,SISKIYOU,2015,2015-06-02,Mt. Shasta,0,CITY COUNCIL,CITY COUNCIL,,Full,1,Abbasi,Ross,Real Estate Broker,N,2,3,110,686,7,693,0.15873015873015872,2,3.0,191,0,0,201500190,201500712,0,110,686,7,693,3.0,2
201500713,20150192,50,2,STANISLAUS,2015,2015-11-03,Ceres,0,CITY COUNCIL,CITY COUNCIL,,Full,2,Durossette,Bret,Incumbent,Y,1,4,1807,4609,25,4634,0.389943892965041,1,1.0,192,0,0,201500191,201500713,0,1807,4609,25,4634,1.0,1
201500714,20150192,50,2,STANISLAUS,2015,2015-11-03,Ceres,0,CITY COUNCIL,CITY COUNCIL,,Full,2,Kline,Mike,Incumbent,Y,1,4,1713,4609,25,4634,0.36965904186447995,1,2.0,192,0,0,201500191,201500714,0,1713,4609,25,4634,2.0,1
201500715,20150192,50,2,STANISLAUS,2015,2015-11-03,Ceres,0,CITY COUNCIL,CITY COUNCIL,,Full,2,Cool,Don,Retired,N,2,4,714,4609,25,4634,0.1540785498489426,2,3.0,192,0,0,201500191,201500715,0,714,4609,25,4634,3.0,2
201500716,20150192,50,2,STANISLAUS,2015,2015-11-03,Ceres,0,CITY COUNCIL,CITY COUNCIL,,Full,2,Yeakley,Melvin E.,Retired,N,2,4,375,4609,25,4634,0.08092360811394043,2,4.0,192,0,0,201500191,201500716,0,375,4609,25,4634,4.0,2
201500717,20150195,50,2,STANISLAUS,2015,2015-11-03,Modesto,0,CITY COUNCIL,CITY COUNCIL,1,Full,1,Grewal,Mani,Business Owner/Farmer,N,2,3,2792,4003,6,4009,0.6964330256921926,1,1.0,195,0,0,201500194,201500717,0,2792,4003,6,4009,1.0,1
201500718,20150195,50,2,STANISLAUS,2015,2015-11-03,Modesto,0,CITY COUNCIL,CITY COUNCIL,1,Full,1,Gunderson,John Lane,Councilmember/Teacher,N,2,3,646,4003,6,4009,0.16113744075829384,2,2.0,195,0,0,201500194,201500718,0,646,4003,6,4009,2.0,2
201500719,20150195,50,2,STANISLAUS,2015,2015-11-03,Modesto,0,CITY COUNCIL,CITY COUNCIL,1,Full,1,Hurst,Ron,Restaurant Manager,N,2,3,565,4003,6,4009,0.14093290097281116,2,3.0,195,0,0,201500194,201500719,0,565,4003,6,4009,3.0,2
201500720,20150196,50,2,STANISLAUS,2015,2015-11-03,Modesto,0,CITY COUNCIL,CITY COUNCIL,3,Full,1,Ah You,Kristi,Business Manager,N,2,3,2419,4710,18,4728,0.5116328257191202,1,1.0,196,0,0,201500195,201500720,0,2419,4710,18,4728,1.0,1
201500721,20150196,50,2,STANISLAUS,2015,2015-11-03,Modesto,0,CITY COUNCIL,CITY COUNCIL,3,Full,1,Gillum,Patricia,Certified Public Accountant,N,2,3,1827,4710,18,4728,0.3864213197969543,2,2.0,196,0,0,201500195,201500721,0,1827,4710,18,4728,2.0,2
201500722,20150196,50,2,STANISLAUS,2015,2015-11-03,Modesto,0,CITY COUNCIL,CITY COUNCIL,3,Full,1,Williams,Joe,Small Business Owner,N,2,3,464,4710,18,4728,0.09813874788494077,2,3.0,196,0,0,201500195,201500722,0,464,4710,18,4728,3.0,2
201500723,20150197,50,2,STANISLAUS,2015,2015-11-03,Modesto,0,CITY COUNCIL,CITY COUNCIL,6,Full,1,"Ridenour, Sr.",Doug,Retired Police Sergeant,N,2,2,2336,3922,7,3929,0.5945533214558412,1,1.0,197,0,0,201500196,201500723,0,2336,3922,7,3929,1.0,1
201500724,20150197,50,2,STANISLAUS,2015,2015-11-03,Modesto,0,CITY COUNCIL,CITY COUNCIL,6,Full,1,Wright,David,Business Owner,N,2,2,1586,3922,7,3929,0.40366505472130315,2,2.0,197,0,0,201500196,201500724,0,1586,3922,7,3929,2.0,2
201500725,20150193,50,2,STANISLAUS,2015,2015-11-03,Ceres,0,CITY TREASURER,CITY TREASURER,,Full,1,Herbert,Harry,City Treasurer,Y,1,1,2182,2182,42,2224,0.9811151079136691,1,1.0,193,0,0,201500192,201500725,0,2182,2182,42,2224,1.0,1
201500726,20150194,50,2,STANISLAUS,2015,2015-11-03,Ceres,0,MAYOR,MAYOR,,Full,1,Vierra,Chris,"Mayor, City of Ceres",Y,1,1,2441,2441,69,2510,0.9725099601593625,1,1.0,194,0,0,201500193,201500726,0,2441,2441,69,2510,1.0,1
201500727,20150198,50,2,STANISLAUS,2015,2015-11-03,Modesto,0,MAYOR,MAYOR,,Full,1,Marsh,Garrad,Mayor/Businessman,Y,1,5,9053,23117,52,23169,0.39073762354870734,1,1.0,198,1,0,201500197,201500727,0,9053,23117,52,23169,1.0,1
201500728,20150198,50,2,STANISLAUS,2015,2015-11-03,Modesto,0,MAYOR,MAYOR,,Full,1,Brandvold,Ted,Architect/Small Businessman,N,2,5,7027,23117,52,23169,0.303293193491303,2,2.0,198,1,0,201500197,201500728,0,7027,23117,52,23169,2.0,2
201500729,20150198,50,2,STANISLAUS,2015,2015-11-03,Modesto,0,MAYOR,MAYOR,,Full,1,Lopez,Dave,Councilmember/Business Owner,N,2,5,4667,23117,52,23169,0.20143294919936122,2,3.0,198,0,0,201500197,201500729,0,4667,23117,52,23169,3.0,2
201500730,20150198,50,2,STANISLAUS,2015,2015-11-03,Modesto,0,MAYOR,MAYOR,,Full,1,Sabatino,Carmen,Businessman,N,2,5,2115,23117,52,23169,0.09128576977858345,2,4.0,198,0,0,201500197,201500730,0,2115,23117,52,23169,4.0,2
201500731,20150198,50,2,STANISLAUS,2015,2015-11-03,Modesto,0,MAYOR,MAYOR,,Full,1,Arreola,Armando,No Ballot Designation,N,2,5,255,23117,52,23169,0.01100608571798524,2,5.0,198,0,0,201500197,201500731,0,255,23117,52,23169,5.0,2
201500732,20150199,56,2,VENTURA,2015,2015-06-02,Thousand Oaks,0,CITY COUNCIL,CITY COUNCIL,,Short,1,Roundtree,Dan,Commissioner/Financial Planner,N,2,4,7415,20819,200,21019,0.35277605975545934,1,1.0,199,1,0,201500198,201500732,0,7415,20819,200,21019,1.0,1
201500733,20150199,56,2,VENTURA,2015,2015-06-02,Thousand Oaks,0,CITY COUNCIL,CITY COUNCIL,,Short,1,McCoy,Rob,Pastor/Educator/Businessman,N,2,4,6468,20819,200,21019,0.3077215852324088,2,2.0,199,1,0,201500198,201500733,0,6468,20819,200,21019,2.0,2
201500734,20150199,56,2,VENTURA,2015,2015-06-02,Thousand Oaks,0,CITY COUNCIL,CITY COUNCIL,,Short,1,Jones,Ed,"Board Member, Conejo Recreation and Park District",N,2,4,6416,20819,200,21019,0.30524763309386743,2,3.0,199,0,0,201500198,201500734,0,6416,20819,200,21019,3.0,2
201500735,20150199,56,2,VENTURA,2015,2015-06-02,Thousand Oaks,0,CITY COUNCIL,CITY COUNCIL,,Short,1,Rasheed,Chaise Maguire,Retail Support Associate,N,2,4,520,20819,200,21019,0.0247395213854132,2,4.0,199,0,0,201500198,201500735,0,520,20819,200,21019,4.0,2
201500736,20150200,10,3,FRESNO,2015,2015-11-03,Golden Plains Unified-R,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,1,Short,1,Parra,Sal,Farmer,N,2,1,408,408,10,418,0.9760765550239234,1,1.0,200,0,0,201500199,201500736,0,408,408,10,418,1.0,1
201500737,20150201,10,3,FRESNO,2015,2015-11-03,Golden Plains Unified-R,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,2,Short,1,Fernandez,Leticia E.,Business Owner,N,2,1,368,368,17,385,0.9558441558441558,1,1.0,201,0,0,201500200,201500737,0,368,368,17,385,1.0,1
201500738,20150202,10,3,FRESNO,2015,2015-11-03,Golden Plains Unified-R,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,4,Short,1,Fairless,Thomas J.,Farmer/Businessman,N,2,2,374,422,4,426,0.8779342723004695,1,1.0,202,0,0,201500201,201500738,0,374,422,4,426,1.0,1
201500739,20150202,10,3,FRESNO,2015,2015-11-03,Golden Plains Unified-R,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,4,Short,1,Manguia,Edna,School Bus Driver,N,2,2,48,422,4,426,0.11267605633802817,2,2.0,202,0,0,201500201,201500739,0,48,422,4,426,2.0,2
201500740,20150203,10,3,FRESNO,2015,2015-11-03,Selma Unified-R,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,1,Short,1,Falcon,Mark V.,Retired Warehouse Stocker,N,2,1,173,173,13,186,0.9301075268817204,1,1.0,203,0,0,201500202,201500740,0,173,173,13,186,1.0,1
201500741,20150204,10,3,FRESNO,2015,2015-11-03,Selma Unified-R,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,3,Short,1,Montijo,Andy F.,Business Owner,N,2,1,512,512,62,574,0.89198606271777,1,1.0,204,0,0,201500203,201500741,0,512,512,62,574,1.0,1
201500742,20150205,10,3,FRESNO,2015,2015-11-03,Selma Unified-R,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,5,Short,1,Rodriguez,Sara,Retired Administrative Assistant,N,2,1,267,267,30,297,0.898989898989899,1,1.0,205,0,0,201500204,201500742,0,267,267,30,297,1.0,1
201500743,20150206,10,3,FRESNO,2015,2015-11-03,West Hills Community College,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,5,Full,1,McKean,Mark,Incumbent,Y,1,2,233,340,1,341,0.6832844574780058,1,1.0,206,0,0,201500205,201500743,1,483,1290,3,1293,1.0,1
201500812,20150225,16,3,KINGS,2015,2015-11-03,West Hills Community College,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,5,Full,1,McKean,Mark,Incumbent,Y,1,2,250,305,2,307,0.8143322475570033,1,1.0,225,0,0,201500205,201500743,1,483,1290,3,1293,1.0,1
201500744,20150206,10,3,FRESNO,2015,2015-11-03,West Hills Community College,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,5,Full,1,Chavez,Sylvia V.,City Of Huron Mayor,N,2,2,107,340,1,341,0.31378299120234604,2,2.0,206,0,0,201500205,201500744,1,162,1290,3,1293,2.0,2
201500813,20150225,16,3,KINGS,2015,2015-11-03,West Hills Community College,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,5,Full,1,Chavez,Sylvia V.,City Of Huron Mayor,N,2,2,55,305,2,307,0.1791530944625407,2,2.0,225,0,0,201500205,201500744,1,162,1290,3,1293,2.0,2
201500745,20150207,10,3,FRESNO,2015,2015-11-03,West Hills Community College,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,6,Full,1,Cantu,Steve,Incumbent,Y,1,2,406,686,8,694,0.5850144092219021,1,1.0,207,0,0,201500206,201500745,0,406,686,8,694,1.0,1
201500746,20150207,10,3,FRESNO,2015,2015-11-03,West Hills Community College,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,6,Full,1,Hernandez,Raul,R.S.P. Instructional Aide,N,2,2,280,686,8,694,0.4034582132564842,2,2.0,207,0,0,201500206,201500746,0,280,686,8,694,2.0,2
201500747,20150208,12,3,HUMBOLDT,2015,2015-11-03,Fortuna Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Ellebrecht,Charles,Police Sergeant,Y,1,3,1795,4364,34,4398,0.4081400636653024,1,1.0,208,0,0,201500207,201500747,0,1795,4364,34,4398,1.0,1
201500748,20150208,12,3,HUMBOLDT,2015,2015-11-03,Fortuna Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Giannini,Charles,Incumbent,Y,1,3,1319,4364,34,4398,0.2999090495679855,1,2.0,208,0,0,201500207,201500748,0,1319,4364,34,4398,2.0,1
201500749,20150208,12,3,HUMBOLDT,2015,2015-11-03,Fortuna Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Black,Rich,Governing Board Member,N,2,3,1250,4364,34,4398,0.2842201000454752,2,3.0,208,0,0,201500207,201500749,0,1250,4364,34,4398,3.0,2
201500750,20150209,12,3,HUMBOLDT,2015,2015-11-03,Humboldt County Office of Education,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,4,Short,1,Eckenrode,Loretta,Retired Teacher,N,2,2,1357,1874,31,1905,0.7123359580052493,1,1.0,209,0,0,201500208,201500750,0,1357,1874,31,1905,1.0,1
201500751,20150209,12,3,HUMBOLDT,2015,2015-11-03,Humboldt County Office of Education,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,4,Short,1,Arwood,Bernadette,Mother/Personnel Specialist,N,2,2,517,1874,31,1905,0.2713910761154856,2,2.0,209,0,0,201500208,201500751,0,517,1874,31,1905,2.0,2
201500752,20150210,12,3,HUMBOLDT,2015,2015-11-03,Mckinleyville Union Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Alto,Sarah,Incumbent,Y,1,2,1589,3619,31,3650,0.44,1,1.0,210,0,0,201500209,201500752,0,1589,3619,31,3650,1.0,1
201500754,20150210,12,3,HUMBOLDT,2015,2015-11-03,Mckinleyville Union Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Somers,Nicholas A.,Certified Public Accountant,N,2,3,1066,3619,31,3650,0.29,1,2.0,210,0,0,201500209,201500754,0,1066,3619,31,3650,2.0,1
201500753,20150210,12,3,HUMBOLDT,2015,2015-11-03,Mckinleyville Union Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Mitchell,Brian,Parent,N,2,2,965,3619,31,3650,0.26,2,3.0,210,0,0,201500209,201500753,0,965,3619,31,3650,3.0,2
201500755,20150212,13,3,IMPERIAL,2015,2015-11-03,Brawley Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Prior,Kathy,Co-owner/Business Manager,N,2,7,1834,7607,0,7607,0.24109372945970817,1,1.0,212,0,0,201500211,201500755,0,1834,7607,0,7607,1.0,1
201500756,20150212,13,3,IMPERIAL,2015,2015-11-03,Brawley Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Sanchez-Banda,Esther A.,School Security/Proctor,N,2,7,1480,7607,0,7607,0.19455764427500985,1,2.0,212,0,0,201500211,201500756,0,1480,7607,0,7607,2.0,1
201500757,20150212,13,3,IMPERIAL,2015,2015-11-03,Brawley Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Guzman,Cesar,Incumbent,Y,1,7,1149,7607,0,7607,0.15104509004863942,1,3.0,212,0,0,201500211,201500757,0,1149,7607,0,7607,3.0,1
201500758,20150212,13,3,IMPERIAL,2015,2015-11-03,Brawley Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Castro,Ramon,Union Representative/ Electrician,N,2,7,1009,7607,0,7607,0.1326409885631655,2,4.0,212,0,0,201500211,201500758,0,1009,7607,0,7607,4.0,2
201500759,20150212,13,3,IMPERIAL,2015,2015-11-03,Brawley Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Burns,Yvonne R.,Incumbent,Y,1,7,945,7607,0,7607,0.12422768502694886,2,5.0,212,0,0,201500211,201500759,0,945,7607,0,7607,5.0,2
201500760,20150212,13,3,IMPERIAL,2015,2015-11-03,Brawley Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Sandoval,Janette D.,Incumbent,Y,1,7,809,7607,0,7607,0.1063494150124885,2,6.0,212,0,0,201500211,201500760,0,809,7607,0,7607,6.0,2
201500761,20150212,13,3,IMPERIAL,2015,2015-11-03,Brawley Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Lauterio,Patrick,Small Business Owner,N,2,7,381,7607,0,7607,0.0500854476140397,2,7.0,212,0,0,201500211,201500761,0,381,7607,0,7607,7.0,2
201500762,20150213,13,3,IMPERIAL,2015,2015-11-03,Brawley Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Wilson,Patti (Hess),Community Member,N,2,5,2044,8234,0,8234,0.24823900898712656,1,1.0,213,0,0,201500212,201500762,0,2044,8234,0,8234,1.0,1
201500763,20150213,13,3,IMPERIAL,2015,2015-11-03,Brawley Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Garcia,Rosendo (Rusty) G.,Incumbent,Y,1,5,1919,8234,0,8234,0.23305805197959678,1,2.0,213,0,0,201500212,201500763,0,1919,8234,0,8234,2.0,1
201500764,20150213,13,3,IMPERIAL,2015,2015-11-03,Brawley Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Sassie,Carol T.,Incumbent,Y,1,5,1728,8234,0,8234,0.20986154967209134,1,3.0,213,0,0,201500212,201500764,0,1728,8234,0,8234,3.0,1
201500765,20150213,13,3,IMPERIAL,2015,2015-11-03,Brawley Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Curiel,Louis,Management,N,2,5,1400,8234,0,8234,0.17002671848433326,2,4.0,213,0,0,201500212,201500765,0,1400,8234,0,8234,4.0,2
201500766,20150213,13,3,IMPERIAL,2015,2015-11-03,Brawley Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Gonzalez,Joel A.,No Ballot Designation,N,2,5,1143,8234,0,8234,0.13881467087685206,2,5.0,213,0,0,201500212,201500766,0,1143,8234,0,8234,5.0,2
201500767,20150214,13,3,IMPERIAL,2015,2015-11-03,Calipatria Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,4,Mata,A. Jane,Incumbent,Y,1,5,351,1410,0,1410,0.24893617021276596,1,1.0,214,0,0,201500213,201500767,0,351,1410,0,1410,1.0,1
201500768,20150214,13,3,IMPERIAL,2015,2015-11-03,Calipatria Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,4,Estrada,Carlos B.,Fire Captain,N,2,5,323,1410,0,1410,0.22907801418439716,1,2.0,214,0,0,201500213,201500768,0,323,1410,0,1410,2.0,1
201500769,20150214,13,3,IMPERIAL,2015,2015-11-03,Calipatria Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,4,Perez,Frank C.,Graphic Designer,N,2,5,306,1410,0,1410,0.2170212765957447,1,3.0,214,0,0,201500213,201500769,0,306,1410,0,1410,3.0,1
201500770,20150214,13,3,IMPERIAL,2015,2015-11-03,Calipatria Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,4,Widmann,Holly J.,Incumbent,Y,1,5,231,1410,0,1410,0.16382978723404254,1,4.0,214,0,0,201500213,201500770,0,231,1410,0,1410,4.0,1
201500771,20150214,13,3,IMPERIAL,2015,2015-11-03,Calipatria Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,4,Vogt,Randy,No Ballot Designation,N,2,5,199,1410,0,1410,0.14113475177304965,2,5.0,214,0,0,201500213,201500771,0,199,1410,0,1410,5.0,2
201500772,20150215,13,3,IMPERIAL,2015,2015-11-03,Herber Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,"Nolasco, Jr.",Martin A.,Teacher,N,2,8,208,927,0,927,0.2243797195253506,1,1.0,215,0,0,201500214,201500772,0,208,927,0,927,1.0,1
201500773,20150215,13,3,IMPERIAL,2015,2015-11-03,Herber Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,"Tabarez, Jr.",Pompeyo,Incumbent,Y,1,8,150,927,0,927,0.16181229773462782,1,2.0,215,0,0,201500214,201500773,0,150,927,0,927,2.0,1
201500774,20150215,13,3,IMPERIAL,2015,2015-11-03,Herber Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Martinez,Deborah (Debbie),State Employee,N,2,8,127,927,0,927,0.13700107874865156,2,3.0,215,0,0,201500214,201500774,0,127,927,0,927,3.0,2
201500775,20150215,13,3,IMPERIAL,2015,2015-11-03,Herber Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Escobedo,Sergio,No Ballot Designation,N,2,8,124,927,0,927,0.133764832793959,2,4.0,215,0,0,201500214,201500775,0,124,927,0,927,4.0,2
201500776,20150215,13,3,IMPERIAL,2015,2015-11-03,Herber Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Molina,Helen Diaz,Parent,N,2,8,97,927,0,927,0.104638619201726,2,5.0,215,0,0,201500214,201500776,0,97,927,0,927,5.0,2
201500777,20150215,13,3,IMPERIAL,2015,2015-11-03,Herber Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Becerra,Patsy,Retired Teachers Aid,N,2,8,92,927,0,927,0.09924487594390508,2,6.0,215,0,0,201500214,201500777,0,92,927,0,927,6.0,2
201500778,20150215,13,3,IMPERIAL,2015,2015-11-03,Herber Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Valdez-Belmonte,Eduardo,Community Recreation Specialist,N,2,8,68,927,0,927,0.07335490830636461,2,7.0,215,0,0,201500214,201500778,0,68,927,0,927,7.0,2
201500779,20150215,13,3,IMPERIAL,2015,2015-11-03,Herber Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Padilla,Alberto,Teacher/Parent,N,2,8,61,927,0,927,0.06580366774541532,2,8.0,215,0,0,201500214,201500779,0,61,927,0,927,8.0,2
201500780,20150216,13,3,IMPERIAL,2015,2015-11-03,Holtville Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Garewal,Jared A.,Incumbent,Y,1,3,558,1388,0,1388,0.4020172910662824,1,1.0,216,0,0,201500215,201500780,0,558,1388,0,1388,1.0,1
201500781,20150216,13,3,IMPERIAL,2015,2015-11-03,Holtville Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Hestere,Matthew,Incumbent,N,2,3,462,1388,0,1388,0.33285302593659943,1,2.0,216,0,0,201500215,201500781,0,462,1388,0,1388,2.0,1
201500782,20150216,13,3,IMPERIAL,2015,2015-11-03,Holtville Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Meza,Grecia,Assistant Engineer,Y,1,3,368,1388,0,1388,0.26512968299711814,2,3.0,216,0,0,201500215,201500782,0,368,1388,0,1388,3.0,2
